country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Bulgaria,1922,12149,HISARYA,65,249,251,42.5055,24.7083,"67 coins found in the ruins of an ancient building, on ""Trajan's road"": 66 silver, 1 bronze of Philip II of Macedon: Philip II of Macedon - Trajan Decius (AD 249-251).",NA,III century
Bulgaria,1951,12119,BRESTNIK,13,270,275,42.055,24.767,"While ploughing, a ceramic vessel with 13 antoniniani of Aurelian was found.",NA,III century
Germany,1849,17094,KELDENICH 1849,4000,222,235,50.536191,6.587061,"The hoard was found near Keldenich, on the Tanzberg in an earthenware urn that was shattered by the workers who found it. It comprised 10 pound (or 20?) of Roman silver coins. The coins (4000 according to Haupt) were dispersed and only the names of some of the emperors represented were recorded (Vespasian - Severus Alexander).",NA,III century
France,1930,7346,GIAT,20,269,271,45.802,2.468,The hoard comprised 1 denarii and 25 antoniniani (radiates) from Elagabalus to Victorinus. The coins were stuck together with corrosion products.,NA,III century
France,1714,5727,ROUEN AREA,6,260,269,49.443232,1.099971,The hoard was found in a large iron pot and comprised approximately 29 kilos (close to 120 marcs) of Roman silver coins. The coins were denarii and antoniniani (radiates) from the reign of Septimius Severus to Gallienus and Postumus. Cochet suggested purely hypothetically that this hoard was found in Saint-André-Sur-Cailly.,NA,III century
Luxembourg,1973,12843,WECKER,3000,215,293,49.696,6.387,"A doubtful hoard of 3,000 antoniniani (radiates) found by amateur archaeologists. Not confirmed by the ""official research"".",NA,III century
Italy,1967,12493,TRICHIANA 1967,42,218,222,46.072,12.135,The hoard originally comprised an undetermined amount of denarii: Domitian - Elagabalus (AD 218-222 ). Only 42 coins are now available.,"Museo Civico di Belluno, Italy",III century
Ukraine,2013,20750,TARASCHA,3,260,268,49.5580720524,30.4905213471,Three aurei of Gallienus (AD 260-268). Two of the coins are soldered. Traces of fire,Private collection,III century
Egypt,1905,7853,TELL EL-MASKHUTA A78,313,211,212,30.552,32.099,"313 billon Alexandrian tetradrachms: Claudius I - Caracalla (Geta) (AD 211-212). 'Purchased by Currelly and Frost from ""native diggers"".'","'Selection in Oxford, where there is also a handwritten list (Milne); some of the rest are probably in Toronto'",III century
Portugal,1929,4827,CHAVES AREA 1929 2,212,282,283,41.742,-7.473,"212 coins were preserved. They comprise radiates, Reform radiates of Aurelian and 3 denarii of Severina","Museu da Região Flaviense, Chaves, Portugal",III century
Belgium,1976,8530,QUAREGNON,15,253,260,50.444,3.865,15 antoniniani (radiates): Gordian III - Valerian I (AD 253-260).,NA,III century
France,1984,3611,CAUDEBEC-LÈS-ELBEUF 1984,1038,271,274,49.276,1.027,"The hoard comprised more than 1,000 antoniniani (radiates) of which 1,038 were acquired by the Musée des Antiquités de Rouen' 'Une pelleteuse heurta' hit the vessel in which the hoard was buried: Trebonianus Gallus (Volusian Augustus) - Tetricus I (AD 271-274); silver weight: 281.2-1296.6g.","Musée des Antiquités de Rouen, France",III century
Netherlands,1982,10044,VOORHOUT 1982,2,256,256,52.223,4.487,2 antoniniani (radiates) of unknown issuer. According to the NUMIS the tpq is around AD 256.,NA,III century
Bulgaria,1976,12291,CHERNOOCHENE,17,244,249,41.7625,25.3487,Unknown number of silver coins. 19 antoniniani are known: Caracalla - Philip I (AD 244-249).,"Museum of Archaeology, Plovdiv, Bulgaria; inv.no. 2729",III century
Bulgaria,1963,2792,GRANICAK,42,251,253,43.642,22.585,"42 silver coins: 2 denarii, 40 antoniniani (radiates): Caracalla - Trebonianus Gallus (AD 251-253).","Museum of Belogradchik, Bulgaria",III century
Greece,2006,6878,THESSALONIKA 2006 (T6),2,222,235,40.64,22.944,"The hoard comprised two Roman Imperial coins of Severus Alexander, found in grave 6 of the east cemetery in Thessaloniki.",NA,III century
France,1979,7154,SAINT-VÉRAND,1094,275,275,45.919,4.528,"The hoard comprised 1,094 antoniniani (radiates) including issues of Valerian I, Gallienus, Postumus, Marius, Victorinus, Claudius II, Divus Claudius II, Quintillus, Tetricus I, Tetricus II and Aurelian. Silver weight: 208.4-798.1 g.","Cabinet des Médailles, Paris, France",III century
Bulgaria,1984,10194,SVIŠTOV 6,108,241,243,43.616,25.416,108 denarii and antoniniani: Vespasian - Gordian III (AD 241-243).,"History Museum, Svištov, Bulgaria; inv.nos. 2620-2716",III century
Bulgaria,1982,3478,TOPOLOVGRAD,15,244,249,42.079,26.303,"15 coins: 3 denarii, 5 antoniniani. 7 provincial bronze coins: Septimius Severus - Philip I (AD 244-249); silver weight: 10.9-17.1 g.","History Museum, Topolovgrad, Bulgaria",III century
Belgium,1910,3793,MAISIÈRES,241,260,260,50.488,3.964,241 antoniniani (radiates): Elagabalus - Postumus (AD 260-269); silver weight: 67.4-624.3 g.,"Museum Mariemont, Morlanwelz-Mariemont, Belgium (241 coins)",III century
Portugal,1974,4823,SANTULHÃO,3840,285,286,41.5672,-6.6163,"1043 antoniniani (radiates) from Valerian I to Diocletian (AD 285-286). The emperors represented include: Valerian, Gallienus, Claudius II, Quintillus, Divus Claudius II, 'Imp. Gallo', Aurelian and Probus. However, the original number of coins was ca. 3.840.","Museu de Arqueologia e Numismática de Vila Real, Spain",III century
Germany,1903,17023,WIESBADEN 1903 ADLERTERRAIN,12,258,259,50.074789,8.248296,The find of Adlerterrain in 1903 comprised twelve antoniniani and denarii ranging from Maximinus Thrax to Gallienus.,NA,III century
"England, United Kingdom",2014,14916,FANGFOSS 2014,7,231,235,53.940688,-0.85894874,"IARCH record for a fused lump of denarii, of which three could be identified as issues of Severus Alexander, The others (3 and a fragment) could not be identified due to the condition of the coins. Possibly burnt as they are deformed into a fused mass (total wt. = 14.01g).For further details and images see YORYM-6C737B",NA,III century
France,1840,7234,PORCHEUX,160,270,275,49.331,1.924,The hoard comprised 160 Roman bronze and billon coins from Severus Alexander to Aurelian (AD 270-275).,NA,III century
France,1980,7163,SAINT-BOIL,522,260,268,46.655,4.683,"This hoard comprised 522 coins: 7 denarii, 515 antoniniani (radiates): Septimius Severus - Postumus (AD 260-263). Beside were discovered: 7 gold rings, 6 silver rings, 1 silvered bronze ring, 1 gold earring and 1 bronze earring.",NA,III century
France,1966,7027,ARNOUVILLE-LÈS-GONESSE,2394,238,239,48.987,2.406,"The hoard comprised 2394 bronze coins: sestertii, dupondii and asses Galba to Gordian III (AD 238-239).","Cabinet des Médailles, Paris, France",III century
France,1817,5901,DOUÉ-LA-FONTAINE,4000,260,269,47.193,-0.275,The hoard comprised 4000 coins with emperors from Severus Alexander to Postumus represented. The hoard was found by a farmworker.,NA,III century
Netherlands,1919,10018,STRIJP 1919,48,249,251,51.447,5.445,"48 coins: 13 antoniniani (radiates), 16 denarii, 17 sestertii, 2 asses: Nerva - Trajan Decius (AD 249-251).","Museum Den Bosch, Netherlands",III century
Bulgaria,1964,12282,KRUMOVGRAD,27,244,249,41.4717,25.6548,Large number of denarii and antoniniani. Only 27 pieces were identified: Antoninus Pius - Philip I (AD 244-249).,NA,III century
France,1996,5929,LA CHAPELLE-DES-MARAIS,200,238,244,47.447403,-2.243362,"The hoard was found in a ceramic urn which had been placed in a rectangular cavity under a large flat stone. Within the urn, were 100 small gold Roman coins and 200 in silver and bronze, as well as some bones. The hoard was found by a farmer when he lifted a large flat stone in a field which was bothering him. The farmer sold the coins to a collector with the exception of one coin each in gold, silver and bronze.",NA,III century
France,1964,8600,HEYRIEUX,1478,276,282,45.634,5.055,(+2000) 1478 antoniniani (radiates): Valerian I - Probus (AD 276-282); silver weight: 361.1-2499.1 g+,University of Lyon,III century
Bulgaria,1907,12109,LESICHIOVO,154,253,268,42.356,24.112,"645 denarii, 1 gold necklace and other artefacts. 154 coins entered the museum collection in Sofia: 29 antoniniani, 125 denarii: Antoninus Pius - Valerian and Gallienus/Gallienus (AD 253-268).","National Archaeological Institute with Museum, Sofia, Bulgaria; inv.no. IX",III century
Belgium,1934,3561,BASÈCLES,495,263,264,50.529,3.666,"495 silver coins: 1 denarius, 488 antoniniani (radiates): Augustus, Gordian III - Postumus (AD 260-269); silver weight: 135.3-612.6 g.",In local private collections (489 coins),III century
Bulgaria,1979,3505,VIROVSKO,596,249,251,43.299,23.795,596 silver coins: Septimius Severus - Trajan Decius (AD 249-251); Silver weight: 745.6-1548.5 g.,"Museum of Vratsa, Bulgaria; inv.nos. 9091-9632; 9469-9588 (557 coins)",III century
Bulgaria,1959,3166,BOLYARTSI,391,248,249,42.065,24.954,"391 silver coins: 287 denarii from Vespasian to Gordian III; 101 antoniniani from Gordian III to Philip I; 3 bronze coins: 1 sestertius, 1 provincial, 1 unidentified (AD 244-249); silver weight: 437.2-913.2 g.","Museum of History, Asenovgrad, Bulgaria",III century
Romania,1951,16360,MUNTENEȘTI,775,228,228,46.759163,27.530421,775 denarii: Nero – Severus Alexander (AD 228).,"Museum Complex Iași, Romania (431 coins)",III century
Bulgaria,1923,12102,KOCHAN,119,249,251,41.5873,24.029,Unknown number of silver coins were found in a ceramic vessel. N. Moushmov examined 119 pieces: Nerva - Trajan Decius (AD 249-251).,NA,III century
Germany,1990,17231,STEINSTRAß 1990,343,282,283,50.93333,6.48333,"A hoard of 343 barbaric antoninianii (Gallienus - Carus, incl. Tetricus) and an unstruck flan were found in the substructure of a bathhouse of a villa rustica (HA 206).",NA,III century
France,1962,3938,VANNES,570,263,269,47.658,-2.761,"Hoard of 651 coins found in several ceramic vessels and a textile cloth. 570 coins were studied: 16 denarii, 96 antoniniani (radiates), 458 bronzes: Galba - Postumus (AD 263); silver weight: 134.0-1792.9g. One of the Postumus double sestertius is overstruck on a Marcus Aurelius sestertius of the type VICTORIAE AVG S C.",NA,III century
France,1880,6979,PARIS 1880 - (QUARTIER DE LA GARE),75,271,274,48.83,2.357,"The hoard was found in a tomb and comprised a copper-alloy vessel containing 75 (or 78) radiates, 17 surgical implements and 5 tinned or silvered containers, which probably originally contained ointment: Victorinus - Tetricus I (AD 271-274).",NA,III century
France,1992,7035,FORÊT DE L'ISLE-ADAM,801,236,236,49.103,2.249,"The hoard comprised 801 sestertii from Vespasian or Titus to Maximinus I Thrax with a tpq of AD 236. Although no trace of a container was recovered, the coins were found stacked, as if they had been stored in rolls in a box.",NA,III century
France,1956,7478,LAVA,447,272,273,41.986,8.663,"The discovery of gold jewellery, objects and coinage in the Lava Gulf off the coast of Corsica is reputed to have begun in the nineteenth century after a chance find by a coral fisherman. 41 aurei or multiples of aurei first appeared on the antiquities market in 1956 (35 aurei and 6 multiples) followed by further discoveries in 1971 and in 1985. It is reputed to have included between 400 and 600 aurei and multiples of aurei of Gallienus, Claudius II, Quintillus and Aurelian, jewellery and gold finger rings which were melted down, a gold dish with a medallion of Gallienus at its centre, and possibly a gold statuette.",NA,III century
Romania,1905,9170,AȚEL,376,238,244,46.157,24.479,"376 silver coins from Elagabalus to Gordian III (AD 238-244). Found in a cooking pot together with silver brooches, bracelets, fingerings, chain.","Brukenthal Museum, Sibiu, Romania; mixed with the rest of museum collection; National History Museum of Romania, Bucharest; jewelry.",III century
Greece,1916,6847,STRYMON REGION,29,238,244,41.2262,23.3624,"The hoard comprised 1 Hellenistic coin of Thessalonica, 1 plated denarius of Septimius Severus and 28 Roman Provincial coins (Thessalonica, Pella and Stobi, Augustus - Gordian III). It was brought from Macedonia by a soldier who had found them while digging trenches.","Ashmolean Museum, Oxford (24 coins)",III century
France,1819,5520,BAVAY 1819,2000,253,260,50.3,3.79,"The hoard comprised a black ceramic vessel with a lid containing between 1,800 and 2,000 radiates. No further information about the composition of the hoard was given.",NA,III century
Bulgaria,1963,10072,GENERAL MARINOVO,17533,249,251,44.000008,22.748508,"17,533 antoniniani (59 kg) found in a bronze vessel: Vespasian - Trajan Decius (Herennius Etruscus) (AD 249-251)","Regional History Museum Vidin, Bulgaria; inv. no. 932",III century
Bulgaria,1987,10457,ONOGUR,38,268,270,43.821,27.586,38 coins: 9 antoniniani and 29 provincial bronzes found within the ruins of an ancient building: Macrinus - Claudius II (AD 268-270).,"Regional History museum, Dobrich, Bulgaria; inv.no. I 2761",III century
Bulgaria,1956,3490,UGARCHIN 1,11,249,251,43.097,24.419,"Unknown initial number of coins. 11 silver coins in the Museum of Ruse: 1 denarius, 10 antoniniani: Caracalla - Trajan Decius (AD 249-251); silver weight: 16.2 g.","History Museum, Ruse, Bulgaria; inv.no. 1495 (initially, 12 coins, after robbery only 8)",III century
Bulgaria,2009,12061,PLOVDIV 2009,87,249,251,42.146912,24.751116,"87 silver coins found in the ""Ancient theater"": Septimius Severus - Trajan Decius (AD 249-251).","Museum of Archaeology, Plovdiv, Bulgaria",III century
France,1838,6973,PARIS VIE (QUARTIER ODÉON) 1838,700,251,253,48.848,2.337,"The hoard comprised two separate parcels of coins concealed within a cist constructed with five bricks and covered with a silver embossed leaf. The first parcel comprised nearly 700 sestertii dating from Galba to Severus Alexander. The second parcel, wrapped in fragments of linen, comprised denarii and radiates from Trajan to Volusian.",NA,III century
Belgium,1900,2980,MÉLIN,250,213,217,50.74,4.829,"250 coins: 2 denarii, 1 antoninianus (radiate), 247 sestertii: Vespasian - Caracalla (AD 213-217); silver weight: 7.4-8.5 g.",NA,III century
Bulgaria,1955,3392,PLOVDIV 1955,56,244,249,42.135,24.745,"56 coins found in a ceramic vessel: 21 silver coins, 35 provincial bronzes: Septimius Severus - Philip I (AD 244-249).","Museum of Archaeology, Plovdiv, Bulgaria; inv. no. 2070",III century
Belgium,1846,8279,THUIN 1846,200,246,246,50.341,4.287,"(200+) 103 silver coins: 78 denarii, 25 antoniniani (radiates): Septimius Severus - Philip I (AD 246)","Collection Van Miert (103 coins), in 1846",III century
Morocco,1952,5416,BANASA 1952 2,33,270,270,34.602,-6.116,"33 coins: 1 denarius, 32 antoniniani (radiate) found in the house known as the 'House of Domitian's Diploma': Severus Alexander - Quintillus (Divus Claudius II) (AD 270).",NA,III century
France,1837,7399,AMIENS 1837,40,260,269,49.89,2.3,The hoard was found in an iron box deposited under a mosaic depicting Bacchic themes and contained 40 coins of Gordian III to Postumus. The denominations of the coins were not specified.,NA,III century
Bulgaria,1942,3018,SUSHINA 1942,23,218,222,43.07,26.762,Unknown number of silver coins. Dr. Harlanov examined 23 pieces: Trajan - Elagabalus (AD 218-219); silver weight: 41.3-66.1 g.,NA,III century
Bulgaria,1965,10429,STUDENITSA,1076,238,244,43.451,26.749,9 kg of bronze coins found in ceramic vessels while ploughing. 1076 coins are kept in the museum collection in Shumen: Septimius Severus - Gordian III (AD 238-244).,"Regional History Museum, Shumen, Bulgaria; inv. no. 7670-8441 (772 coins); inv.no. 8/1-45 - Harlanov collection",III century
Czech Republic,1880,15893,ČESKÁ SKALICE 1880-1890,11,260,268,50.39453,16.041781,11 silver coins: Nerva – Gallienus (sole) (AD 260-268). At the same place as ČESKA SKALICE 1884,"Museum of Náchod, Czech Republic (inv.nos. N 4007/1-11)",III century
Belgium,1846,3342,MONTROEUL SUR HAINE,3037,260,269,50.436,3.704,"3,137 coins: 600 denarii, 2137 antoniniani (radiates), 400 sestertii; silver weight: 552.3-5293.9 g.",NA,III century
Bulgaria,1981,3660,DOLNO NOVKOVO,700,268,270,43.095,26.568,(700) 607 antoniniani: Gordian III - Claudius II (AD 268-270); silver weight: 153.8-706.5 g.,"History Museum, Targivishte, Bulgaria; inv.no. 352 (597 coins); History Museum, Omurtag, Bulgaria; inv.no. 4-14 (12 coins)",III century
Egypt,1924,7918,KOM AUSHIM A108,22,274,275,29.51998,30.90219,22 billon tetradrachms of Aurelian (AD 274-275) found on the still of a niche in a wall of a room during excavations of a house.,Ann Arbor,III century
Turkey,1937,9759,BITIAS,120,251,253,36.183,35.935,A hoard of 120+ Syrian tetradrachms dating from Caracalla to Trebonianus Gallus.,NA,III century
France,1860,6285,SEYSSEL 1860,200,260,269,45.959,5.831,The hoard comprised an iron pot filled with several hundred denarii and radiates from Trajan to Postumus (AD 260-269).,NA,III century
Egypt,1968,19989,ABU AL-GUD,233,246,247,25.800730033684,32.787135962932,"A hoard of 233 Alexandrian tetradrachms, ranging from Nero to Philip, found 1968 in Abu al-Gud, in the vicinity of Luxor.",Musée Gréco-Romain d'Alexandrie,III century
France,1885,7299,LURCY-LÉVIS,600,218,222,46.73,2.939,The hoard comprised a coarseware vessel containing more than 600 denarii from Augustus to Elagabalus (AD 218-222).,NA,III century
Hungary,1930,7545,KOMÁROM-SZŐNY 1930,508,251,253,47.731,18.173,"508 silver coins: 19 denarii, 489 denarii: Septimius Severus - Trebonianus Gallus (AD 251-253).",NA,III century
Romania,1902,2665,ALBA IULIA 1902,286,259,268,46.063,23.58,"(318?) 286 silver coins: 38 denarii, 248 antoniniani (radiates): Septimius Severus - Gallienus (AD 259-268)","Union Museum, Alba Iulia, Romania (Inv.no. 1814-2877)",III century
Bulgaria,1936,3246,GABARE 1936-1959,148,244,249,43.312,23.914,"144 coins: 4 aurei, 140 antoniniani: Gordian III - Philip I; gold weight: 17.6 g; silver weight: 175.0 g. Together with a silver brooch.",School's village collection,III century
Spain,1937,4809,VALSADORNÍN,10000,268,270,42.8794231,-4.4741823,"The coins were found inside a copper-alloy cauldron with a total weight of 45kg. However, the hoard was rapidly dispersed, leaving a total of 2,421 coins, corresponding to approximately 14% of the original find. This is estimated at 10,000 coins.","Museo Arqueológico Nacional, Madrid",III century
France,1987,17406,PLOUAGAT,1000,269,271,48.536743,-2.999368,"Around circa 1,000 silver coins, denarii and antoniniani (radiates) from Gallienus to Claudius II (AD 268-270) and some Gallic usurpers. Coins were split between the finder, the field owner, and the local museum.","INRAP, Musée de Saint-Brieuc (some lots)",III century
France,1834,7174,ALIGNANT-DU-VENT,50,253,268,43.47,3.342,The hoard was found in a funerary urn and apparently comprised 50 'small bronzes' or radiates of Gallienus.,NA,III century
Bulgaria,1954,9734,VISHOVGRAD 1954,1716,244,249,43.157,25.299,"Initial quantity of silver coins: 13 kg, Studied: 9 kg (Gerov, B.) = 1790 coins: Septimius Severus - Trajan Decius (AD 249-251); silver weight: 2238.1-4652.9 g.","Archaeological Museum, Veliko Tarnovo, Bulgaria; inv.nos. 843-856 (1716 coins, stolen 1407)",III century
France,1867,7455,MÂCON 1867,189,260,268,46.3074,4.8311,The hoard comprised a greyware vessel containing 189 silver and copper-alloy coins - denarii and antoniniani (radiates) - from Antoninus Pius to Gallienus.,NA,III century
Bulgaria,1959,10227,OPAKA 1959,30,218,222,43.447,26.174,Unknown number of denarii and antoniniani. 30 pieces were seen by V. Haralanov: Vespasian - Elagabalus (AD 218-222).,NA,III century
Germany,1873,3180,BURGAU,40,251,253,48.430206,10.4107793,"In 1873 a hoard was found during peat digging in the Burgau moss. It comprised 7 bronze jars, 3 golden rings, and 40 coins, ranging from Elagabalus to Trebonianus Gallus. All the coins except one were antoniniani. This was probably not the entirety of the hoard.",Maximilian museum in Augsburg,III century
Italy,1874,13762,ORISTANO 1874,136,253,260,39.902812,8.5902,"136 large imperial bronzes (sestertii?), well-preserved: Trajan - Valerian I and Gallienus (AD 253-260).",Lost,III century
Bulgaria,1956,3465,TARGOVIŠTE,280,253,260,43.533,22.704,"(4-5 kg) 280 silver coins: 75 denarii, 205 antoniniani: Vespasian - Valerian I/Gallienus (AD 253-260); silver weight: 367.8-888.5 g.",NA,III century
France,1843,6027,MAUZÉ-SUR-LE-MIGNON,628,271,274,46.195955,-0.670712,"The hoard comprised a plain ceramic vessel containing 628 Roman coins from Trajan Decius to Tetricus I. These included 3 denarii of Postumus and 625 silver, billon or bronze coins (denarii and radiates) of several emperors. The coins of Claudius II and the Tetrici constituted 5/6ths of the hoard.",NA,III century
"England, United Kingdom",1980,14840,MARKET DEEPING 1980,786,272,274,52.675297,-0.28576681,See hoard IARCH-4FC580 for details of the find. This record has been created for the coins from pot 2.,NA,III century
France,1810,3884,SANTES,81,260,269,50.59781,2.954933,"81 coins found in a ceramic vessel whilst demolishing a stable block: 65 antoniniani (radiates), 15 denarii, 1 sestertius: Vespasian - Postumus (AD 260-269).",NA,III century
Portugal,1920,4825,MONTE DO CAVALEIRO,88,276,282,37.363846169904,-7.9631723849192,"Unknown originally number of coins. 88 pieces were available for study: Gallienus - Probus (AD 276-282). I. Pereira Rodriguez suggests that this hoard is one and the same with a poorly recorded hoard known only as coming from 'Serra, Portugal'.","Museu Municipal de Santiago do Cacém (Sintra), Portugal",III century
Spain,2001,17640,PUENTE CASTRO,15,268,270,42.580869668404,-5.5525814086927,60 antoniniani (radiates) found with remains from a textile bag: Philip I - Claudius II (AD 268-270) in a doctor house.,NA,III century
Germany,1857,16971,TRIER - ZUCKERBERGSTRASSE I,11,271,274,49.755533435733,6.6362235679217,"Remains of a wealthy residential development was unearthed during excavation for the new synagogue. In the process 11 Roman bronze coins were found (2 großerz of Antoninus Pius, 2 mittelerz of Commodus, and klenerz from the father Tetricus).",NA,III century
Austria,1995,13278,ZOLLFELD 1995,102,255,257,46.704,14.36,"102 coins: 80 antoniniani, 22 denari: Elagabalus - Valerian I and Gallienus (AD 255-257).",NA,III century
Germany,1925,17735,MAINZ 1925,21,244,249,49.9956,8.2595,"18 (?) silver coins, found 1925 on the street 'Am Römerwall'. 21 coins are mentioned in the inventory of the Altermusmuseum, but the coins are now lost.",NA,III century
France,2009,13038,FAMARS 2009,135,236,238,50.314,3.519,135 sestertii found in a cooking pot covered by a plate: Domitian - Maximinus I Thrax (AD 236-238).,NA,III century
Italy,1914,15011,OSTIA 1914 3,313,260,268,41.7316,12.281274,313 antoniniani (radiates): Gordian III - Gallienus (sole) (AD 260-268).,NA,III century
Hungary,1968,8176,TÁC II,3089,257,258,47.091,18.42,3089 antoniniani: Septimius Severus - Valerian I (AD 257-258).,NA,III century
France,1846,5705,ROUEN 1846,449,286,293,49.442,1.098,"The hoard comprised between 300 and 400 Roman coins, stuck together with corrosion products: Gallienus (sole) - Allectus (AD 286-293). Approximately 80 coins were destroyed during cleaning. Just over 220 coins were identified by A. Deville. In 1846, a further 4 or 5 argentei (?) and 40 antoniniani (radiates) said to be from the same hoard were noted by Joseph Curt. In 1862, Charles Roach Smith published an aureus from a Continental mint (RIC 621) from the Warne Collection which was reputed to be from the same hoard. The stated provenance for this coin should be treated with some caution. The nummus of Constantine I is also an intruder.","Musée des Antiquités, Rouen; Muncipal Library of Rouen; Cabinet des Médailles de la Bibliothéque Natinoale, the Musée de Boulogne-sur-Mer, the British Museum (fewer than 10 coins), the Ashmolean Museum (fewer than 3 coins",III century
"England, United Kingdom",2007,424,ASHBOURNE AREA,2,287,289,53.010819,-1.6586542,"2 aurei of Carausius, found in spoil after the construction of a building near Ashbourne.",NA,III century
Romania,1930,16389,DOBROGEA – TERRITORY,575,238,244,44.306964,28.271443,575 denarii: Nero – Gordian III (AD 238-244).,"National History Museum, Bucharest, Romania",III century
France,1992,3493,VAISE,81,258,258,45.763,4.8224,"The context of the treasure burying, although partly known, remains problematic : in fact, there are two deposits of precious objects, very close to each other but quite distinct, inside caches which were laid under the ground. Should they be attributed to the occupants of the houses from the second half of the 3rd century AD, or to the occupants of the potter's workshop following in the beginning of the 4th century AD? The first deposit gathers together two silver bracelets and a group of statuettes in the same metal, more or less fragmentary. Three of them are fully preserved : one Helios dedicated to an emperor's numen, one Fortuna with a double horn of plenty and one goddess, more enigmatic, carrying a dish with two birds inside. The head of a Jupiter and of an amazing personage with two outgrowths as an ornament in the hair add to the whole which is completed by a bust-portrait, probably representing an emperor (Gallienus?). The second deposit, locked inside a wooden box, consists of crookery, jewels and coins. The silverware is made up of one dish decorated with a Mercure, two small trays ornated with reliefs (one of them just in bronze and silver plated), fourteen spoons and two fragmentary cutleries. All these objects belong to well known series in Gaul : their shapes and decoration show that they were made in the 3rd century AD. The set of jewels includes two golden bracelets, two pairs of golden, emerald, pearl and molten glass pendant earrings, two bezel rings (one of them with a nicolo), and one coin medallion (Gordian III aureus, AD 238-244). At the bottom of the box, there was a purse with 81 well preserved silver coins - 29 denarii and 52 antoniniani (radiates) - with a chronological curve stretching from Vitellius (AD 69) to the joint reign of Valerian and Gallian (AD 253-260). In fact, there are two different sets : one with 62 coins, that is to say 19 ""old"" denarii from Vitellius to Commodus, eight more recent all dated AD 201, 33 antoniniani (radiates) and one denarius struck between AD 215 and AD 217 for Caracalla, as well as, one denarius of Diadumenian in AD 218; the second set comprises 19 antoniniani (radiates) coins issued between AD 241 and AD 258. One can wonder about the precise nature of these deposits. The sculptures found there do not have quite a homogeneous construction ; maybe a kind of Lares altar or objects belonging to a sanctuary, as most of them represent divinities, and one at least, the birds’ goddess, seems to have a strong local connotation. The silverware hardly represents more than two pounds of metal ; it is therefore difficult to speak of a ""table set"" all the less as the spoons are rather incomplete. The set of jewels, which is more coherent and of good quality but with no exceptional piece, illustrates well the favourite jewels in the well-off classes of Gaul around the middle of the 3rd century AD. Regarding the coins, there are several arguments speaking for a saving, rather than for a reserve currency, which was formerly made (maybe following two main payments (donativa) in AD 202 and AD 217/218, and poorly completed by a contribution in antoniniani (radiates) around AD 258-260), a small family inheritance safeguarded for sentimental reasons, maybe one generation away. (Aubin, G. et al. 1999)",NA,III century
Bulgaria,1968,9829,KNEZHA 1968,2000,244,249,43.493,24.081,"2,000 denarii and antoniniani. 872 coins in the Regional History Museum in Vratsa: Vespasian - Philip I (AD 244-249).","Regional History Museum, Vratsa, Bulgaria; inv. nos. M III 5335-6194 (860 coins); inv.nos. 8407-8418 (12 coins)",III century
Belgium,1970,8527,POMMEROEUL 1970,351,260,269,50.462,3.713,1 denarius and 350 antoniniani (radiates) found in the neighborhood (ca. 100m) of another hoard (99 antoniniani): Elagabalus - Postumus (AD 260-268).,NA,III century
Italy,1926,13910,POZZUOLI 1926,32,238,244,40.823905,14.125301,32 bronze coins: Augustus - Gordian III (AD 238-244).,NA,III century
Bulgaria,1926,10284,OSENETS 1926,98,238,244,43.5556,26.3914,(104) 98 provincial bronze coins up to Gordian III (AD 238-244).,"History Museum, Razgrad, Bulgaria",III century
Netherlands,2002,9950,MAURIK 2002,16,260,269,51.962,5.424,"16 silver coins: 4 denarii, 12 antoniniani (radiates): Caracalla - Postumus (AD 260-269).",Private collection,III century
Bulgaria,1909,2710,NIKOLAEVO,941,248,249,43.252107453228,24.619730002116,"942 coins: 1 aureus (Caracalla) mounted in a necklace, 939 silver coins, denarii and antoniniani: Vespasian to Philip I, and 2 bronze coins (missing today). The hoard comprised gold (600 g) as well and silver jewellery (400 g), a shallow silver dish and a silver salt box.",NA,III century
France,1966,12782,COLONNE 1966,1726,293,294,46.884,5.575,"1,726 coins found in a bronze vessel: 3 denarii, 1,723 antoniniani (radiates): Philip I - Diocletian/Maximian I (AD 293-294); weight: 5,650 kilos.","Musée d'Archéologie de Jura, Lons-le-Saunier, France",III century
Germany,1824,3050,BADEN-BADEN 1824,562,225,235,48.7606,8.23975,"562 coins, mostly denarii, one aureus (Galba) and some antoninianii, ranging from the late Republic to Severus Alexander, found in Baden-Baden, auf dem Quettich. No further informations given in FMRD.",NA,III century
Israel,1871,8174,BET SHEAN 1871 A,22,268,270,32.497,35.497,The hoard comprised 22 antoniniani (radiates) dated between the reigns of Valerian I and Gallienus and Claudius II (AD 268-270).,Isaac Braithwaite,III century
Poland,1913,13414,DĄBRÓWNO,500,202,205,53.434222,20.035393,Around 500 denarii found in two ceramic vessels. 230 coins provided the issuer: Vespasian - Septimius Severus (Plautilla) (AD 202-205).,"Berlin State Museum (2 coins), Poland",III century
Belgium,1872,3779,LOMPRET,370,269,269,50.064,4.378,370 antoniniani (radiates): Elagabalus - Marius (AD 269); silver weight: 102.2-959.7 g.,"Archaeological Museum Charleroi, Belgium (245 coins)",III century
