creators,title,description,geoContext,minDate,maxDate,latitude,longitude
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",KS956,"An ancient place, cited: BAtlas 93 E1 KS956",KS956,-30,640,32.201621,48.657107
E.N. Borza,Spahievo,"An ancient place, cited: BAtlas 51 E1 Spahievo","Spahievo, settlement and mine BUL",-30,2100,41.8975,25.32896
R. Müller Wollermann,Sophthis,"An ancient place, cited: BAtlas 75 E2 Sophthis",Saft Meidum,-330,2100,29.391404,31.159341
D.J. Mattingly,Zaviet Ennablu,"An ancient place, cited: BAtlas 38 C1 Zaviet Ennablu",Zaviet Ennablu,-30,640,32.647229,21.181339
T. Drew Bear,Otrous,"An ancient place, cited: BAtlas 62 C5 Otrous",Yanık Ören,-30,640,38.451497,29.958841
"J. Fossey, J. Morin",Palaiokhori,"An ancient place, cited: BAtlas 55 E3 Palaiokhori","Palaiokhori, Rovies",-750,640,38.827897,23.230678
"C. Haselgrove, J. Kunow",Caranusca?,"An ancient place, cited: BAtlas 11 G3 Caranusca?",Hettange Grande,-30,640,49.406768,6.151663
E.W.B. Fentress,Horrea,"An ancient place, cited: BAtlas 31 C4 Horrea",Ain Roua,-30,640,36.333308,5.181813
E.N. Borza,Demir Kapija,"An ancient place, cited: BAtlas 50 B2 Demir Kapija","Demir Kapija, settlement, fort MAC",-550,640,41.391629,22.386782
"E.J. Keall, M. Roaf",[(A)Bivard]/Apauarktike,"An ancient place, cited: BAtlas 97 E2 [(A)Bivard]/Apauarktike",near Kaakha TKM,-330,640,37.519088000000004,59.670091
R.B. Hitchner,Municipium Aurelium Commodianum/Thibiuca?,An ancient city whose site is now known as Henchir-Zouitina in modern Tunisia.,Henchir-Zouitina,-30,640,36.532162,9.884781
"C. Foss, S. Mitchell",Sagalassos,Sagalassos is an ancient city in Pisidia that was later part of the Roman province of Galatia. The city flourished until natural disasters and disease led to its decline in the sixth century AD.,above Ağlasun,-550,640,37.6728872,30.514161
R.J.A. Wilson,Petrusa,"An ancient place, cited: BAtlas 47 E4 Petrusa","Petrusa, village near Niscemi",-330,640,37.148965,14.386461
"C. Foss, S. Mitchell",Perge,An ancient Greek city of Asia Minor and capital of Pamphylia.,Aksu,-750,640,36.9618175,30.854671
"H.S. Sivan, R.W. Mathisen",*Geinum,"An ancient place, cited: BAtlas 14 E1 *Geinum",Gennes,-30,640,47.3429772012,-0.232585269489
"E.M. Meyers, J.P. Brown",Dionysias/*Soada,"An ancient place, cited: BAtlas 69 E4 Dionysias/*Soada",Suweda SYR,-30,640,32.707083,36.5652865
T. Drew Bear,Goeleon,"An ancient place, cited: BAtlas 62 G3 Goeleon","Kayakent, formerly Holanta",300,640,39.302554,31.812937
"C. Foss, S. Mitchell",Panemoteichos,"An ancient place, cited: BAtlas 65 E3 Panemoteichos",Boğazköy,-30,640,37.264347,30.500706
"Jr., F.H. Stanley, R.C. Knapp",Lama,"An ancient place, cited: BAtlas 26 D1 Lama",Plasencia?,-30,640,40.030524,-6.088261
S. Mitchell,Salambriai/Salaberina,"An ancient place, cited: BAtlas 63 E4 Salambriai/Salaberina",Kepez Tepe,-30,640,38.120083,34.0340025
R.B. Hitchner,Tuniza?,"An ancient place, cited: BAtlas 32 B3 Tuniza?",La Calle ALG,-330,640,36.8912775,8.438117
R.B. Hitchner,Henchir-Mrhotta,"An ancient place, cited: BAtlas 32 F4 Henchir-Mrhotta",Henchir-Mrhotta,-30,640,36.248783,9.997715
T. Drew Bear,Palox?,"An ancient place, cited: BAtlas 62 B2 Palox?",Çardaklı,-30,640,39.514632,29.484267
"J.P. Brown, E.M. Meyers",*Tharba,"An ancient place, cited: BAtlas 69 E4 *Tharba",Tarba SYR,-30,640,32.800561,36.771243
S.M. Burstein,Ash-Shaukan,"An ancient place, cited: BAtlas 81 B3 Ash-Shaukan",Ash-Shaukan,-30,640,22.33562,31.642689
A. Bernand,Thambol,"An ancient place, cited: BAtlas 74 E3 Thambol",Tell Tambu,-30,640,30.850872,31.489655
"R. Warner, A. Bursche",Mrzezino,"An ancient place, cited: BAtlas 2 G3 Mrzezino","Mrzezino, formerly Bresin POL",300,640,54.652959,18.429722
"M. Šašel Kos, P. Kos",Nedinum,"An ancient place, cited: BAtlas 20 C5 Nedinum",Nadin CRO,-330,640,44.071458,15.497238
H. Bender,Gaukönigshofen,"An ancient place, cited: BAtlas 12 D3 Gaukönigshofen",Gaukönigshofen,-30,640,49.633289,10.002276
J.J. Wilkes,Scupi,"Scupi (modern Skopje, Macedonia (Macedonian: Скопје)) has been the site of human settlement since ca. 4000 BC.",Skopje MAC,-30,640,42.0084425,21.4124805
"M. Roaf, St J. Simpson",Tulul al-Ukhaidhir/[Qasr Muqatil]?,"An ancient place, cited: BAtlas 91 E5 Tulul al-Ukhaidhir/[Qasr Muqatil]?",Tulul al-Ukhaidhir,300,640,32.44318,43.60235
"J. Kunow, C. Haselgrove",Fanum Martis,"An ancient place, cited: BAtlas 11 D2 Fanum Martis",Famars,-30,2100,50.311862,3.517835
"C. Foss, S. Mitchell",Kretopolis,"Kretopolis, an ancient settlement of Pisidia discussed by both Diodorus Siculus and Ptolemy.","Buğdüz, near Yüreğil",-330,640,37.374984,30.321707
S. Mitchell,Ninica/Col. Iulia Augusta Felix/Claudiopolis,"An ancient place, cited: BAtlas 66 C3 Ninica/Col. Iulia Augusta Felix/Claudiopolis",Mut,-30,640,36.6425243333,33.4394033333
B. Isaac,Aser,"An ancient place, cited: BAtlas 70 F2 Aser",Yasur ISR,-30,640,31.775393,34.746065
"R.W. Mathisen, H.S. Sivan",Ambaciacum,"An ancient place, cited: BAtlas 14 G3 Ambaciacum",Ambazac,-30,640,45.955991,1.399235
"C. Foss, S. Mitchell",Trebenna,"An ancient place, cited: BAtlas 65 D4 Trebenna",Çağlarca,-330,640,36.8661052722,30.4761133836
R.B. Hitchner,Thizika,Thizica was a civitas in the Roman province of Africa Proconsularis.,Ain-Tachegga,-330,640,37.003737,9.702008
G. Wagner,Ain Tauleib,"An ancient place, cited: BAtlas 79 D2 Ain Tauleib",Ain Tauleib,-30,640,25.69244,30.624032
"H.S. Sivan, R.W. Mathisen",Bridiers,"An ancient place, cited: BAtlas 14 G2 Bridiers","Bridiers, Cm. La Souterraine",-330,640,46.2430347,1.5178516
E.N. Borza,Kyria,"An ancient place, cited: BAtlas 51 C2 Kyria",Kyria,-30,640,41.105467,24.30012
"J.P. Brown, E.M. Meyers",Gaba?,"An ancient place, cited: BAtlas 69 B4 Gaba?",Jaba' ISR,-30,640,32.730365,35.106902
A.S. Esmonde Cleary,Spinis,"An ancient place, cited: BAtlas 8 F3 Spinis",Speen,-30,640,51.411962,-1.343928
H. Bender,Treuchtlingen,"An ancient place, cited: BAtlas 12 D4 Treuchtlingen","Treuchtlingen, Schambach",-30,640,48.956824,10.902862
"E.M. Meyers, J.P. Brown",Horvat Paqu'it,"An ancient place, cited: BAtlas 69 B4 Horvat Paqu'it","Horvat Paqu'it, ISR",300,640,32.504053,35.403782
R.B. Hitchner,Kef-er-Rechga,"An ancient place, cited: BAtlas 32 D3 Kef-er-Rechga",Kef-er-Rechga,-30,640,36.649913,9.066589
"E.M. Meyers, J.P. Brown",*Zizia,"An ancient place, cited: BAtlas 69 C4 *Zizia",Zeizun SYR,-30,640,32.718069,35.941378
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Ictium,"An ancient place, cited: BAtlas 25 G2 Ictium","La Gravette, Cm. de L’Isle-Jourdain FRA",-30,640,43.612693,1.083777
E.W.B. Fentress,Castellum Arsacalitanum,"An ancient place, cited: BAtlas 31 E4 Castellum Arsacalitanum",el Goulia,-30,640,36.306151,6.45677
"T. Sinclair, P.-L. Gatier",Fadana,"An ancient place, cited: BAtlas 67 H3 Fadana",6 m.p. on road Carrhae to Edessa,300,640,36.924628,38.970322
David Braund,Rayevskoye Gorodishche,"An ancient place, cited: BAtlas 84 C4 Rayevskoye Gorodishche","Rayevskoye Gorodishche, near Anapa",-330,640,44.838409,37.548419
"M. Pearce, P. Tozzi",*Forum Germanici,"An ancient place, cited: BAtlas 39 A4 *Forum Germanici",Busca?,-30,640,44.518081,7.475266
R. Müller Wollermann,Terbe,"An ancient place, cited: BAtlas 75 D4 Terbe",Kom Tirfa,300,640,28.386471,30.629406
"M. Roaf, St J. Simpson",Tell Abu Said,"An ancient place, cited: BAtlas 91 A2 Tell Abu Said","Tell Abu Said, SYR",-30,640,35.838964,39.478121
S. Loseby,St-Blaise,"An ancient place, cited: BAtlas 15 D3 St-Blaise",St-Blaise,-750,2100,43.463003,4.981817
"G. Reger, J. McK. Camp II",Pollonia,"An ancient place, cited: BAtlas 58 H4 Pollonia","Pollonia, on Melos",-750,640,36.761562,24.512746
W.V. Harris,Cetamura,"Cetamura is an ancient hilltop settlement with occupation phases stretching from the Etruscans to the Romans to the Medieval period. The site is located near Gaiole, Radda and Castellina in Chianti, Italy.","Cetamura, near Gaiole",-750,2100,43.4927181998,11.4332763569
"M. Šašel Kos, P. Kos",Spalatum,"Spalatum (modern Split, Croatia) is an ancient settlement on the Adriatic coast most noted for the palatial residence of the emperor Diocletian.",Split CRO,-30,2100,43.506883,16.442449
"H.S. Sivan, R.W. Mathisen",Cenabum,Cenabum was an oppidum of the Carnutes tribe.,Orléans,-330,2100,47.9007265,1.9068675
"J. Kunow, C. Haselgrove",Noviomagus,"An ancient place, cited: BAtlas 11 C3 Noviomagus",Noyon,-30,640,49.5805595,3.001804
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Sal(a)mas,"An ancient place, cited: BAtlas 89 G2 Sal(a)mas",Salmas IRN,300,640,38.2,44.766666
W.V. Harris,Superaequum,One of three towns of the Paeligni which possessed municipal rights.,near Castelvecchio Subequo,-750,640,42.130585,13.73065
D.J. Mattingly,Kebili,"An ancient place, cited: BAtlas 35 A1 Kebili","Kebili, TUN",-330,640,33.704256,8.970793
R.B. Hitchner,Gor(...),"An ancient place, cited: BAtlas 32 E4 Gor(...)",Henchir-Dra-el-Gamra,-330,640,36.434323,9.97604
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Kharaib Mahlabiya,"An ancient place, cited: BAtlas 89 E4 Kharaib Mahlabiya","Kharaib Mahlabiya, IRQ",300,640,36.285871,42.664968
"C. Foss, G. Reger, S. Mitchell",Gargara,"An ancient place, cited: BAtlas 56 D2 Gargara",near Arıklı,-550,640,39.534465,26.540773
N. Purcell,Teanum Sidicinum,Teanum Sidicinum (modern Teano) was the capital of the Oscan-speaking Sidicini tribe. The city likely submitted to Rome after 334 B.C.,Teano,-550,640,41.2502785,14.0700745
T.W. Potter,Rusuccuru,"The ancient city of Rusuccuru was founded as a Punic settlement on the Oued Sebaou river. In the Roman period, an inscription indicates that Rusuccuru achieved the status of municipium under Septimius Severus, yet some sources continue to refer to it as a colonia.",Dellys,-330,640,36.9128545,3.9096445
A.S. Esmonde Cleary,‘Tripontio’,A fortified Roman town along the line of Watling Street.,Cave’s Inn,-30,640,52.4083519939,-1.21482466862
C. Foss,Rouphinianai/Drys,"An ancient place, cited: BAtlas 53 B3 Rouphinianai/Drys",Caddebostan,300,640,40.964583,29.068587
"C. Foss, S. Mitchell",Tabai,"An ancient place, cited: BAtlas 65 A3 Tabai",Davas Kale,-330,640,37.442628,28.856503
"M. Šašel Kos, P. Kos",Siparis,"An ancient place, cited: BAtlas 20 A4 Siparis",Sipar CRO,-30,2099,45.467448,13.507065
"J.P. Brown, E.M. Meyers",Omra,"An ancient place, cited: BAtlas 69 E4 Omra",Amra? SYR,-30,640,32.903344,36.600851
D. Rupp,Drepanon?,"An ancient place, cited: BAtlas 72 A3 Drepanon?",at Ag. Georgios on Cape Drepanon,-330,640,34.9002305,32.3197445
jbecker,Boville Ernica,A hilltop settlement with megalithic fortifications.,NA,-750,2100,41.65,13.466667
"P. Kos, M. Šašel Kos",Raetinium?,"An ancient place, cited: BAtlas 20 C5 Raetinium?",Golubić BOS,-330,640,44.781036,15.938378
E. Bertrand,*Brioratis,"An ancient place, cited: BAtlas 17 E2 *Brioratis",Briord,-30,640,45.782212,5.459292
"H.S. Sivan, S.J. Keay, R.W. Mathisen",It(o)uris(s)a/Turissa,"An ancient place, cited: BAtlas 25 D3 It(o)uris(s)a/Turissa","Ateabalsa (Espinal, Auzperri)",-30,640,42.970648,-1.386239
"J.P. Brown, E.M. Meyers",Akchabare,"An ancient place, cited: BAtlas 69 B4 Akchabare",'Akbara ISR,-30,640,32.930255,35.490747
H. Bender,Baisweil,"An ancient place, cited: BAtlas 19 C2 Baisweil","Baisweil, GER",-30,640,47.943504,10.543667
A. Bernand,Boubastis,"Boubastis (also known, in Arabic, as Tell Basta or, in Egyptian, as Per-Bast) was an ancient city in Egypt. It was located in the Nile Delta and served as the capital of the Am-Khent nome (the Bubastite nome), which was the 18th nome of Lower Egypt. It has been identified with the Biblical Pi-Beseth.",Tell Basta,-750,640,30.5723823112,31.5110853352
"A. Bursche, L.F. Pitts",Piwonice,"An ancient place, cited: BAtlas 13 D1 Piwonice","Piwonice, POL",-330,640,51.720763,18.099685
R.B. Hitchner,Henchir-el-Gousset,"An ancient place, cited: BAtlas 33 C2 Henchir-el-Gousset",Henchir-el-Gousset,-30,640,34.978771,8.599717
"C. Haselgrove, J. Kunow",Vendeuil-Caply,"An ancient place, cited: BAtlas 11 C3 Vendeuil-Caply",Vendeuil-Caply,-330,2100,49.5960876347,2.29582154321
A.S. Esmonde Cleary,Magnis,Magnis was an important market town of the Dobunni tribe.,Kenchester,-30,640,52.0811535,-2.819973
S.T. Parker,Khirbet Shihan,"An ancient place, cited: BAtlas 71 B3 Khirbet Shihan",Khirbet Shihan,-30,640,31.383284,35.733402
jbecker,Deir Qeruh,"Deir Qeruh is a Byzantine-period village located in the Golan Heights within the Israeli national park of the Gamla nature reserve. The village was founded in the fourth century CE, and a church and monastery followed in the sixth century. The village was abandoned following the Arab conquest.",NA,300,640,32.9061539,35.745916
S.L. Dyson,Gouroulis Nea?,"An ancient place, cited: BAtlas 48 A2 Gouroulis Nea?",Cuglieri,-30,640,40.189071,8.567526
J.J. Wilkes,Bijelo Polje,"An ancient place, cited: BAtlas 21 B6 Bijelo Polje","Bijelo Polje, YUG",-30,640,43.037675,19.747921
E. Bertrand,[Sedena],"An ancient place, cited: BAtlas 17 G5 [Sedena]",Seynes,-30,640,44.351631,6.356802
S. Mitchell,Seleucia ad Calycadnum/Tracheia,A city founded by Seleucus Nicator between 296 and 280 BC.,Silifke,-330,640,36.379274,33.9214625
D.J. Mattingly,Bir Kimen,"An ancient place, cited: BAtlas 35 G2 Bir Kimen",Bir Kimen,-30,640,32.204658,14.607208
"L.F. Pitts, A. Bursche",Mikulčice,"An ancient place, cited: BAtlas 13 C4 Mikulčice","Mikulčice, CZE",-30,640,48.80581,17.085383
S. Loseby,Constantine,"An ancient place, cited: BAtlas 15 E2 Constantine",Constantine,-330,640,43.550135,5.123055
R. Müller Wollermann,Toou/Theodosioupolis,"An ancient place, cited: BAtlas 75 D4 Toou/Theodosioupolis",Taha el-Amida,-30,2100,28.171975,30.698945
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Bagauna/‘Sagouana’,"An ancient place, cited: BAtlas 89 F1 Bagauna/‘Sagouana’",Üç Kilise,-30,640,39.603879,43.519713
"C. Haselgrove, J. Kunow",Saletio,"An ancient place, cited: BAtlas 11 I4 Saletio",Seltz,-30,640,48.895055,8.106201
"L. Quilici, S. Quilici Gigli",La Storta,A station on the Via Cassia attested in an inscription dated to A.D. 379-383.,La Storta,300,640,42.002408,12.38216
M. Drew Bear,Monkanei,"An ancient place, cited: BAtlas 77 D1 Monkanei","E Hermopolis Magna, near R. Nile",-30,640,27.77341,30.867731
"C. Foss, G. Reger, S. Mitchell",Kenchreai,"A ""Kenchreai in the Troad,"" mentioned first by Stephanus, is probably to be identified with a settlement of Roman date, located atop the Kayalı Dağ in modern Turkey.",Kayalı Dağ,-30,640,39.963522,26.628763
"I.E.M. Edlund Berry, A.M. Small",Turenum,"An ancient place, cited: BAtlas 45 D2 Turenum",Trani,-30,640,41.275544,16.417622
A.S. Esmonde Cleary,Medbourne,"An ancient place, cited: BAtlas 8 G2 Medbourne",Medbourne,-30,640,52.529158,-0.822401
"C. Foss, G. Reger, S. Mitchell",Pionia(i),"An ancient place, cited: BAtlas 56 F2 Pionia(i)",Gömeniç,-550,640,39.626196,27.579568
"T. Sinclair, David Braund",Gadilon/Helega?,"An ancient place, cited: BAtlas 87 A3 Gadilon/Helega?",Bafra?,-330,640,41.571325,35.894016
"J.P. Brown, P.-L. Gatier",Tell Soukas/Pelleta?,"An ancient place, cited: BAtlas 68 A3 Tell Soukas/Pelleta?",Tell Soukas,-750,640,35.298878,35.925913
R. Müller Wollermann,Bousiris,"An ancient place, cited: BAtlas 75 E2 Bousiris",Abu Sir el-Meleq,-330,640,29.250259,31.086541
T. Drew Bear,Tabala,"An ancient place, cited: BAtlas 62 A4 Tabala",Burgaz,-30,640,38.612168,28.803373
S.E. Kroll,Yanik tepe,"An ancient place, cited: BAtlas 90 B3 Yanik tepe","Yanik tepe, near Tazekand",-330,640,37.921845,46.022187
"C. Haselgrove, J. Kunow",Decem Pagi,"An ancient place, cited: BAtlas 11 G4 Decem Pagi",Tarquimpol,-30,2100,48.78451,6.75762
R. Müller Wollermann,Tilothis/Neiloupolis,"An ancient place, cited: BAtlas 75 E2 Tilothis/Neiloupolis",Dalas,-330,2100,29.184652,31.12046
R.B. Hitchner,Sustri,"An ancient place, cited: BAtlas 32 D3 Sustri",Henchir ben-Ergueia,-330,640,36.547633,9.29794
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Gymnias/Daranissa/Datamisa,"An ancient place, cited: BAtlas 89 D1 Gymnias/Daranissa/Datamisa","Pasinler, formerly Hasankale",-550,640,39.984743,41.6662835
"A. Bursche, L.F. Pitts",Cífer-Pác,"An ancient place, cited: BAtlas 13 C4 Cífer-Pác","Cífer-Pác, SVK",-30,640,48.310632,17.502715
W.V. Harris,Plestia,Plestia was a municipium of the tribus Ufentina.,Pistia,-550,2100,43.0303410195,12.9037724984
E.W. Haley,Lacobriga,"An ancient place, cited: BAtlas 24 G2 Lacobriga",Iglesia de Belén (Carrión de los Condes),-330,640,42.338959,-4.601768
"I.E.M. Edlund Berry, A.M. Small",Luceria/Noukeria (Apoulon),Luceria/Noukeria (Apoulon) was originally a Daunian city. It was named as a Colonia Togata in 320 B.C. and came to play a significant role in the Second Punic War. Constans II sacked the town in A.D. 663.,Lucera,-550,2100,41.5086475,15.3354745
G. Wagner,Hindaw,"An ancient place, cited: BAtlas 79 inset Hindaw",Hindaw,-30,640,25.549199,28.997721
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Tell Abu Khay,"An ancient place, cited: BAtlas 93 B1 Tell Abu Khay","Tell Abu Khay, IRQ",-750,640,32.307928,45.611979
"M. Roaf, St J. Simpson",U671,"An ancient place, cited: BAtlas 91 G5 U671",U671,-330,640,32.336299,45.159836
G.D. Woolf,Aventicum,"An ancient settlement of the Helvetii, located between Aare and Lake Geneva. Modern Avenches in Switzerland.",Avenches SWI,-30,2100,46.88008,7.04071033333
J.J. Wilkes,Vratarnica,"An ancient place, cited: BAtlas 21 E6 Vratarnica","Vratarnica, YUG",-30,640,43.798934,22.297853
M. Drew Bear,Tachoi,"An ancient place, cited: BAtlas 77 D1 Tachoi",Tukh,-330,640,27.685977,30.826197
"C. Foss, S. Mitchell",Lyrbe?,"An ancient place, cited: BAtlas 65 F4 Lyrbe?",probably at Şıhlar,-330,640,36.873988,31.475921
C. Foss,Delkos,"An ancient place, cited: BAtlas 52 D2 Delkos",Derkoz,-30,640,41.299878,28.678392
T.W. Potter,Obori?,"An ancient place, cited: BAtlas 30 E3 Obori?",Sidi Ferruch,-30,640,36.763227,2.843829
E.W.B. Fentress,Mesarfelta,"An ancient place, cited: BAtlas 34 D2 Mesarfelta",el Outaya,-30,640,35.036204,5.592835
"I.E.M. Edlund Berry, A.M. Small",Barduli,"An ancient place, cited: BAtlas 45 D2 Barduli",Barletta,-330,640,41.319271,16.283979
N. Purcell,Amalfitana Civitas,"An ancient place, cited: BAtlas 44 G4 Amalfitana Civitas",Amalfi,300,640,40.634361,14.60257
"C. Foss, G. Reger, S. Mitchell",Teuthrania,"An ancient place, cited: BAtlas 56 E3 Teuthrania",Kalerga,-750,640,39.035223,27.054771
T. Drew Bear,Kotiaeion,"An ancient place, cited: BAtlas 62 C3 Kotiaeion",Kütahya,-1750,2000,39.41814785,29.98451115
David Braund,Mangup,"An ancient place, cited: BAtlas 23 G4 no. 102 (Mangup-Kale)",Mangup-Kale,-30,2100,44.59281,33.80093
J.J. Wilkes,Lyke,"An ancient place, cited: BAtlas 49 D3 Lyke",Ag. Achilleos in L. Prespa GRE,-330,640,40.765172,21.099874
S.M. Burstein,Bir Meneiga,"An ancient place, cited: BAtlas 81 F3 Bir Meneiga","Bir Meneiga, EGY/SUD",-30,640,22.78333,35.2
"P. Kos, M. Šašel Kos",Pomáz,"An ancient place, cited: BAtlas 20 G2 Pomáz","Pomáz, HUN",-30,640,47.647277,19.026958
"A. Hausleiter, M. Roaf, E.J. Keall",[Kangavar]/Concobar,"An ancient place, cited: BAtlas 92 C2 [Kangavar]/Concobar",Kangavar,-330,640,34.502892,47.955711
"J. Fossey, J. Morin",Olizon,"An ancient place, cited: BAtlas 55 E2 Olizon",Ag. Andreas/Palaiokastro,-750,640,39.128079,23.21081
R. Müller Wollermann,Dionysias,"An ancient place, cited: BAtlas 75 C2 Dionysias",Qasr Qarun,-330,2100,29.40642,30.417435
A.S. Esmonde Cleary,Catsgore,"An ancient place, cited: BAtlas 8 E3 Catsgore",Catsgore,-30,640,51.031934,-2.706189
G.D. Woolf,Lousonna,Lousonna began as a Roman military establishment on the site of a Celtic center.,Lausanne SWI,-330,640,46.522586,6.6353401
A. Bernand,Tamiathis,"An ancient place, cited: BAtlas 74 F2 Tamiathis",Damiette,300,2100,31.417068,31.812588
"C. Foss, S. Mitchell",Parlais/Col. Iulia Augusta Hadriana,"An ancient place, cited: BAtlas 65 E1 Parlais/Col. Iulia Augusta Hadriana",Barla,-30,640,38.0148725,30.7878535
A.G. Poulter,Emporium Discoduraterae,"An ancient place, cited: BAtlas 22 C5 Emporium Discoduraterae",Gostilitsa BUL,-30,640,43.02356,25.368331
J.J. Wilkes,Stari Brod,"An ancient place, cited: BAtlas 21 B6 Stari Brod","Stari Brod, BOS",-30,640,43.872813,19.210451
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Aqola/[al-Kufa],"An ancient place, cited: BAtlas 93 A1 Aqola/[al-Kufa]",al-Kufa IRQ,300,640,32.001972,44.340693
"P.-L. Gatier, T. Sinclair",Tourin,"An ancient place, cited: BAtlas 67 C4 Tourin","Tourin, SYR",-30,640,36.075001,36.473587
"R.W. Mathisen, H.S. Sivan",*Tornomagus?,"An ancient place, cited: BAtlas 14 F2 *Tornomagus?",Tournon-St-Pierre,300,640,46.738166,0.953976
"J. Fossey, J. Morin",Limnaion,"An ancient place, cited: BAtlas 55 C1 Limnaion",Vlokhos,-750,640,39.505191,22.106587
"F.T. Hiebert, P.L. Kohl",Khush bai,"An ancient place, cited: BAtlas 99 D3 Khush bai","Khush bai, AFG",-550,640,36.722228,69.550292
"C. Foss, G. Reger, S. Mitchell",Metokhi,"An ancient place, cited: BAtlas 56 B5 Metokhi","Metokhi, on Khios GRE",-550,640,38.427718,25.960923
S.M. Burstein,Tafis,"An ancient place, cited: BAtlas 81 C2 Tafis",Tafa,-30,640,23.637446,32.863758
David Braund,Rostovskoye,"An ancient place, cited: BAtlas 84 E1 Rostovskoye","Rostovskoye, near Rostov",-30,640,47.21365,39.696396
R.B. Hitchner,Henchir-Menzel-Yahia,"An ancient place, cited: BAtlas 32 H3 Henchir-Menzel-Yahia",Henchir-Menzel-Yahia,-30,640,36.781099,10.988878
C. Foss,Phidalia Petra,"An ancient place, cited: BAtlas 53 B2 Phidalia Petra",at Baltalimanı,-30,640,41.099551,29.050838
B. Isaac,Kapparetaia,"An ancient place, cited: BAtlas 70 F1 Kapparetaia",Khirbet Kafr Hatta,-30,640,32.122685,34.959269
J.J. Wilkes,Cel(...),"An ancient place, cited: BAtlas 21 C6 Cel(...)",Ivanjica YUG,-30,640,43.583305,20.233355
gmckee,Ramat Raḥel,An archaeological site identified by Yohanan Aharoni as a possible location of Beit HaKerem.,NA,-1200,2100,31.739992,35.218992
"C. Foss, S. Mitchell",Herakleia Salbakes,"An ancient place, cited: BAtlas 65 A2 Herakleia Salbakes",Vakıf,-330,640,37.632878,29.003497
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Caesada?,"An ancient place, cited: BAtlas 25 B5 Caesada?",Espinosa de Henares,-30,640,40.90396,-3.073496
David Braund,Isiakon Limen,"An ancient place, cited: BAtlas 23 D2 Isiakon Limen",Odessa,-550,640,46.530976,30.778144
S. Mitchell,Mataza,"An ancient place, cited: BAtlas 63 F4 Mataza","Maziköy, formerly Madazi",300,640,38.4787355,34.754597
"R.W. Mathisen, H.S. Sivan",Dolus,"An ancient place, cited: BAtlas 14 F1 Dolus",Dolus-le-Sec?,300,640,47.18047,0.863485
M. Drew Bear,(T)Polybiane,"An ancient place, cited: BAtlas 77 F4 (T)Polybiane",Balyana,300,640,26.234131,32.002693
E.N. Borza,Bansko,"An ancient place, cited: BAtlas 50 D1 Bansko","Bansko, BUL",-30,640,41.836423,23.498736
"C. Foss, S. Mitchell",Boubon,"An ancient place, cited: BAtlas 65 B4 Boubon",Ibecik,-330,640,36.968283,29.407828
E.N. Borza,Mikro Souli,"An ancient place, cited: BAtlas 51 B3 Mikro Souli",Mikro Souli,-30,640,40.901613,23.933495
J.J. Wilkes,Biatorbágy,"An ancient place, cited: BAtlas 21 A2 Biatorbágy","Biatorbágy, HUN",-30,640,47.471208,18.825224
S.E. Kroll,Darman,"An ancient place, cited: BAtlas 90 A2 Darman",Darman,300,640,38.54017,45.58602
A.S. Esmonde Cleary,Durobrivae,"Roman town at present day Rochester, cited: BAtlas 8 H3 Durobrivae",Rochester,-550,2100,51.3896486672,0.502597173879
W.V. Harris,Spoletium,An ancient city along the route of the Via Flaminia; an initial colony was established there in 241 BC.,Spoleto,-330,640,42.745301,12.73839
R.B. Hitchner,Turratenses,"An ancient place, cited: BAtlas 33 B2 Turratenses",Henchir-Radjel ALG,-30,640,35.4340675,8.0811225
R.J.A. Wilson,Piano della Camera,"An ancient place, cited: BAtlas 47 E4 Piano della Camera","Piano della Camera, farm/village settlement",-750,640,37.162942,14.343444
"H.S. Sivan, R.W. Mathisen",Musciacas?,"An ancient place, cited: BAtlas 14 I3 Musciacas?",Moissat,-30,640,45.774457,3.353397
David Braund,Mokro-Chaltyrskoye 2,"An ancient place, cited: BAtlas 84 E1 Mokro-Chaltyrskoye 2","Mokro-Chaltyrskoye 2, near Rostov",-30,640,47.2467,39.458446
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",U798,"An ancient place, cited: BAtlas 93 B1 U798","U798, IRQ",-30,640,32.254433,45.234653
D.J. Mattingly,Gasr Mismar,"An ancient place, cited: BAtlas 38 C1 Gasr Mismar",Gasr Mismar,-30,640,32.773217,21.863314
A.G. Poulter,Beroe/Augusta Traiana,"An ancient place, cited: BAtlas 22 C6 Beroe/Augusta Traiana",Stara Zagora BUL,-330,640,42.4254025,25.624862
J.J. Wilkes,Albanopolis,"An ancient place, cited: BAtlas 49 B2 Albanopolis","Zgërdhesh?, near Kruja ALB",-30,640,41.512333,19.792561
