id,author,title,publication_year,journal,abstract,field
https://openalex.org/W2774013608,Davide Giuseppe Ribaldone; Giorgio Maria Saracco; Marco Astegiano; Rinaldo Pellicano,Efficacy of infliximab biosimilars in patients with Crohn's disease,2017,The Lancet,"The study by Kristen K Jørgensen and colleagues1Jørgensen KK Olsen IC Goll GL et al.Switching from originator infliximab to biosimilar CT-P13 compared with maintained treatment with originator infliximab (NOR-SWITCH): a 52-week, randomised, double-blind, non-inferiority trial.Lancet. 2017; 389: 2304-2316Summary Full Text Full Text PDF PubMed Scopus (568) Google Scholar assessed the efficacy of switching maintenance therapy from originator infliximab to the biosimilar CT-P13 in several inflammatory diseases. Because of the potential effects biosimilars could have on health and the cost of health care, this is an active area of debate.2Buer LC Moum BA Cvancarova M Warren DJ Medhus AW Hoivik ML Switching from Remicade to Remsima is safe and feasible: a prospective, open-label study.J Crohns Colitis. 2016; 11: 297-304Google Scholar, 3Smits LJ Derikx LA de Jong DJ et al.Clinical outcomes following a switch from Remicade(R) to the biosimilar CT-P13 in inflammatory bowel disease patients: a prospective observational cohort study.J Crohns Colitis. 2016; 10: 1287-1293Crossref PubMed Scopus (113) Google Scholar, 4Gargallo CJ Lué A Gomollón F Biosimilars in inflammatory bowel disease.Minerva Med. 2017; 108: 239-254PubMed Google Scholar Jørgensen and coworkers reported that 394 patients were required in the primary per-protocol set to exclude a difference of 15% or more in favour of originator infliximab. For the originator infliximab group, the risk difference of disease worsening after 52 weeks of follow up was −4·4% (95% CI −12·7 to 3·9). The study included patients with a diagnosis of Crohn's disease, ulcerative colitis, spondyloarthritis, rheumatoid arthritis, psoriatic arthritis, or chronic plaque psoriasis, who were on stable treatment with originator infliximab, and thus the authors have extended the conclusions of the study to all individual pathologies. However, the results observed in patients with Crohn's disease are emblematic of the statistical issues associated with this study. Among the 175 patients with Crohn's disease, the risk of disease worsening was −14·3% (95% CI −29·3 to 0·7), which is close to the 15% non-inferiority margin. The authors highlighted that the study was not powered to show non-inferiority in individual pathologies. Furthermore, with a difference so close to the non-inferiority margin threshold, it would have been useful to report data from the per-protocol analysis and data from the more stringent intention-to-treat analysis in the main text. In conclusion, data from this trial could aid the management of patients with inflammatory diseases who are treated with infliximab but, at least for patients with Crohn's disease, these results do not definitively resolve the issue of equivalence between originator infliximab and CT-P13 for individual diseases. We declare no competing interests. Switching from originator infliximab to biosimilar CT-P13 compared with maintained treatment with originator infliximab (NOR-SWITCH): a 52-week, randomised, double-blind, non-inferiority trialThe NOR-SWITCH trial showed that switching from infliximab originator to CT-P13 was not inferior to continued treatment with infliximab originator according to a prespecified non-inferiority margin of 15%. The study was not powered to show non-inferiority in individual diseases. Efficacy of infliximab biosimilars in patients with Crohn's diseaseThe NOR-SWITCH study by Kirsten K Jørgensen and coworkers1 (May 11, p 2304) was a double-blind, non-inferiority trial in which patients on originator infliximab therapy were randomly assigned to continue infliximab therapy or to switch to CT-P13, an infliximab biosimilar that has a decreased affinity for FcγRIII receptors.2 The prespecified margin of non-inferiority was 15%. In patients with Crohn's disease, the non-inferiority margin was 15·3%, which was above the pre-specified non-inferiority margin. Efficacy of infliximab biosimilars in patients with Crohn's disease – Authors' replyWe thank Pierre Michetti and Davide Giuseppe Ribaldone and colleagues for their interest in our Article.1 In the NOR-SWITCH study, we showed that in patients on maintenance therapy with originator infliximab, switching to the biosimilar infliximab (CT-P13) is safe and efficacious across six indications. In patients with Crohn's disease, the rate difference between the biosimilar CT-P13 and originator infliximab was −14·3% (calculated using the Harvey Bradshaw index and adjusted for diagnosis and length of treatment with infliximab at baseline), which is very close to the predefined non-inferiority margin of 15%.",medicine
https://openalex.org/W1978151285,Roger Smith,Hyperplastic callus and osteogenesis imperfecta,2001,The Lancet,"Hyperplastic callus is a well-described but mysterious feature of osteogenesis imperfecta. 1 Smith R The brittle bone syndrome: an update. Curr Orthop. 1999; 13: 218-222 Summary Full Text PDF Scopus (3) Google Scholar , 2 Nakamura K Kurokawa T Nagano A Umeyama T Familial occurrence of hyperplastic callus in osteogenesis imperfecta. Arch Orthop Trauma Surg. 1997; 116: 500-503 Crossref PubMed Scopus (20) Google Scholar Large masses of calcified callus containing primitive woven bone, cartilage, and fibrous tissue form spontaneously or after injury and are eventually partly incorporated into the abnormal skeleton (figure). The femur is a preferred site, but callus may form in many different areas, even at the same time. The formation of exuberant bone in a disorder in which the major biochemical hallmark is defective collagen synthesis remains a paradox. Francis Glorieux and colleagues have shed fresh light on this disease. They propose to call it type V osteogenesis imperfecta. 3 Glorieux FH Rauch F Plotkin H et al. Type V. osteogenesis imperfecta: a new form of brittle bone disease. J Bone Min Res. 2000; 15: 1650-1658 Crossref PubMed Scopus (366) Google Scholar",medicine
https://openalex.org/W2070409787,M. A. Epstein,VACCINATION AGAINST EPSTEIN-BARR VIRUS: CURRENT PROGRESS AND FUTURE STRATEGIES,1986,The Lancet,"A vaccine derived from the high-molecular-weight glycoprotein (gp340) component of the Epstein-Barr (EB) virus membrane antigen conferred complete protection against a 100% lymphomagenic dose of EB virus in the cottontop tamarin, the animal of choice for experiments with EB virus. The membrane-antigen gene has already been cloned, and the development of a vaccine for use in man should now be possible. Such a vaccine could be tested first against infectious mononucleosis, because the effectiveness of vaccination would become evident in a relatively short time. Field trials against Burkitt's lymphoma and nasopharyngeal cancer could follow.",medicine
https://openalex.org/W2232765448,Dirk Engels,Neglected tropical diseases in the Sustainable Development Goals,2016,The Lancet,"Neglected tropical diseases (NTDs) have been formally recognised as a target for global action towards the Sustainable Development Goals. So can we now get rid of the word neglected? Not yet. Strangely, the NTDs were only a late addition by the Inter-Agency and Expert Group on Sustainable Development Goal Indicators to target 3.3—to “end the epidemics of HIV, tuberculosis, malaria and neglected tropical diseases” by 2030.1Transforming our world: the 2030 agenda for Sustainable Development. United Nations, 2015http://www.un.org/ga/search/view_doc.asp?symbol=A/70/L.1&Lang=EGoogle Scholar WHO's proposed NTD indicator—the number of people needing interventions against NTDs—captures a broad set of existing targets with political endorsement by the World Health Assembly, including 11 goals to eradicate or eliminate diseases.2Second meeting of the Inter-Agency and Expert Group–Sustainable Development GoalBangkok: Oct 26–28, 2015.http://unstats.un.org/sdgs/meetings/iaeg-sdgs-meeting-02Google Scholar This indicator counts more than a billion people in low-income, middle-income, and even high-income countries. The proposal of this global NTD indicator shows an aspiration to deliver a package of interventions centred on the poorest and most marginalised populations. I am of course pleased that the Inter-Agency and Expert Group has given a permission to go ahead with our indicator at its second meeting on Oct 26–28, in Bangkok.3Ki-moon Ban Opening remarks to the media following the Summit for the Adoption of the Post-2015 Development Agenda. UN Headquarters.http://www.un.org/apps/news/infocus/sgspeeches/statments_full.asp?statID=2751#.Vkx2fXYvfIUDate: Sept 25, 2015Google Scholar The exclusion of NTDs from the list of indicators for target 3.3 would have been an early setback to the pledge to “leave no one behind”.4WHOWorld Health Assembly (WHA) Resolutions on Neglected Tropical Diseases: 1948–2013.http://www.who.int/neglected_diseases/mediacentre/resolutions/enGoogle Scholar But the inclusion of NTDs is no guarantee of success. The NTD community needs to continue to think outside of the box—the box numbered 3.3. WHO's Department of Control of Neglected Tropical Diseases has been promoting not only the NTD indicators but also NTD tracers of equity relevant to other Sustainable Development Goal targets. These tracers of equity were proposed as a contribution of the NTD community to monitor equity and fairness in progress toward other Sustainable Development Goals and targets, including universal health coverage (target 3.8), universal access to safe water (target 6.1), and sanitation (target 6.2).5Methodological note: proposed indicator framework for monitoring SDG targets on drinking water, sanitation, hygiene and wastewater. Geneva: World Health Organization and United Nations Children's Fund.http://www.wssinfo.org/fileadmin/user_upload/resources/Statistical-note-on-SDG-targets-for-WASH-and-wastewater_WHO-UNICEF_21September2015_Final.pdfGoogle Scholar These tracers are essential to monitor equity precisely because NTD endemic populations are the least likely to have access to these services at present.6Water, sanitation, and hygiene for accelerating and sustaining progress on neglected tropical diseases: a global strategy 2015–2020. World Health Organization, Geneva2015http://apps.who.int/iris/bitstream/10665/182735/1/WHO_FWC_WSH_15.12_eng.pdf?ua=1Google Scholar I do not share the opinion that the main outcome for the inclusion of NTDs within the Sustainable Development Goals would be more money for NTDs.7Horton R Offline: The “chronic pandemic” that just won't go away.Lancet. 2015; 385: 758Summary Full Text Full Text PDF Scopus (5) Google Scholar Inclusion of NTD indicators and tracers will, on the contrary, help to maximise returns on investment in a broad portfolio of Sustainable Development Goal targets. Inclusion will help to identify the communities that have the greatest need for attainment of these goals: the populations that are the furthest behind in terms of development. I declare no competing interests.",medicine
https://openalex.org/W2056810908,Ego Seeman,Pathogenesis of bone fragility in women and men,2002,The Lancet,"There is no one cause of bone fragility; genetic and environmental factors play a part in development of smaller bones, fewer or thinner trabeculae, and thin cortices, all of which result in low peak bone density. Material and structural strength is maintained in early adulthood by remodelling; the focal replacement of old with new bone. However, as age advances less new bone is formed than resorbed in each site remodelled, producing bone loss and structural damage. In women, menopause-related oestrogen deficiency increases remodelling, and at each remodelled site more bone is resorbed and less is formed, accelerating bone loss and causing trabecular thinning and disconnection, cortical thinning and porosity. There is no equivalent midlife event in men, though reduced bone formation and subsequent trabecular and cortical thinning do result in bone loss. Hypogonadism contributes to bone loss in 20-30% of elderly men, and in both sexes hyperparathyroidism secondary to calcium malabsorption increases remodelling, worsening the cortical thinning and porosity and predisposing to hip fractures. Concurrent bone formation on the outer (periosteal) cortical bone surface during ageing partly compensates for bone loss and is greater in men than in women, so internal bone loss is better offset in men. More women than men sustain fractures because their smaller skeleton incurs greater architectural damage and adapts less effectively by periosteal bone formation. The structural basis of bone fragility is determined before birth, takes root during growth, and gains full expression during ageing in both sexes.",medicine
https://openalex.org/W2756379789,Don S. Dizon,PARP inhibitors for targeted treatment in ovarian cancer,2017,The Lancet,"Poly(ADP-ribose) polymerase (PARP) inhibitors emerged as the first targeted treatment for ovarian cancer, and are selectively active for women with mutations in BRCA1 and BRCA2 (mBRCA). On the basis of data showing activity (measured by the proportion of patients who achieved an objective response), 1 Kim G Ison G McKee AE et al. FDA approval summary: olaparib monotherapy in patients with deleterious germline BRCA-mutated advanced ovarian cancer treated with three or more lines of chemotherapy. Clin Cancer Res. 2015; 21: 4257-4261 Crossref PubMed Scopus (379) Google Scholar the PARP inhibitor olaparib received US Food and Drug Administration (FDA) approval in 2014 specifically for women with germline mBRCA-associated (gBRCA) recurrent ovarian cancer. 2 US Food and Drug AdministrationFDA approves Lynparza to treat advanced ovarian cancer. http://www.fda.gov/NewsEvents/Newsroom/PressAnnouncements/ucm427554.htm Google Scholar However, subsequent findings from clinical trials of PARP inhibitors have suggested that the importance of mBRCA as a predictive biomarker has diminished. For instance, among women without a germline mBRCA, predictors of PARP activity include a somatic (tumour) mutation in BRCA (sBRCA) and evidence of homologous recombination deficiency. 3 Swisher EM Lin KK Oza AM et al. Rucaparib in relapsed, platinum-sensitive high-grade ovarian carcinoma (ARIEL2 part 1): an international, multicentre, open-label, phase 2 trial. Lancet Oncol. 2017; 18: 75-87 Summary Full Text Full Text PDF PubMed Scopus (785) Google Scholar , 4 Mirza MR Monk BJ Herrstedt J et al. Niraparib maintenance therapy in platinum-sensitive, recurrent ovarian cancer. N Engl J Med. 2016; 375: 2154-2164 Crossref PubMed Scopus (1490) Google Scholar Indeed, FDA approval of the PARP inhibitor rucaparib in 2016 broadened the eligibility for PARP inhibitor treatment beyond gBRCA and included patients with sBRCA-associated ovarian cancers. 5 US Food and Drug AdministrationFDA grants accelerated approval to new treatment for advanced ovarian cancer. https://www.fda.gov/newsevents/newsroom/pressannouncements/ucm533873.htmDate: Dec 19, 2016 Google Scholar Rucaparib maintenance treatment for recurrent ovarian carcinoma after response to platinum therapy (ARIEL3): a randomised, double-blind, placebo-controlled, phase 3 trialAcross all primary analysis groups, rucaparib significantly improved progression-free survival in patients with platinum-sensitive ovarian cancer who had achieved a response to platinum-based chemotherapy. ARIEL3 provides further evidence that use of a poly(ADP-ribose) polymerase inhibitor in the maintenance treatment setting versus placebo could be considered a new standard of care for women with platinum-sensitive ovarian cancer following a complete or partial response to second-line or later platinum-based chemotherapy.",medicine
https://openalex.org/W2286269887,Gavin Andrews; Nickolai Titov; Saba Moussavi; Somnath Chatterji; Emese Verdes; Ajay Tandon,"Depression, chronic diseases, and decrements in health : results from the world health surveys. Commentary",2007,The Lancet,"Depression is an important public-health problem, and one of the leading causes of disease burden worldwide. Depression is often comorbid with other chronic diseases and can worsen their associated health outcomes. Few studies have explored the effect of depression, alone or as a comorbidity, on overall health status. Methods The WHO World Health Survey (WHS) studied adults aged 18 years and older to obtain data for health, health-related outcomes, and their determinants. Prevalence of depression in respondents based on ICD-10 criteria was estimated. Prevalence values for four chronic physical diseases-angina, arthritis, asthma, and diabetes-were also estimated using algorithms derived via a Diagnostic Item Probability Study. Mean health scores were constructed using factor analysis and compared across different disease states and demographic variables. The relation of these disease states to mean health scores was determined through regression modelling. Findings Observations were available for 245404 participants from 60 countries in all regions of the world. Overall, 1-year prevalence for ICD-10 depressive episode alone was 3-2% (95% CI 3-0-3-5); for angina 4-5% (4-3-4-8); for arthritis 4-1% (3·8-4·3); for asthma 3·3% (2·9-3·6); and for diabetes 2-0% (1·8-2·2). An average of between 9·3% and 23·0% of participants with one or more chronic physical disease had comorbid depression. This result was significantly higher than the likelihood of having depression in the absence of a chronic physical disease (p<0·0001). After adjustment for socioeconomic factors and health conditions, depression had the largest effect on worsening mean health scores compared with the other chronic conditions. Consistently across countries and different demographic characteristics, respondents with depression comorbid with one or more chronic diseases had the worst health scores of all the disease states. Interpretation Depression produces the greatest decrement in health compared with the chronic diseases angina, arthritis, asthma, and diabetes. The comorbid state of depression incrementally worsens health compared with depression alone, with any of the chronic diseases alone, and with any combination of chronic diseases without depression. These results indicate the urgency of addressing depression as a public-health priority to reduce disease burden and disability, and to improve the overall health of populations.",medicine
https://openalex.org/W2052894341,J. W. Ten Cate; S.I. de Vries,PLATELET-FUNCTION TESTS,1969,The Lancet,"The following platelet function tests are discussed: bleeding time, platelet retention tests, platelet aggregation, and radio-immunoassays for platelet release products, such as β thromboglobulin (βTG), and platelet factor 4 (PF4).",medicine
https://openalex.org/W3158645379,Motoharu Shibusawa; Tetsuya Tanimoto,Multiple myeloma triplet therapies: baseline characteristics and control groups,2021,The Lancet,"Sebastian Grosicki and colleagues1Grosicki S Simonova M Spicka I et al.Once-per-week selinexor, bortezomib, and dexamethasone versus twice-per-week bortezomib and dexamethasone in patients with multiple myeloma (BOSTON): a randomised, open-label, phase 3 trial.Lancet. 2020; 396: 1563-1573Summary Full Text Full Text PDF PubMed Scopus (60) Google Scholar reported the results of a randomised study among patients with previously treated multiple myeloma comparing selinexor, bortezomib, and dexamethasone versus standard bortezomib and dexamethasone. The primary endpoint was progression-free survival, and the investigators observed improved progression-free survival in the selinexor, bortezomib, and dexamethasone group. However, we are concerned about whether the presence of extramedullary plasmacytomas was well balanced between the two groups. The incidence of extramedullary plasmacytomas at the diagnosis of multiple myeloma has been reported as 16·3%.2Wu P Davies FE Boyd K et al.The impact of extramedullary disease at presentation on the outcome of myeloma.Leuk Lymphoma. 2009; 50: 230-235Crossref PubMed Scopus (86) Google Scholar Previous research has shown that the presence of extramedullary plasmacytomas was significantly associated with a shorter progression-free survival in a retrospective study (median time 27 months vs 38 months, p=0·006),3Avivi I Cohen YC Suska A et al.Hematogenous extramedullary relapse in multiple myeloma - a multicenter retrospective study in 127 patients.Am J Hematol. 2019; 94: 1132-1140Crossref PubMed Scopus (6) Google Scholar as well as in a longitudinal study (hazard ratio 1·46, p=0·04).4Varettoni M Corso A Pica G Mangiacavalli S Pascutto C Lazzarino M Incidence, presenting features and outcome of extramedullary disease in multiple myeloma: a longitudinal study on 1003 consecutive patients.Ann Oncol. 2010; 21: 325-330Summary Full Text Full Text PDF PubMed Scopus (294) Google Scholar Furthermore, radiation therapy is one of the most useful therapeutic options for extramedullary plasmacytomas,5Caers J Paiva B Zamagni E et al.Diagnosis, treatment, and response assessment in solitary plasmacytoma: updated recommendations from a European Expert Panel.J Hematol Oncol. 2018; 11: 10Crossref PubMed Scopus (83) Google Scholar but Grosicki and colleagues1Grosicki S Simonova M Spicka I et al.Once-per-week selinexor, bortezomib, and dexamethasone versus twice-per-week bortezomib and dexamethasone in patients with multiple myeloma (BOSTON): a randomised, open-label, phase 3 trial.Lancet. 2020; 396: 1563-1573Summary Full Text Full Text PDF PubMed Scopus (60) Google Scholar did not mention radiation therapy for extramedullary plasmacytomas. As such, because patients with extramedullary plasmacytomas have poorer progression-free survival than those without it, and require different treatment strategies, it might have skewed the study results if the presence and the radiation therapy of extramedullary plasmacytomas was not balanced between the two groups. Did the investigators observe improved progression-free survival among patients with extramedullary plasmacytomas treated with selinexor, bortezomib, and dexamethasone? TT reports personal fees from Medical Network Systems and Bionics. MS declares no competing interests. Once-per-week selinexor, bortezomib, and dexamethasone versus twice-per-week bortezomib and dexamethasone in patients with multiple myeloma (BOSTON): a randomised, open-label, phase 3 trialA once-per-week regimen of selinexor, bortezomib, and dexamethasone is a novel, effective, and convenient treatment option for patients with multiple myeloma who have received one to three previous lines of therapy. Multiple myeloma triplet therapies: baseline characteristics and control groups – Authors' replyWe thank Ghulam Mohyuddin and colleagues for their interest in our Article1 but respectfully disagree with their labelling of the bortezomib and dexamethasone group in our study as an inferior control group. First, according to their own definition, an inferior or suboptimal control group uses a treatment that is not standard of care, with standard of care being a treatment recommended by current guidelines and review papers.2 The bortezomib and dexamethasone doublet drug regimen is a standard-of-care treatment for patients with relapsed or refractory multiple myeloma, because it is recommended by the 2021 edition of the National Comprehensive Cancer Network guidelines, by the current European Society for Medical Oncology guidelines, and by the current American Society of Clinical Oncology and Cancer Care Ontario joint clinical practice guidelines. Multiple myeloma triplet therapies: baseline characteristics and control groupsGiven that the bortezomib and dexamethasone combination treatment has been shown to be inferior to contemporary treatments in clinical trials well before the BOSTON trial began enrolling,1 why did Sebastian Grosicki and colleagues2 consider bortezomib and dexamethasone for the control group for patients in the USA? How many patients from the USA were enrolled?",medicine
https://openalex.org/W4230592262,Martin A. Birchall,Tongue transplantation,2004,The Lancet,"On July 19, 2003, a Viennese team of surgeons did the world's first transplantation of a tongue, grafting a tongue from an ABO-matched heart-beating donor into a 42–year-old man with tongue cancer. The recipient was discharged from hospital a month later with a tracheostomy for airway support and a gastrostomy for nutrition. A hospital spokesperson told the press “Although the tongue still can't be moved, the patient can already swallow some of his own saliva,” and that he “was already making himself understood”. The graft showed no signs of rejection (8 months' follow-up to the end of March), and has some useful sensation, enabling the patient to swallow all saliva and some fluids, although some muscle wasting is occurring. When asked about the long-term prospects, the surgeon, Rolf Ewer said: “The liver and kidneys are complicated organs, but the tongue is just a muscle so it should work out.” However, it was thought unlikely that the sense of taste would return. 1 BBC News Tongue transplant patient doing well. http://news.bbc.co.uk/1/hi/health/3086509.stmDate: July 22, 2003 Google Scholar , 2 Anonymous Recipient of first tongue transplant recovering. CDS Rev. 2003; 96: 44 PubMed Google Scholar",medicine
https://openalex.org/W2140192254,William Jeffcoate; Frances Game; Peter R. Cavanagh,The role of proinflammatory cytokines in the cause of neuropathic osteoarthropathy (acute Charcot foot) in diabetes,2005,The Lancet,"The pathogenesis of the acute Charcot foot of diabetes remains unclear. All patients with this condition have evidence of peripheral neuropathy, with loss of protective sensation and abnormal foot biomechanics. However, the acute Charcot foot is also characterised by a pronounced inflammatory reaction and the pathogenic significance of this inflammation has received little attention. We suggest that an initial insult--which may or may not be detected--is sufficient to trigger an inflammatory cascade through increased expression of proinflammatory cytokines, including TNFalpha and interleukin 1beta. This cascade then leads to increased expression of the nuclear transcription factor, NF-kappaB, which results in increased osteoclastogenesis. Osteoclasts cause progressive bone lysis, leading to further fracture, which in turn potentiates the inflammatory process. The potential role of proinflammatory cytokines suggests the possibility of new treatments for this sometimes devastating complication of diabetes.",medicine
https://openalex.org/W1996834931,William L. Greene; Joe Craft,A man with fever and petechiae,1997,The Lancet,"A 54-year-old man with no previous medical history developed fever (up to 39°C), fatigue, malaise, and mild abdominal discomfort 7 days before admission to our hospital in April, 1996. He consulted his family physician, who found that the results of routine blood tests were normal and diagnosed a viral infection. On the day of admisson, the patient awoke with a diffuse erythematous rash on his face, neck, and legs, and noticed specks of blood on his pillow. On presentation to our Emergency Department, he continued to complain of malaise and fatigue, but denied new symptoms, HIV-1 risk factors, recent travel, contacts with ill people, taking medicines, or a history of alcohol abuse.",medicine
https://openalex.org/W3194960784,Seren Durer; Ceren Durer; Gilles J. Hoilat,Adult-onset ornithine transcarbamylase deficiency as a rare cause of fatal hyperammonaemia,2021,The Lancet,"A 27-year-old man presented to an emergency department with vomiting and an altered mental state. He had a history of possible Gilbert's syndrome as a child and previous opiate use disorder, but with no evidence of recent use. He gave a family history of a maternal grandfather who had developed seizures during a hospital admission for asthma. The patient had otherwise been fit and well and physically active—including playing hockey. While in the emergency department he became combative and left the hospital against medical advice.",medicine
https://openalex.org/W2059711286,Sarah Boseley,Esther Madudu: standing up for mothers in Africa,2013,The Lancet,"Esther Madudu has delivered babies at night by the light of a mobile phone held in her mouth, in the absence of electric light in the health centre in rural Uganda where she is a senior midwife. Sterilising equipment for reuse is a chore because everything must be boiled and that means a trip to the well for water. But Madudu, who works harder than most of us and under constant pressure, has a satisfaction in her work that few can match, because she can be certain she is saving the lives of women and their children. “My interest is seeing mothers coming back, bringing their babies for immunisation”, she says. Madudu works in the Tiriri heath centre in Soroti district in eastern Uganda, an area over-run by rebels from the Lord's Resistance Army in the north a decade ago. The electricity cables that were cut have never been replaced. The Ugandan Government classifies the centre as a level 4, which means that surgery should be done there, but although the African Medical and Research Foundation (AMREF) has renovated the operating theatre and provides training for health workers, including Madudu, there is no anaesthesia equipment, so the theatre is still not in use. That means women in obstructed labour who need a caesarean section must go to Soroti district hospital, 28 km away. Once that involved families scrambling to raise loans and find somebody with a vehicle, but little by little, things have been improving and now there is an ambulance, managed by the local community, although money is still an issue. “We called a general meeting with the local community members to agree that when you get a patient in any emergency, the relatives should buy fuel so that the ambulance can run”, says Madudu. Maintaining the vehicle is also a problem. There are four midwives at Tiriri now—there used to be two. They live in houses on site and are available at all hours of the day and night. Thanks to the generous donation of a “solar suitcase” last year containing rechargeable lamps, they no longer have to rely on cellphone lights. Madudu and her colleagues deliver 40 or 50 babies a month in the health centre, but around 20 more are born in the villages. “They fail to come, their husbands fail to bring them, or they have no transport”, explains Madudu. “A woman walks 12 to 15 km to the health centre and delivers on the way.” Traditional birth attendants have been trained by AMREF to bring the women to the health centre if possible, and, if it is too late, to bring them afterwards. They are more than happy to do this, notes Madudu, “they used to see these babies die”. The Tiriri midwives also run regular outreach clinics in the villages, where they go by bicycle if their own vehicle is out of fuel or off the road. They immunise children, check up on women who have given birth and those who will soon do so, and provide health education. In antenatal clinics at the health centre, women are given counselling and testing for HIV and if a pregnant woman is positive, she is put on antiretrovirals straight away. Madudu starts conversations about family planning with all the pregnant women. She has just two children herself in a region where ten is more common. “I tell them you can produce as many children as you can take care of”, she says. If Madudu can interest one woman, that woman will be an ambassador to her village, she knows. There has been resistance to contraception, but, she believes, the men are beginning to understand the advantages too. She has started cervical cancer screening with visual inspection for women, attracting 360 women in 3 days. She bought the acetic acid herself. “Women want cancer screening. They are aware of it. They know it can kill them if it is neglected and there is no stigma. It is one of the ways to attract them to come to the health centre. The challenge is the equipment”, Madudu explains. And if she has them there, she can take the opportunity to discuss family planning with them and their husbands as well. Madudu owes her own life to the skills of her grandmother, a traditional birth attendant. She was born prematurely, weighing 900 g, and her mother was very sick. “My grandmother incubated me. She kept me warm with clothes in a basket”, she says. Most premature babies in Africa die, but Madudu, second of ten children, eventually thrived and was, she says, inspired by the stories of her own brush with death and curiosity at the comings and goings of pregnant women at her grandmother's house: “She had this knowledge of taking care of babies. God gave it to her.” But her grandmother told her she must go to school and learn the skills. As so often in Africa, an aunt and uncle who had jobs took Madudu in to care for their own children and paid her for training at Jinja School of Nursing and Midwifery—intermittently, when they had enough money. After Madudu qualified, she worked in hospitals in Kachumbala and Kumi before moving to Soroti district in 2004. She, in turn, now supports many members of her large extended family. Madudu's enthusiasm and commitment to the cause of saving lives was recognised this year with a REAL Award for outstanding health-care workers around the globe, sponsors of which include Save the Children and the Frontline Health Workers Coalition. She has become an ambassador for AMREF and is now fronting their Stand up for African Mothers campaign. That work sometimes takes her away from the women of Soroti, but only for a while. They know what she has done for them and do not want her to move away. While they feel like that, she says, “I'm not going.”",medicine
https://openalex.org/W2066606913,DavidH. Frankel,USA: Victory over gag rule for family planning groups,1992,The Lancet,"November 3, 1992 marked both the defeat of President Bush in the US presidential elections and the end to a ""gag rule"" on health professional providing counseling or referral for abortion in federally funded family planning clinics. the US Court of Appeals for the District of Columbia Circuit handed down the decision in Rust v. Sullivan; the decision was based on procedural grounds only. the history of the ""gag rule"" is presented. Arguments for restricting abortion counseling were generated in the late 1970s. Policy cemented this position during the 1980s and Republican presidencies. Opposition to the policy decision was mounted by the American Medical Association which considered it ""frightening and abhorrent"" and the american College of Obstetricians and Gynecologists which beseeched Congress to restore the patient's rights to receive full information and the health professional obligation to provide the information. Legislative efforts were made in November, 1991 with HR 2707 to attach an anti-gag rule measure to a massive appropriations bill. President Bush rescinded the ""gag rule"" for doctors only, knowing that health professionals did most abortion counseling. HR 2707 was passed and vetoed. The override attempt failed by a close margin. In March 19192, Health and Human Services ordered compliance with the President's November 1991 memorandum. In April 1992 the case or National Family Planning and Reproductive Health Association, Inc., et al. v. Sullivan was filed. The argument was that, since ""notice and comment"" rulemaking under the Federal Administrative Procedures Act applied to the original ""gag rule,"" the directives constituted new rules subject to ""notice and comment"" rulemaking which requires months of public discussion and debate. This action forced President Bush into enforcing the original ""gag rule"" or complying with the ""notice and comment"" on his directive. Time was running out. It is expected that President Clinton will repeal the ""gag rule.""",medicine
https://openalex.org/W2135913684,R H Purcell; W. T. London; Vincent J. McAuliffe; Amos E. Palmer; Paul M. Kaplan; J L Gerin; J Wagner; Hans Pópper; Eduard Lvovsky; D. Wong; Hilton B. Levy,MODIFICATION OF CHRONIC HEPATITIS-B VIRUS INFECTION IN CHIMPANZEES BY ADMINISTRATION OF AN INTERFERON INDUCER,1976,The Lancet,"Chimpanzees chronically infected with hepatitis-B virus showed transient changes in several markers of infection when treated with the interferon inducer polyriboinosinic-polyribocytidylic acid-poly-l-lysine carboxymethyl cellulose. Serum Dane-particle-associated D.N.A. polymerase, e antigen and hepatitis-B surface antigen, and intrahepatic hepatitis-B surface and core antigens diminished during treatment. Defective (D.N.A.-polymerase-negative) Dane particles increased in titre transiently during treatment; these may play a role in the modulation of hepatitis-B virus infection. Humoral immune responses in chronic hepatitis-B carrier chimps were unaffected. Interferon inducers (or exogenous interferon) may be useful for the treatment of chronic hepatitis-B virus infection.",medicine
https://openalex.org/W1995259409,Ivan Oransky,Feeding tube right-to-die case rocks Florida,2003,The Lancet,"The Florida state legislature and the state's governor, Jeb Bush, have reversed the decision of a state court to remove a nasogastric tube from a 39-year-old woman who has been in a vegetative state for 13 years after suffering a cardiac arrest, shining the spotlight on right-to-die issues in the USA. US Congress passes “partial-birth abortion” banThirty years after the landmark Roe vs Wade case that made abortion legal in the USA, the US Senate on Oct 21 voted 64–34 to outlaw what it terms “partial-birth abortions”. The bill had passed the House of Representatives earlier in October. President George W Bush has said he will sign the bill into law, although legal experts said it is unlikely to survive a Supreme Court challenge that is promised by three abortion-rights groups.",medicine
