creators,title,description,geoContext,minDate,maxDate,latitude,longitude
S.M. Burstein,Gariya Mustafa 'Amr Gama,"An ancient place, cited: BAtlas 81 F2 Gariya Mustafa 'Amr Gama",Gariya Mustafa 'Amr Gama,300,640,23.59977,35.39967
"M. Roaf, St J. Simpson",Tell Buraich,"An ancient place, cited: BAtlas 91 E2 Tell Buraich",Tell Buraich,-30,640,35.0994,43.54002
"J.P. Brown, P.-L. Gatier",Otthara,"An ancient place, cited: BAtlas 68 D5 Otthara",Ghunthur?,-30,640,34.422928,37.173068
"R.W. Mathisen, H.S. Sivan",*Dolum,"An ancient place, cited: BAtlas 14 G2 *Dolum",Déols,-30,640,46.827403,1.703886
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Siraganon,"An ancient place, cited: BAtlas 89 G3 Siraganon",Sharekand,300,640,37.298855,44.970064
D.J. Mattingly,Augila,"An ancient place, cited: BAtlas 38 C4 Augila",Augila/Gialo,-550,640,29.1521035,21.2952075
W.V. Harris,Pisae,A city situated on the Tyrrhenian seaboard and likely of Etruscan origin. Its early nature was that of a mercantile center. The city became a Roman colony in 89 B.C.,Pisa,-550,2100,43.719417,10.400106
P.O. Spann,Ebusus,"An ancient place, cited: BAtlas 27 G3 Ebusus",Eivisa (Ibiza),-750,640,38.908393,1.432146
"J. Fossey, J. Morin",Palaiokhori,"An ancient place, cited: BAtlas 55 E3 Palaiokhori","Palaiokhori, Rovies",-750,640,38.827897,23.230678
M. Drew Bear,Lykopolis/Siout,"A city of the west bank of the Nile, Lykopolis/Siout was the capital of the Thirteenth Nome of Upper Egypt (Lycopolites Nome) around 3100 B.C.",Asyut,-2670,2100,27.181346,31.1825335
"E.M. Meyers, J.P. Brown",Buraq,"An ancient place, cited: BAtlas 69 D3 Buraq","Buraq, Lejja SYR",-30,640,33.1857828,36.48256575
"R.W. Mathisen, H.S. Sivan",Segimovicus,"An ancient place, cited: BAtlas 14 H1 Segimovicus",Souesmes,300,640,47.456486,2.178585
"T. Sinclair, David Braund",Nicopolis,"An ancient place, cited: BAtlas 87 D4 Nicopolis","Yeşilyayla, formerly Pürk",-330,640,40.1485567,38.14353355
C. Foss,Pytheion/Pythia Therma,"An ancient place, cited: BAtlas 52 E3 Pytheion/Pythia Therma",Yalova Kap.,-30,640,40.60388,29.223869
A.S. Esmonde Cleary,Dorchester-on-Thames,"Dorchester-on-Thames was the site of a Roman vicus, although its name is no longer known.",Dorchester-on-Thames,-30,640,51.644565,-1.166099
G.D. Woolf,[Luxovium],"An ancient place, cited: BAtlas 18 D2 [Luxovium]",Luxeuil,-30,2100,47.817552,6.379994
"Jr., F.H. Stanley, R.C. Knapp",Praesidium,"An ancient place, cited: BAtlas 26 C4 Praesidium",El Rompido (Cartaya) (contra TIR Emerita 131),-30,640,37.30244,-7.133488
T. Drew Bear,Tiberioupolis?,"An ancient place, cited: BAtlas 62 B3 Tiberioupolis?",Köprücek,-30,640,39.374622,29.32414
"Jr., F.H. Stanley, R.C. Knapp",Carteia/Calpe/Karpessos,"A Phoenician and Roman town in Spain located on the Bay of Gibraltar. The site played a strategic role in the Punic Wars, and was given the rights of a Latin colony in 171 BC.","El Rocadillo, near S. Roque",-750,640,36.1851914761,-5.40939078138
T. Drew Bear,Kotiaeion,"An ancient place, cited: BAtlas 62 C3 Kotiaeion",Kütahya,-1750,2000,39.41814785,29.98451115
"C. Foss, S. Mitchell",Kotenna,"An ancient place, cited: BAtlas 65 G3 Kotenna",Gödene,-30,640,37.024169,31.647894
D.J. Mattingly,Qasr el-Megysbeh,"An ancient place, cited: None",Qasr el-Megysbeh,-330,2100,28.323234,28.851325
"M. Roaf, St J. Simpson",[Aberta],"A significant site, estimated at 150 hectares during the Sassanian period, contracting to 100 hectares during the Early Islamic-Sāmarrān period.",Tell Abarta,-30,640,33.238967,44.881158
"J. Fossey, J. Morin",Skolos,"An ancient place, cited: BAtlas 55 E4 Skolos",Neokhorakion/Moustaphades,-750,640,38.309378,23.38353
D. Rupp,Arsinoe?,"An ancient place, cited: BAtlas 72 A3 Arsinoe?",Geroskipou-Litharka/Vounimenos,-330,640,34.739756,32.449913
"P.-L. Gatier, T. Sinclair",Kaprobarada,"An ancient place, cited: BAtlas 67 D4 Kaprobarada",Brad SYR,-30,640,36.370769,36.938322
E.W.B. Fentress,Djemina,"An ancient place, cited: BAtlas 34 E3 Djemina",Djemina,300,640,34.958096,6.4011
"H.S. Sivan, S.J. Keay, R.W. Mathisen",*Tritium Magallum,"An ancient place, cited: BAtlas 25 C3 *Tritium Magallum",Tricio,-330,640,42.401263,-2.718971
David Braund,Kabardinka 1,"An ancient place, cited: BAtlas 84 C4 Kabardinka 1","Kabardinka 1, W Gelendzhik",-550,640,44.653554,37.966997
M.U. Erdosy,Kandy,"An ancient place, cited: BAtlas 5 inset Kandy","Kandy, SRI",300,640,7.285744,80.638367
T. Drew Bear,Meiros Megale,"An ancient place, cited: BAtlas 62 D3 Meiros Megale",Avdan-Teşvikiye,-30,640,39.291972,30.309537
"J.P. Brown, E.M. Meyers",Nurith,"An ancient place, cited: BAtlas 69 B4 Nurith","Nurith, ISR",-30,640,32.534939,35.366164
C. Foss,Sely(m)bria/Eudoxiopolis,"An ancient place, cited: BAtlas 52 C2 Sely(m)bria/Eudoxiopolis",Silivri,-550,2099,41.078496,28.247677
R.J.A. Wilson,Triokala?,Ancient Triokala was a fortified site in western Sicily that was allied to Carthage during the second Punic War.,Caltabellotta,-750,2099,37.578612,13.217575
E.N. Borza,Gjuzemelci,"An ancient place, cited: BAtlas 50 A1 Gjuzemelci","Gjuzemelci, MAC",-30,640,41.867281,21.847558
T.W. Potter,Sidi Aissa,"An ancient place, cited: BAtlas 30 D4 Sidi Aissa",Sidi Aissa,-30,640,36.394244,2.389202
"E.M. Meyers, J.P. Brown",Burgatha?,"An ancient place, cited: BAtlas 69 A5 Burgatha?",Khirbet Ibreiktas ISR,-330,640,32.425592,34.893246
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Kotor(odz),"An ancient place, cited: BAtlas 89 G2 Kotor(odz)",above Qotur village IRN,300,640,38.463587,44.41502
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Cascantum,"An ancient place, cited: BAtlas 25 D3 Cascantum",Cascante,-330,640,41.998968,-1.679195
T.B. Mitford,Symposion/In Medio?,"An ancient place, cited: BAtlas 64 D3 Symposion/In Medio?",Kaleköy,-30,640,38.9383575,36.674519
"C. Foss, S. Mitchell",Herakleia Salbakes,"An ancient place, cited: BAtlas 65 A2 Herakleia Salbakes",Vakıf,-330,640,37.632878,29.003497
"J.P. Brown, P.-L. Gatier",Rayan,"An ancient place, cited: BAtlas 68 C2 Rayan",Rayan,300,640,35.806646,36.891108
David Braund,Kobyakovo,"An ancient place, cited: BAtlas 84 E1 Kobyakovo","Kobyakovo, near Tanais",-30,640,47.239852,39.824034
M. Drew Bear,Senoabis,"An ancient place, cited: BAtlas 77 D2 Senoabis",Sanabou,-30,640,27.491633,30.789423
W.M. Murray,Çukë e Ajtojt,"An ancient place, cited: BAtlas 54 B2 Çukë e Ajtojt","Çukë e Ajtojt, ALB",-750,640,39.700577,20.136366
R.B. Hitchner,*Seressi,"An ancient place, cited: BAtlas 32 E4 *Seressi",Henchir-Oum-el-Abouab,-30,640,36.166741,9.773609
T. Drew Bear,Zingotos Kome,"An ancient place, cited: BAtlas 62 D3 Zingotos Kome",Doğalar,-30,640,39.218945,30.097667
M. Drew Bear,Pleuit/Pneueit,"An ancient place, cited: BAtlas 77 F3 Pleuit/Pneueit",Banawit,300,640,26.699993,31.533334
"C. Foss, G. Reger",Naxos (settlement),Settlement on the Aegean island of Naxos.,on Naxos GRE,-750,640,37.103871,25.377595
H. Bender,Henfstädt,"An ancient place, cited: BAtlas 12 D2 Henfstädt",Henfstädt,-330,640,50.516615,10.588532
S.T. Parker,Abila,"An ancient place, cited: BAtlas 71 B2 Abila",Khirbet el Kafrein,-330,640,31.858619,35.635409
R.B. Hitchner,Membressa,"An ancient place, cited: BAtlas 32 E3 Membressa",Medjez-el-Bab,-330,640,36.648688,9.613446
"J. Fossey, J. Morin",Eurymenai,"An ancient place, cited: BAtlas 55 D1 Eurymenai",Kokkino Nero,-330,640,39.820808,22.828885
"E.J. Keall, M. Roaf",Dasht Qal'eh,"An ancient place, cited: BAtlas 96 D2 Dasht Qal'eh",Dasht Qal'eh,-550,640,37.171985,55.226257
A.S. Esmonde Cleary,Durobrivae (Water Newton),"Durobrivae was a fortified Roman garrison town that was located at what is now Water Newton, Cambridgeshire. The fort was placed at the point where Ermine Street crossed the River Nene. The name Durobrivae may be a Latinisation of the Brythonic term *Durobrīwās that translates to""fort (by the) bridges"".",Chesterton/Water Newton,-30,640,52.55899,-0.34821
"M. Pearce, P. Tozzi",*Civitas Camunnorum,"An ancient place, cited: BAtlas 39 G2 *Civitas Camunnorum",Cividate Camuno,-30,640,45.94345,10.278604
"C. Foss, G. Reger, S. Mitchell",Koila,"An ancient place, cited: BAtlas 56 C4 Koila","Koila, on Khios GRE",-550,640,38.49903,26.089078
"C. Foss, G. Reger",Thyaira,"An ancient place, cited: BAtlas 61 F1 Thyaira",Tire,-30,640,38.085927,27.744117
D.J. Mattingly,Kebili,"An ancient place, cited: BAtlas 35 A1 Kebili","Kebili, TUN",-330,640,33.704256,8.970793
R.B. Hitchner,Masclianae,"An ancient place, cited: BAtlas 33 E2 Masclianae",Hadjeb-el-Aioun,-30,640,35.396463,9.544378
"H.S. Sivan, R.W. Mathisen",Blatomagus,"An ancient place, cited: BAtlas 14 G2 Blatomagus","La Tourette, Cm. Blond",-30,640,46.0524725,1.0190315
T. Drew Bear,Sebaste,"An ancient place, cited: BAtlas 62 C5 Sebaste",Selçikler,-30,640,38.496089,29.655699
E.N. Borza,Skačinci,"An ancient place, cited: BAtlas 50 A1 Skačinci","Skačinci, fortified mountain refuge MAC",300,640,41.628562,21.802482
J.J. Wilkes,Voluja,"An ancient place, cited: BAtlas 21 D5 Voluja","Voluja, YUG",-30,640,44.482897,21.774694
"C. Haselgrove, J. Kunow",Damery,"An ancient place, cited: BAtlas 11 D3 Damery",Damery,-30,640,49.071315,3.875878
S. Mitchell,[Tamisos],"An ancient place, cited: BAtlas 63 F3 [Tamisos]","Taşkınpaşa Köy, formerly Damsa",300,640,38.541716,34.737796
J.J. Wilkes,Titovo Užice,"An ancient place, cited: BAtlas 21 B6 Titovo Užice","Titovo Užice, settlement, fort? YUG",-30,640,43.864169,19.849988
"J.P. Brown, E.M. Meyers",Beth Maon,"An ancient place, cited: BAtlas 69 C4 Beth Maon",Tell Ma'un ISR,-30,640,32.782611,35.514986
"R.W. Mathisen, H.S. Sivan",Le Chatelet,"An ancient place, cited: BAtlas 14 E3 Le Chatelet",Le Chatelet,-30,640,45.863703,-0.938226
"J. Kunow, C. Haselgrove",[Sentiacum]?,"An ancient place, cited: BAtlas 11 H2 [Sentiacum]?",Sinzig GER,-30,640,50.542618,7.246672
"C. Haselgrove, J. Kunow",Ad Lullia?,"An ancient place, cited: BAtlas 11 B2 Ad Lullia?",Douriez,-30,640,50.33182,1.875599
"E.M. Meyers, J.P. Brown",Karnaia/Astaroth?,"An ancient site located south of Damascus, Syria, that is mentioned in the Amarna letters (ca. 1350 B.C.). The site is often associated with the Biblical 'Ashteroth Karnaim'.",Tell Ashtara SYR,-1000,640,32.837408,36.029358
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",KS990,"An ancient place, cited: BAtlas 93 E1 KS990",KS990,-30,640,32.090975,48.631819
"C. Foss, S. Mitchell",Kymaria?,"An ancient place, cited: BAtlas 65 A4 Kymaria?",Kargıcık İskelesi,-30,640,36.752436,28.633505
David Braund,Isiakon Limen,"An ancient place, cited: BAtlas 23 D2 Isiakon Limen",Odessa,-550,640,46.530976,30.778144
R.B. Hitchner,Henchir-Tamesmida,"An ancient place, cited: BAtlas 33 B2 Henchir-Tamesmida","Henchir-Tamesmida, between Theveste and Thelepte",-30,640,35.099985,8.416616
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Araciel,"An ancient place, cited: BAtlas 25 D3 Araciel","Araciel, Corella",-30,640,42.114182,-1.784654
R. Müller Wollermann,Alabastronpolis/Alabastrine,"An ancient place, cited: BAtlas 75 D4 Alabastronpolis/Alabastrine",el-Kom el-Ahmar/el-Hafin,-330,2100,28.040578,30.844594
C. Foss,Paulines,"An ancient place, cited: BAtlas 53 A2 Paulines",outside Blachernai walls,300,640,41.04052,28.941721
David Braund,Mokro-Chaltyrskoye 1,"An ancient place, cited: BAtlas 84 E1 Mokro-Chaltyrskoye 1","Mokro-Chaltyrskoye 1, near Rostov",-30,640,47.262113,39.453057
"C. Foss, G. Reger",Physkos,"An ancient place, cited: BAtlas 61 G4 Physkos",Marmaris,-550,640,36.863121,28.276899
T.B. Mitford,Kokousos,"An ancient place, cited: BAtlas 64 C4 Kokousos",Göksun,-30,640,38.031581,36.4983445
N. Purcell,Callifae?,"A city of the Samnites that, according to Livy, was captured by the Romans in Republican times. Probably at or in the vicinity of modern Roccavecchia di Pratella in Italy.",Roccavecchia di Pratella,-330,640,41.405755,14.178842
"I.E.M. Edlund Berry, A.M. Small",Teanum Apulum,"A town in ancient Apulia located between Larinum and and Sipontum. Rome took control of the site in 318 BC, granting it municipal status.",near S. Paolo di Civitate,-330,640,41.739367,15.261276
"C. Foss, G. Reger, S. Mitchell",Apollonis,"An ancient place, cited: BAtlas 56 F4 Apollonis",near *Pingea?; above Palamut,-330,640,38.898866,27.684641
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Auci,"An ancient place, cited: BAtlas 25 E4 Auci",near Puebla del Hijar,-30,640,41.220893,-0.443911
D.J. Mattingly,Apis,"An ancient place, cited: None",Zawiet Umm el-Rakham,-750,640,31.398216,27.042137
R.B. Hitchner,Henchir-Ouled-Ahmeda,"An ancient place, cited: BAtlas 33 A2 Henchir-Ouled-Ahmeda","Henchir-Ouled-Ahmeda, ALG",-30,640,35.239232,7.961048
"I.E.M. Edlund Berry, A.M. Small",Scylletium/Scolacium,Scylletium/Scolacium was an ancient settlement in Bruttium located on the Gulf of Squillace.,Roccelletta,-550,640,38.8078147047,16.594442994
"R.C. Knapp, F.H. Stanley, Jr.",Lobón,"An ancient place, cited: BAtlas 26 D3 Lobón",Lobón,-30,640,38.847252,-6.625583
A. Bernand,Nitriai,"An ancient place, cited: BAtlas 74 C3 Nitriai",Kom el-Barnugi,-330,640,30.926512,30.386142
S.E. Kroll,Qara Sheshen,"An ancient place, cited: BAtlas 90 B3 Qara Sheshen",Qara Sheshen,-30,640,37.653534,46.823853
S.E. Kroll,Shad Shapur,"An ancient place, cited: BAtlas 90 F4 Shad Shapur",Qazvin?,-1200,2000,36.266819,50.003811
A. Bernand,Schedia/Chaireon/Menelais?,"An ancient place, cited: BAtlas 74 C2 Schedia/Chaireon/Menelais?",Kom el-Gizah?,-330,2100,31.13965,30.192032
"M. Roaf, St J. Simpson",Tell Tabl,"An ancient place, cited: BAtlas 91 F4 Tell Tabl",Tell Tabl,-330,640,33.219825,44.909977
"M. Pearce, R. Peretto, P. Tozzi",*Duplavilis,"An ancient place, cited: BAtlas 40 B1 *Duplavilis",Valdobbiadene,300,640,45.90129,11.995435
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Lactora,Lactora was the capital of the civitas of the Lactorates.,Lectoure FRA,-330,2100,43.933383,0.620535
J.J. Wilkes,Kolovrat,"An ancient place, cited: BAtlas 21 B6 Kolovrat","Kolovrat, YUG",-30,640,43.372422,19.627295
"C. Foss, S. Mitchell",Hippoukome,"An ancient place, cited: BAtlas 65 B4 Hippoukome",İtasar,-330,640,36.8335245,29.0269935
H. Bender,Grossbodungen,"An ancient place, cited: BAtlas 12 D1 Grossbodungen",Grossbodungen,300,640,51.477087,10.479329
David Braund,Vysochino,"An ancient place, cited: BAtlas 84 E1 Vysochino","Vysochino, R. Don estuary",-30,640,47.113221,39.335613
David Braund,Lampas,"An ancient place, cited: BAtlas 23 H4 Lampas",Biyuk-Lambat,-330,640,44.601117,34.34999
C. Foss,S. Mamas,"An ancient place, cited: BAtlas 53 B2 S. Mamas",Dolmabahçe?,300,640,41.03836,28.996951
"J.P. Brown, E.M. Meyers",Agraina,"An ancient place, cited: BAtlas 69 D4 Agraina",Lubbein SYR,-30,640,32.918491,36.393372
E.W.B. Fentress,Vahartanenses,"An ancient place, cited: BAtlas 31 D3 Vahartanenses",Mechta Skaif,-30,640,36.550096,5.983386
E. Bertrand,Châteauneuf-les-Boissons,"An ancient place, cited: BAtlas 17 G2 Châteauneuf-les-Boissons",Châteauneuf-les-Boissons,-30,640,45.554318,6.189976
A. Bernand,Momemphis,"An ancient place, cited: BAtlas 74 D3 Momemphis",Kom el-Hisn,-2670,2100,30.795055,30.600505
H. Bender,Sontheim,"An ancient place, cited: BAtlas 12 D4 Sontheim",Sontheim,300,640,48.615362,10.1793745
"R.W. Mathisen, H.S. Sivan",Cambonum,"An ancient place, cited: BAtlas 14 H2 Cambonum",Chambon-sur-Voueize,-30,640,46.188516,2.424714
W.M. Murray,Igoumenitsa,"An ancient place, cited: BAtlas 54 B2 Igoumenitsa",Igoumenitsa,-30,640,39.507285,20.269835
W.V. Harris,Chianciano Terme,"Chianciano Terme begins as an Etruscan site, with a temple located near the natural springs. By the first century B.C. the site was popular with Romans as a healing spa.",Chianciano Terme,-550,640,43.059434,11.833663
"I.E.M. Edlund Berry, A.M. Small",Aecae,An ancient town of Apulia that in legend was reported to have been founded by Diomedes. In the third century B.C. the Roman general Quintus Fabius Maximus captured the town after the battle of Cannae.,Troia,-750,640,41.361189,15.308894
"J.P. Brown, E.M. Meyers",Gaba Philippi,"An ancient place, cited: BAtlas 69 B4 Gaba Philippi",Tel Shosh/Tell Abu Shusha ISR,-30,640,32.61367,35.144592
R.B. Hitchner,Iustinianopolis?,"An ancient place, cited: BAtlas 33 H2 Iustinianopolis?",Ras Kapoudia,300,640,35.231358,11.149035
"J. Kunow, C. Haselgrove",Rotomagus,"An ancient place, cited: BAtlas 11 B3 Rotomagus",Rouen,-30,2100,49.440841,1.096451
T. Drew Bear,Temenouthyrai,"An ancient place, cited: BAtlas 62 B4 Temenouthyrai",Uşak,-30,640,38.6794575,29.4104525
H. Bender,Baisweil,"An ancient place, cited: BAtlas 19 C2 Baisweil","Baisweil, GER",-30,640,47.943504,10.543667
"H.S. Sivan, R.W. Mathisen",Arthona,"An ancient place, cited: BAtlas 14 I2 Arthona",Artonne,-330,640,46.002611,3.140504
A.S. Esmonde Cleary,Scole,"An ancient place, cited: BAtlas 8 I2 Scole",Scole,-30,640,52.366276,1.156407
A.S. Esmonde Cleary,Margidunum,Margidunum was a large settlement along the Fosse Way that began as a Roman fort during the mid-first century A.D. and was abandoned ca. A.D. 70.,East Bridgford,-30,640,52.9739905,-0.9639585
"L. Quilici, S. Quilici Gigli",Varia,Varia (modern Vicovaro) was a settlement of the Sabines.,Vicovaro,-330,640,42.018193,12.896194
R.B. Hitchner,Henchir-et-Tfel,"An ancient place, cited: BAtlas 33 C4 Henchir-et-Tfel",Henchir-et-Tfel,-30,640,34.444862,8.610719
J.J. Wilkes,Rudnica,"An ancient place, cited: BAtlas 21 C6 Rudnica","Rudnica, YUG",-30,640,43.242011,20.672683
"J. Bennet, G. Reger",Inatos,"An ancient place, cited: BAtlas 60 D3 Inatos",Tsoutsouros,-330,640,34.987826,25.283734
"C. Foss, G. Reger, S. Mitchell",Plagia,"An ancient place, cited: BAtlas 56 C3 Plagia","Plagia, on Lesbos GRE",-330,640,39.001619,26.368424
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",U082,"An ancient place, cited: BAtlas 93 B2 U082","U082, part of Ishin al-M'ammar IRQ",-750,640,31.676139,45.650027
"G. Reger, J. McK. Camp II",Sta Glastria,"An ancient place, cited: BAtlas 58 G4 Sta Glastria","Sta Glastria, on Melos",300,640,36.722746,24.341834
gmckee,Beirut Souks,"Area along the western harbor of Beirut developed during phases of urban expansion from the 4th century BCE through the 1st century CE. The area was inhabited into late antiquity, with limited use into the medieval period. Rescue excavations were conducted in the area prior to its commercial redevelopment in the 1990s and early 2000s.",NA,-330,1450,33.899017,35.503967
J.H.F. Bloemers,Gristede,"An ancient place, cited: BAtlas 10 E3 Gristede","Gristede, GER",-30,640,53.223203,8.053076
A.G. Poulter,Diocletianopolis,"An ancient place, cited: BAtlas 22 B6 Diocletianopolis",Hisar BUL,-30,640,42.503218,24.7077165
E.W.B. Fentress,Sulluctu?,"An ancient place, cited: BAtlas 31 H2 Sulluctu?",Sidi bou Zeid,-330,640,37.038565,7.33233
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Flaviobriga,"An ancient place, cited: BAtlas 25 B2 Flaviobriga",Castro Urdiales,-330,640,43.382784,-3.219572
R. Müller Wollermann,Phanou,"An ancient place, cited: BAtlas 75 D2 Phanou",el-Silin,300,640,29.3787,30.794038
"J.P. Brown, P.-L. Gatier",Nicephorium/Callinicum/Leontopolis,Nicephorium (modern ar-Raqqa in Syria) was an ancient settlement on the river Euphrates in Syria.,Raqqa,-330,2100,35.9500183333,39.0569913333
"M. Roaf, St J. Simpson",Dura,A place on the Tigris River mentioned by Ammianus Marcellinus.,al-Dawr?,-330,640,34.459007,43.795251
J.J. Wilkes,Drinum Fl.,"An ancient place, cited: BAtlas 21 B5 Drinum Fl.",Brodac BOS,-30,640,44.863592,19.281148
"C. Foss, G. Reger",Kys/Kanebion/Palaiapolis,"An ancient place, cited: BAtlas 61 G3 Kys/Kanebion/Palaiapolis",Bellibol,-550,640,37.428882,28.423734
R.B. Hitchner,Bir-el-Ater,"An ancient place, cited: BAtlas 33 B3 Bir-el-Ater","Bir-el-Ater, ALG",-30,640,34.746142,8.056996
"J. Kunow, C. Haselgrove",Belgica,"An ancient place, cited: BAtlas 11 G2 Belgica",Euskirchen-Billig GER,-30,640,50.626011,6.783363
"F. Hiebert, P.L. Kohl, St J. Simpson",Serakhs,"An ancient place, cited: BAtlas 98 B2 Serakhs","Serakhs, TKM",300,640,36.53333,61.149993
"C. Foss, G. Reger",Livadi,"An ancient place, cited: BAtlas 61 C4 Livadi","Livadi, on Astypalaia GRE",300,640,36.546365,26.344496
S. Mitchell,Pteria,"A large, fortified settlement of Anatolia.",Kerkenes Dağ,-750,2099,39.748976978,35.0683124992
"I.E.M. Edlund Berry, A.M. Small",Blanda,"Blanda was an ancient city of Lucania, although Pliny the Elder and Ptolemy differ as to its placement; the former places it near the coast, the latter inland. Modern scholars are in agreement that Ptolemy was incorrect. It is to be identified with the significant archaeological site at Palecastro di Tortora in modern Italy.",Palecastro di Tortora,-750,2100,39.929308,15.778558
C. Foss,Delkos,"An ancient place, cited: BAtlas 52 D2 Delkos",Derkoz,-30,640,41.299878,28.678392
B. Isaac,Orda?,"An ancient place, cited: BAtlas 70 F3 Orda?",Khirbet 'Irq,300,640,31.377686,34.554863
E.W. Haley,Mantua,"An ancient place, cited: BAtlas 24 G4 Mantua",el Coto la Cepilla (Perales de Milla),-30,640,40.486951,-3.869146
G.D. Woolf,Arcy-sur-Cure,"An ancient place, cited: BAtlas 18 A2 Arcy-sur-Cure",Arcy-sur-Cure,-330,640,47.5979615,3.765971
"E.M. Meyers, J.P. Brown",Horvat Paqu'it,"An ancient place, cited: BAtlas 69 B4 Horvat Paqu'it","Horvat Paqu'it, ISR",300,640,32.504053,35.403782
J.H.F. Bloemers,Nydam,"An ancient place, cited: BAtlas 10 F2 Nydam","Nydam, DEN",300,640,54.952169,9.723185
W.V. Harris,Matilica,Matilica was a municipium in Umbria located near the source of the river Aesis and close to the borders of Picenum. The Liber Coloniarum identifies the settlement as one of the “Civitates Piceni.”,Matelica,-330,640,43.255092,13.011553
T.W. Potter,Misserghin,"An ancient place, cited: BAtlas 29 E1 Misserghin",Misserghin,-30,640,35.62345,-0.734433
T. Drew Bear,Tolastochora?,"An ancient place, cited: BAtlas 62 G3 Tolastochora?",1 mile SE Gökpınar,-30,640,39.058379,31.854125
E.N. Borza,Ablanica Rodopi,"An ancient place, cited: BAtlas 51 B1 Ablanica Rodopi","Ablanica Rodopi, BUL",-330,640,41.575231,23.778157
"M. Roaf, St J. Simpson",Wiranshehir,"An ancient place, cited: BAtlas 91 F2 Wiranshehir","Wiranshehir, also Wiron Shehir",-30,640,35.415621,44.156541
"C. Foss, S. Mitchell",Karoura,"An ancient place, cited: BAtlas 65 A2 Karoura",Tekke,-30,640,37.940338,28.822929
"C. Haselgrove, J. Kunow",Ermont,"An ancient place, cited: BAtlas 11 C4 Ermont",Ermont,-30,640,48.988024,2.257933
"C. Foss, S. Mitchell",Morka,"An ancient place, cited: BAtlas 65 E3 Morka",Asıkaraman?,300,640,37.11455,30.79518
"M. Pearce, R. Peretto, P. Tozzi",[Vicus Aventia],"An ancient place, cited: BAtlas 40 B3 [Vicus Aventia]",Voghenza,-30,640,44.753293,11.756131
H. Bender,Zliv,"An ancient place, cited: BAtlas 12 H3 Zliv","Zliv, CZE",-30,640,49.063943,14.366968
"C. Haselgrove, J. Kunow",Nemetacum,Nemetacum was the principal center of the Atrebates.,Arras,-330,2100,50.2927655,2.7785859999999998
"M. Šašel Kos, P. Kos",Sidrona,"An ancient place, cited: BAtlas 20 C5 Sidrona",Gradina at Medviđa CRO,-330,640,44.09906,15.792445
W.V. Harris,Nursia,Nursia was the northernmost city of the Sabines.,Norcia,-550,640,42.794246,13.096435
N. Purcell,Verulae,Verulae is an ancient city that became a Roman municipium in 90 B.C. Modern Veroli in Italy.,Veroli,-330,2099,41.69053,13.417284
A. Bernand,Bouto,"Modern Tell/Kawm el-Fara’in, located in Egypt's Nile delta. The site was a locus of human settlement and activity from the prehistoric period through the early Islamic period.",Kom el-Farain,-4500,640,31.19576545,30.74351315
"J.P. Brown, E.M. Meyers",Mezze,"An ancient place, cited: BAtlas 69 D2 Mezze",Mezze SYR,-30,640,33.506111,36.254445
C. Foss,Ayman Yaylası,"An ancient place, cited: BAtlas 86 B3 Ayman Yaylası",Ayman Yaylası,-30,640,40.583829,31.600672
"J. Kunow, C. Haselgrove",Nomeny,"An ancient place, cited: BAtlas 11 G4 Nomeny",Nomeny,-30,640,48.889091,6.225499
G.D. Woolf,Escolives,"An ancient place, cited: BAtlas 18 A2 Escolives",Escolives,-330,2100,47.7205765,3.6059275
"C. Foss, G. Reger",Pisye,"An ancient place, cited: BAtlas 61 G3 Pisye",Pissiköy,-330,640,37.18655,28.287227
D.J. Mattingly,Erythron,"An ancient place, cited: BAtlas 38 D1 Erythron","Wadi el-Atrun, Latrun",-30,640,32.869317,22.2786287667
"J.P. Brown, E.M. Meyers",Meser,"An ancient place, cited: BAtlas 69 B5 Meser","Meser, ISR",300,640,32.440205,35.047491
"I.E.M. Edlund Berry, A.M. Small",Vivarium,"An ancient place, cited: BAtlas 46 E4 Vivarium",S. Martino di Coparello,300,640,38.7574007014,16.5624292865
A.S. Esmonde Cleary,Crococalana,"An ancient place, cited: BAtlas 8 G1 Crococalana",Brough,-30,640,53.11871,-0.7472505
S. Mitchell,Enehil,"An ancient place, cited: BAtlas 63 G4 Enehil","Enehil, necropolis, churches",-30,640,38.138357,34.837902
David Braund,Zenonos Chersonesos,"An ancient place, cited: BAtlas 87 K2 Zenonos Chersonesos",UKR,-550,640,45.470518,36.348516
R.B. Hitchner,Pupput,Pupput was an ancient city of Africa proconsularis.,Souk-el-Abiod,-330,640,36.392998,10.562216
"C. Foss, S. Mitchell",Apollonia/Mordiaion/Sozopolis,"An ancient place, cited: BAtlas 65 D1 Apollonia/Mordiaion/Sozopolis",Uluborlu,-330,640,38.0757215,30.46384
