creators,title,description,geoContext,minDate,maxDate,latitude,longitude
C. Foss,Rhegion,"An ancient place, cited: BAtlas 52 D3 Rhegion",Kücükcekmece,300,640,41.008349,28.77522
"I.E.M. Edlund Berry, A.M. Small",Montella,"An ancient place, cited: BAtlas 45 B3 Montella",Montella,-330,640,40.844874,15.018793
"E.M. Meyers, J.P. Brown",Bersabe,Khirbet Abu esh-Sheba' (Bersabe in Galilee) was a fortified site used during the Jewish revolt against the Romans. It is located on the boundary between the lower and upper Galilee.,Khirbet Anu esh Shiba ISR,-2600000,2000,32.930876,35.407812
H. Bender,Sontheim,"An ancient place, cited: BAtlas 12 D4 Sontheim",Sontheim,300,640,48.615362,10.1793745
A.S. Esmonde Cleary,Ewell,"An ancient place, cited: BAtlas 8 G3 Ewell",Ewell,-30,640,51.350307,-0.249991
G.D. Woolf,Escolives,"An ancient place, cited: BAtlas 18 A2 Escolives",Escolives,-330,2100,47.7205765,3.6059275
E.W.B. Fentress,Castellum Vanarzanense,"An ancient place, cited: BAtlas 34 D2 Castellum Vanarzanense",Ksar Tir,-30,640,36.00289,5.149438
"E.M. Meyers, J.P. Brown",Gabatha,"An ancient place, cited: BAtlas 69 B4 Gabatha",Gevat/Jebata ISR,-30,640,32.672541,35.218648
S. Loseby,Massalia/Massilia,"Massalia/Massilia (modern Marseille, France) was founded by Phocaean Greeks ca. 600 B.C. as a trading outpost. Massalia, in turn, established its own secondary colonies. During the Punic Wars Massalia was allied to Rome and, following the sacking of Carthage in 146 B.C., the settlement enjoyed increased economic vitality.",Marseille,-750,2100,43.296854,5.382499
David Braund,Meschistha,Meschistha (modern Mtskheta (Georgian: მცხეთა)) is an ancient city in Georgia and was the capital of the Hellenistic kingdom of Iberia. Meschistha became a UNESCO World Heritage Site in 1994.,Mtskheta,-330,2000,41.839298,44.706
"C. Haselgrove, J. Kunow",Vireux,"An ancient place, cited: BAtlas 11 E2 Vireux","Vireux, Vireux-Molhain/Vireux-Wallerand",-30,640,50.083853,4.7215585
"M. Šašel Kos, P. Kos",Apsarus,"An ancient place, cited: BAtlas 20 B5 Apsarus",Osor CRO,-550,640,44.673267,14.361643
"P.-L. Gatier, T. Sinclair",*Kaprokera,"An ancient place, cited: BAtlas 67 D4 *Kaprokera",Burdj Heidar SYR,300,640,36.341664,36.903243
"J. Fossey, J. Morin",Gonnoi,"An ancient settlement of Perrhaibia, located at the western entry of the Tempe pass.",Dereli,-750,640,39.858934,22.498138
T. Drew Bear,Palox?,"An ancient place, cited: BAtlas 62 B2 Palox?",Çardaklı,-30,640,39.514632,29.484267
S. Mitchell,Mandane,"An ancient place, cited: BAtlas 66 C4 Mandane","Akyaka, formerly Aksaz",-330,640,36.122172,33.126266
P.O. Spann,Urgao/Vircao,"An ancient place, cited: BAtlas 27 A4 Urgao/Vircao",Arjona,-330,2100,37.93645,-4.054925
E.W.B. Fentress,Culucitanis?,"An ancient place, cited: BAtlas 31 G3 Culucitanis?",Sidi bou Mérouane,-330,640,37.030021,7.252483
A. Bernand,Diospolis Kato,"An ancient place, cited: BAtlas 74 F2 Diospolis Kato",Tell el-Balamun,-750,640,31.259561,31.570557
S. Mitchell,Kinna,"An ancient place, cited: BAtlas 63 C2 Kinna",Karahamzılı,-30,640,39.226876,33.033014
"J. Fossey, J. Morin",Trikka,"An ancient place, cited: BAtlas 55 B1 Trikka",Trikkala/Ag. Nikolaos,-750,640,39.568904,21.782998
H. Bender,Maladers,"An ancient place, cited: BAtlas 19 B3 Maladers","Maladers, SWI",-330,640,46.836367,9.559521
"H.S. Sivan, R.W. Mathisen",Leprosum,"An ancient place, cited: BAtlas 14 G2 Leprosum","Les Arènes, Cm. Levroux",-330,640,46.974116,1.6136195
B. Isaac,Caphar Ruta,"An ancient place, cited: BAtlas 70 G2 Caphar Ruta",Khirbet Kafr Lut,300,640,31.910287,35.036797
"L.F. Pitts, A. Bursche",Mikulčice,"An ancient place, cited: BAtlas 13 C4 Mikulčice","Mikulčice, CZE",-30,640,48.80581,17.085383
"J.P. Brown, E.M. Meyers",Khirbet Umm 'Ulleiqa,"An ancient place, cited: BAtlas 69 A5 Khirbet Umm 'Ulleiqa","Khirbet Umm 'Ulleiqa, ISR",300,640,32.227566,34.883868
"M. Šašel Kos, P. Kos",Mursa,"Mursa was an ancient city on the Drava river and the site of a colonia Aelia Mursa, likely founded by Hadrian in AD 133. Traces of Neolithic and Iron Age cultures have also been discovered at the site.",Osijek CRO,-30,2100,45.560018,18.675749
David Braund,Kldeeti,"An ancient place, cited: BAtlas 88 B2 Kldeeti",Kldeeti,-30,640,42.048415,43.07057
E. Bertrand,Brigantio,"An ancient place, cited: BAtlas 17 H4 Brigantio",Briançon,-30,640,44.896886,6.633951
W.V. Harris,Eretum,Eretum was a settlement of the Sabines and is involved in legendary accounts of early Rome.,near Casacotta,-750,640,42.101134,12.626047
E.W. Haley,Monte Mozinho,"An ancient place, cited: BAtlas 24 C3 Monte Mozinho","Monte Mozinho, hilltop settlement; Oldrões POR",-30,2100,41.146493,-8.3117268
"E.M. Meyers, J.P. Brown",Usha,"An ancient place, cited: BAtlas 69 B4 Usha",Khirbet Hushe ISR,-30,640,32.787652,35.152407
R.B. Hitchner,Kef-er-Rechga,"An ancient place, cited: BAtlas 32 D3 Kef-er-Rechga",Kef-er-Rechga,-30,640,36.649913,9.066589
J.J. Wilkes,Lyke,"An ancient place, cited: BAtlas 49 D3 Lyke",Ag. Achilleos in L. Prespa GRE,-330,640,40.765172,21.099874
S.M. Burstein,Ash-Shaukan,"An ancient place, cited: BAtlas 81 B3 Ash-Shaukan",Ash-Shaukan,-30,640,22.33562,31.642689
"H.S. Sivan, R.W. Mathisen",Le Clap,"An ancient place, cited: BAtlas 14 H4 Le Clap","Le Clap, Cm. Laguiole",-30,640,44.683577,2.840895
A.G. Poulter,Rousalka,"An ancient place, cited: BAtlas 22 F5 Rousalka","Rousalka, BUL",300,640,43.418759,28.513701
R. Müller Wollermann,Mnachis,"An ancient place, cited: BAtlas 75 D4 Mnachis",Deir Samalut,-30,640,28.303829,30.71369
"Jr., F.H. Stanley, R.C. Knapp",Cerro de los Castillejos,"An ancient place, cited: BAtlas 26 E3 Cerro de los Castillejos",Cerro de los Castillejos,-750,640,38.2874911,-5.3675509
"J.P. Brown, E.M. Meyers",Elqosh,"An ancient place, cited: BAtlas 69 B3 Elqosh","Elqosh, ISR",-30,640,33.023842,35.322489
"P.-L. Gatier, T. Sinclair",(H)Alai,"An ancient place, cited: BAtlas 67 B3 (H)Alai","Alakese, formerly Alakilise",-30,640,36.816841,35.873832
A.G. Poulter,Chersonesos,"An ancient place, cited: BAtlas 22 E6 Chersonesos",Maslen Nos BUL,-330,640,42.280098,27.769811
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Maghlub/Forat?/Perat de Meshan?/Bahman Ardashir?/‘Oratha’?/Furat al-Basra?,"An ancient place, cited: BAtlas 93 D3 Maghlub/Forat?/Perat de Meshan?/Bahman Ardashir?/‘Oratha’?/Furat al-Basra?","Maghlub, IRQ",-30,640,30.7826951,47.7010833
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",Dastova,"An ancient place, cited: BAtlas 93 E1 Dastova",Dastova,-330,640,32.043298,48.850425
"J.P. Brown, E.M. Meyers",Sandala,"An ancient place, cited: BAtlas 69 B4 Sandala","Sandala, ISR",300,640,32.523226,35.323017
P.O. Spann,Alonis,"An ancient place, cited: BAtlas 27 E3 Alonis",S. Pola?,-550,640,38.192287,-0.555223
"Jr., F.H. Stanley, R.C. Knapp",Caris(s)a,"An ancient place, cited: BAtlas 26 E5 Caris(s)a",Cortijo de Carija (Bornos),-330,640,36.875708,-5.728857
E.W.B. Fentress,Castellum Elefantum,"An ancient place, cited: BAtlas 31 E4 Castellum Elefantum",Rouffach,-30,640,36.378888,6.474222
B. Isaac,Iethira,"An ancient place, cited: BAtlas 70 G3 Iethira",Khirbet 'Attir,300,640,31.350745,35.015599
"H.S. Sivan, R.W. Mathisen",*Geinum,"An ancient place, cited: BAtlas 14 E1 *Geinum",Gennes,-30,640,47.3429772012,-0.232585269489
"R.W. Mathisen, H.S. Sivan",Dolus,"An ancient place, cited: BAtlas 14 F1 Dolus",Dolus-le-Sec?,300,640,47.18047,0.863485
C. Foss,Psillion,"An ancient place, cited: BAtlas 52 F2 Psillion",Ağva,-330,640,41.133616,29.847158
"A. Hausleiter, M. Roaf, E.J. Keall",Khurmal/Syarazur?/Siasouron?,"An ancient place, cited: BAtlas 92 B1 Khurmal/Syarazur?/Siasouron?","Khurmal, IRQ",-30,640,35.299481,46.03589
"M. Roaf, St J. Simpson",Soura,"An ancient place, cited: BAtlas 91 F5 Soura",Barrington Atlas grid 91 F5,-30,640,32.573137,44.424262
"C. Foss, G. Reger",Palaiapolis,"An ancient place, cited: BAtlas 61 G1 Palaiapolis",Beydağ,-30,640,38.085201,28.2170655
gmckee,Jrvezh,"Village east of Yerevan in Armenia. The town, which has been settled since at least the 5th century CE, contains a 7th-century chapel.",NA,300,2100,40.1882940589,44.634843023
"M. Pearce, P. Tozzi",Tannetum,"An ancient place, cited: BAtlas 39 G4 Tannetum",Taneto,-30,640,44.771748,10.455169
"S. Loseby, R. Häussler",Glanate,Glanate was originally a Ligurian settlement that became a Roman town after the annexation of Provence.,Glandève,-30,640,43.946703,6.841592
J.H.F. Bloemers,Brangstrup,"An ancient place, cited: BAtlas 10 G1 Brangstrup","Brangstrup, DEN",300,640,55.22545,10.501326
"P.-L. Gatier, T. Sinclair",Ulnia,"An ancient place, cited: BAtlas 67 D1 Ulnia","Süleymanlı, formerly Zeitun",300,640,37.873462,36.863836
"E.M. Meyers, J.P. Brown",Canatha/*Gabinia/*Septimia,"The Hellenistic-Roman city of Cantha, now Qanawat in Syria, is located in the Hauran region. While it likely has earlier phases, perhaps as the Kenath of the Hebrew Bible, it is first mentioned during the reign of Herod the Great. Septimius Severus bestowed colonial status upon the city.",el-Qanawat SYR,-330,640,32.754205,36.6183555
"C. Foss, S. Mitchell",Olbia,"An ancient place, cited: BAtlas 65 E4 Olbia",Koruma,-550,640,36.8728833333,30.6085903333
S. Mitchell,[*Balbissa],"An ancient place, cited: BAtlas 63 F4 [*Balbissa]","Yaylaköy, formerly Valisa",300,640,38.1015395,34.6035745
"F.T. Hiebert, P.L. Kohl",Bagh-i Mir,"An ancient place, cited: BAtlas 99 C3 Bagh-i Mir","Bagh-i Mir, AFG",300,640,36.670016,68.974309
"C. Haselgrove, J. Kunow",Coucy-lès-Eppes,"An ancient place, cited: BAtlas 11 D3 Coucy-lès-Eppes",Coucy-lès-Eppes,-30,640,49.552468,3.76922
"M. Šašel Kos, P. Kos",Scarbantia,"An ancient place, cited: BAtlas 20 D2 Scarbantia",Sopron HUN,-30,2100,47.684893,16.583036
"T. Sinclair, P.-L. Gatier",Fadana,"An ancient place, cited: BAtlas 67 H3 Fadana",6 m.p. on road Carrhae to Edessa,300,640,36.924628,38.970322
S.E. Kroll,Sang-e Molk,"An ancient place, cited: BAtlas 90 B2 Sang-e Molk",Sang-e Molk,300,640,38.602038,46.816491
A.S. Esmonde Cleary,Duroliponte,"An ancient place, cited: BAtlas 8 H2 Duroliponte",Cambridge,-30,640,52.2125,0.114167
"St J. Simpson, F. Hiebert, P.L. Kohl",Dilbarjin,"Dilbarjin is an ancient city of northern Afghanistan. The site may have been founded under the Achaemenid Empire. Under the Kushan Empire, the site was a fortified local center of some importance.","Dilbarjin, AFG",-330,640,37.022212423,66.5267613099
"J. Fossey, J. Morin",Kreusis,"Ancient Kreusis was the market town for Thespiae and was located on the slope of Mt. Korombili, near the modern town of Livadhostro.",Livadostro,-750,640,38.208277,23.112105
"I.E.M. Edlund Berry, A.M. Small",Uzentum/Ouxenton,Uzentum/Ouxenton (Ugento) was an ancient city in the territory of the Salentini with both Messapic and Roman phases.,Ugento,-750,2099,39.926319,18.157428
David Braund,Nymphaion,"An ancient place, cited: BAtlas 87 K2 Nymphaion",Geroyevka UKR,-550,640,45.236481,36.417274
M. Drew Bear,Lykopolis/Siout,"A city of the west bank of the Nile, Lykopolis/Siout was the capital of the Thirteenth Nome of Upper Egypt (Lycopolites Nome) around 3100 B.C.",Asyut,-2670,2100,27.181346,31.1825335
R. Müller Wollermann,Pela,"An ancient place, cited: BAtlas 75 D4 Pela",Billa el-Mustagedda,-330,2100,28.470193,30.663126
"T. Sinclair, David Braund",Amisus/Peiraieus,A colony of Miletus that eventually came to be part of the kingdom of Pontus.,Samsun,-1750,2000,41.292721,36.3313
T.W. Potter,Sidi Aissa,"An ancient place, cited: BAtlas 30 D4 Sidi Aissa",Sidi Aissa,-30,640,36.394244,2.389202
R.B. Hitchner,Henchir-Negachia,"An ancient place, cited: BAtlas 32 D3 Henchir-Negachia",Henchir-Negachia,-30,640,36.8345,9.256019
B. Isaac,Ramathaim/Arimathaia,"An ancient place, cited: BAtlas 70 G1 Ramathaim/Arimathaia",Rentis WBK,-330,640,32.040597,35.021578
"P. Kos, M. Šašel Kos",Kopačevo,"An ancient place, cited: BAtlas 20 F4 Kopačevo","Kopačevo, CRO",-30,640,45.599667,18.788034
T.W. Potter,Tiaret,"An ancient place, cited: BAtlas 29 G1 Tiaret",Tiaret,-30,640,35.369234,1.327235
"M. Roaf, St J. Simpson",Tell Khariza,"An ancient place, cited: BAtlas 91 B2 Tell Khariza","Tell Khariza, SYR",-330,640,35.236635,40.491849
"C. Foss, G. Reger, S. Mitchell",Tiarai?,"An ancient place, cited: BAtlas 56 E3 Tiarai?","Karacakaya, Geyikli Dağ",-330,640,39.128826,27.100676
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Ictium,"An ancient place, cited: BAtlas 25 G2 Ictium","La Gravette, Cm. de L’Isle-Jourdain FRA",-30,640,43.612693,1.083777
W.V. Harris,Florentia,Florentia (modern Florence / Firenze) was founded as a colony for military veterans ca. 80 B.C. by Lucius Cornelius Sulla.,Firenze/Florence,-30,2100,43.768755,11.256929
S. Mitchell,Kalanthia,"An ancient place, cited: BAtlas 66 E3 Kalanthia",near Erdemli,-30,640,36.607498,34.305103
R.B. Hitchner,Furnos Maius,"An ancient place, cited: BAtlas 32 E4 Furnos Maius",Ain-Fourna,-330,640,36.136476,9.582593
"M. Roaf, St J. Simpson",Tell al-Khwain,"An ancient place, cited: BAtlas 91 E1 Tell al-Khwain",Tell al-Khwain,300,640,36.087038,43.19088
S. Mitchell,Salarama,"An ancient place, cited: BAtlas 66 B1 Salarama",Zincirli Han,-30,640,38.008246,32.8104235
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Tili,"An ancient place, cited: BAtlas 89 D3 Tili","Tili, Çattepe, formerly Tili",-30,640,37.7301516,41.7786195
J.J. Wilkes,Gorubljane,"An ancient place, cited: BAtlas 49 F1 Gorubljane","Gorubljane, settlement and mines BUL",-30,640,42.610397,23.421808
A.S. Esmonde Cleary,‘Abone’,"‘Abone’ or Abonae was a Roman port located on the Avon (Abona) river, now Sea Mill, Bristol, Great Britain.",Sea Mills,-30,640,51.492106,-2.655028
"Jr., F.H. Stanley, R.C. Knapp",Ebora,"A Roman city with likely Celtic roots and a long, subsequent architectural history, the historic center of modern Évora in Portugal was added to the UNESCO World Heritage List in 1986.",Évora POR,-30,2100,38.5717285,-7.9084865
R.B. Hitchner,Sidi Naoui,"An ancient place, cited: BAtlas 32 E4 Sidi Naoui",Sidi Naoui,-30,640,36.249239,9.786979
T. Drew Bear,Stektorion,"An ancient place, cited: BAtlas 62 D5 Stektorion","Kocahüyük, 1.8 miles NE Menteş",-30,640,38.3323615,30.148649
D.J. Mattingly,el-Mtaugat,"An ancient place, cited: BAtlas 38 D1 el-Mtaugat",el-Mtaugat,-550,640,32.763104,22.044719
R.B. Hitchner,Turris,"An ancient place, cited: BAtlas 32 E3 Turris",Henchir-el-Aouinia,-30,640,36.656954,9.793709
G.D. Woolf,*Sedunum,*Sedunum was the principal settlement of the Seduni.,Sitten/Sion SWI,-30,640,46.23235,7.358467
N. Purcell,Aquinum,Aquinum was a municipium by the time of Cicero. It was thought to be the place of birth for the satirist Juvenal and the emperor Pescennius Niger.,Aquino,-330,640,41.492208,13.705626
"C. Foss, G. Reger",Kalithea,"An ancient place, cited: BAtlas 61 D2 Kalithea","Kalithea, on Samos GRE",300,640,37.740586,26.575298
J.J. Wilkes,Rudnik,"An ancient place, cited: BAtlas 21 C7 Rudnik","Rudnik, Priština YUG",-30,640,42.789588,20.668595
R. Müller Wollermann,Panarachthis/Pinarachthis,"An ancient place, cited: BAtlas 75 E1 Panarachthis/Pinarachthis",Barnasht,-330,640,29.693885,31.246691
J.J. Wilkes,Koprivnica,"An ancient place, cited: BAtlas 21 E5 Koprivnica","Koprivnica, YUG",-30,640,44.016204,22.356548
"A. Hausleiter, M. Roaf, E.J. Keall",[Hulwan]/Valashfarr/Beth Lashpar/Chala/Albania,"An ancient place, cited: BAtlas 92 A2 [Hulwan]/Valashfarr/Beth Lashpar/Chala/Albania",Sar Pol-i Zohab IRQ,-750,640,34.465114,45.85589
J.J. Wilkes,Stuberra,"An ancient place, cited: BAtlas 49 D2 Stuberra",Čepigovo MAC,-330,2100,41.2437372,21.3972749
R.B. Hitchner,Mediccera,"An ancient place, cited: BAtlas 32 F4 Mediccera",Ain-Medeker,-30,640,36.195833,10.26075
S. Mitchell,Aspona,"An ancient place, cited: BAtlas 63 C2 Aspona",Sarıhüyük,-30,640,39.302241,33.307757
"C. Foss, S. Mitchell",Antiphellos/Habesos,Antiphellos/Habesos was an ancient settlement in Lycia.,Kaş,-550,640,36.199973,29.634935
A.S. Esmonde Cleary,Iping,"An ancient place, cited: BAtlas 8 G3 Iping",Iping,-30,640,50.998504,-0.785911
"J.P. Brown, E.M. Meyers",Rachle/Zenopolis?,"An ancient place, cited: BAtlas 69 C2 Rachle/Zenopolis?",Rakhle SYR,-30,640,33.514487,35.971602
"J. Kunow, C. Haselgrove",Sion,"An ancient place, cited: BAtlas 11 G4 Sion",Sion,-30,2100,48.430708,6.084235
"M. Šašel Kos, P. Kos",Arausa,"An ancient place, cited: BAtlas 20 C6 Arausa",Velika Mrdakovica CRO,-30,640,43.804229,15.79233
N. Purcell,Aesernia,An ancient settlement (modern Isernia in Italy),Isernia,-330,2100,41.596276,14.2324325
"C. Haselgrove, J. Kunow",Col. Ulpia Traiana/Tricensimae,"An ancient place, cited: BAtlas 11 G1 Col. Ulpia Traiana/Tricensimae",Xanten GER,-30,2100,51.6679345,6.4481775
R.B. Hitchner,*Geumi,"An ancient place, cited: BAtlas 32 D4 *Geumi",Bordj-el-Hadj-bou-Baker,-30,640,36.396812,9.145717
H. Bender,Aquae Bormiae,"An ancient place, cited: BAtlas 19 C3 Aquae Bormiae",Bormio ITL,-30,640,46.467537,10.378107
"E.M. Meyers, J.P. Brown",Neue,"An ancient place, cited: BAtlas 69 D4 Neue",Nawa SYR,-30,640,32.889163,36.0422425
T.B. Mitford,Siniskolon,"An ancient place, cited: BAtlas 64 G3 Siniskolon","Fethiye, formerly Hasanbadrık",-330,640,38.625474,38.132024
D. Rupp,Teratsia/Akhini,"An ancient place, cited: BAtlas 72 B3 Teratsia/Akhini","Akhini, Kouklia",-750,640,34.686781,32.583355
M.U. Erdosy,Kalmunai,"An ancient place, cited: BAtlas 5 inset Kalmunai","Kalmunai, SRI",300,640,7.396337,81.835714
"David Braund, T. Sinclair",Pteria,"An ancient place, cited: BAtlas 87 A3 Pteria",Eğrikale?,-550,640,41.321531,35.108768
E.N. Borza,Majdan,"An ancient place, cited: BAtlas 50 A2 Majdan","Majdan, settlement and mine MAC",-30,640,41.159469,21.963982
R.B. Hitchner,Gumis?,"An ancient place, cited: BAtlas 32 F3 Gumis?",Bordj-Cedria,-30,640,36.7023075,10.4032705
D. Rupp,Keryn(e)ia/Keraunia,"An ancient place, cited: BAtlas 72 C2 Keryn(e)ia/Keraunia",Kyrenia,-750,640,35.337334,33.321417
"I.E.M. Edlund Berry, A.M. Small",Hyria/Uria,"An ancient place, cited: BAtlas 45 C1 Hyria/Uria",in Piano di Carpino,-330,640,41.882097,15.830385
T.B. Mitford,[Kiskisos],"An ancient place, cited: BAtlas 64 B4 [Kiskisos]","Yaylacık, formerly Kiske",300,640,38.15395,35.786827
R.B. Hitchner,Bir-Oum-Ali,"An ancient place, cited: BAtlas 33 B2 Bir-Oum-Ali","Bir-Oum-Ali, ALG",-30,640,35.011025,8.30005
"M. Pearce, P. Tozzi",Mutina,"Ancient Mutina (originally the Etruscan town Mutna), was first inhabited by Villanovans and later by Ligurians and the Gaulish Boii. The Boii sieged the city in 218 BC and later Mutina was re-established as a Roman colony (183 BC). It was an important city and played a role in the civil wars during the last decades of the Roman Republic.",Modena,-30,2100,44.647057,10.925223
A.S. Esmonde Cleary,Blestium,"An ancient place, cited: BAtlas 8 E3 Blestium",Monmouth,-30,640,51.814232,-2.712896
S. Mitchell,Kampai?,"An ancient place, cited: BAtlas 63 G3 Kampai?",perhaps at Boğazköprü,-30,640,38.800756,35.024275
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Ad Tygrem/Amida,Modern Diyarbakir in Turkey.,Diyarbakır,-720,2000,37.9122455,40.2334445
"C. Haselgrove, J. Kunow",Catualium,"An ancient place, cited: BAtlas 11 F1 Catualium",Heel BGM,-30,640,51.178052,5.89589
J.J. Wilkes,Niševac,"An ancient place, cited: BAtlas 21 E6 Niševac","Niševac, YUG",-30,640,43.454541,22.109345
E.W.B. Fentress,Gadiaufala,"An ancient place, cited: BAtlas 31 G4 Gadiaufala",Ksar Sbehi,-330,640,36.081671,7.258862
"P.-L. Gatier, T. Sinclair",Nisus/Cesum,"An ancient place, cited: BAtlas 67 F1 Nisus/Cesum","Çakırhüyük, formerly Keysun",-30,640,37.691289,37.860099
S.M. Burstein,Wadi Tum,"An ancient place, cited: BAtlas 81 F2 Wadi Tum",Wadi Tum,-30,640,23.754299,35.407615
"C. Haselgrove, J. Kunow",Orolaunum,"A large settlement (vicus) of the Treveri, located at modern Arlon in Belgium.",Arlon BGM,-30,2100,49.683775,5.81633
D. Rupp,Ag. Epiphanios,"An ancient place, cited: BAtlas 72 A2 Ag. Epiphanios","Ag. Epiphanios, NW Neo Khorio",-330,640,35.085622,32.296367
W.V. Harris,Mevania,Mevania (modern Bevagna) was a Roman municipium in Umbria located on the Via Flaminia. The town was enrolled in the tribus Aemilia.,Bevagna,-330,640,42.93488,12.609394
"C. Foss, G. Reger",Harpasa,"An ancient place, cited: BAtlas 61 G2 Harpasa",Arpaz,-30,640,37.80069,28.356151
"C. Foss, S. Mitchell",Tragalassos,"An ancient place, cited: BAtlas 65 C5 Tragalassos",Karabel,300,640,36.324961,29.961582
E.W. Haley,Kamarika,"An ancient place, cited: BAtlas 24 G2 Kamarika",La Serna (Velilla del Río Carrión),-30,640,42.826231,-4.846251
"J. Fossey, J. Morin",Histiaia/Hestiaia,"An ancient place, cited: BAtlas 55 E3 Histiaia/Hestiaia",Kastro/Oreoi,-750,2100,38.946604,23.090527
"E.M. Meyers, J.P. Brown",Kokhav ha-Yarden,"An ancient place, cited: BAtlas 69 C4 Kokhav ha-Yarden","Kokhav ha-Yarden, ISR",300,640,32.600211,35.527238
R. Müller Wollermann,Tell el-Ma'araka,"An ancient place, cited: BAtlas 75 D2 Tell el-Ma'araka",Tell el-Ma'araka,-330,640,29.119438,30.602682
"E.J. Keall, M. Roaf",Ak tepe,"An ancient place, cited: BAtlas 97 E2 Ak tepe","Ak tepe, TKM",-30,640,37.920816,59.208975
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Qara tepe,"An ancient place, cited: BAtlas 89 G2 Qara tepe","Qara tepe, N Salmas IRN",-550,640,38.222105,44.74186
"Jr., F.H. Stanley, R.C. Knapp",Laelia,"An ancient place, cited: BAtlas 26 D4 Laelia",Cerro de las Cabezas (Albaida del Aljarafe),-750,640,37.427015,-6.165904
R. Müller Wollermann,Kerkethoeris?,"An ancient place, cited: BAtlas 75 D2 Kerkethoeris?",Kom el-Khamsin,-330,640,29.099726,30.650186
"M. Šašel Kos, P. Kos",Salona,A coastal city of Dalmatia.,Solin CRO,-330,2100,43.539561,16.483426
P.O. Spann,Suel,"An ancient place, cited: BAtlas 27 A5 Suel",Sohaíl (Fuengirola),-750,640,36.525435,-4.628919
W.M. Murray,Nydri,"An ancient place, cited: BAtlas 54 C4 Nydri",Nydri,300,640,38.700555,20.709178
G. Wagner,Ain Borek,"An ancient place, cited: BAtlas 79 D4 Ain Borek",Ain Borek,-30,640,24.601213,30.771849
D.F. Graf,Makna,"An ancient place, cited: BAtlas 76 F5 Makna",Maqna SAU,-330,640,28.398858,34.745184
"J. Kunow, C. Haselgrove",Dumnissus,"An ancient place, cited: BAtlas 11 H3 Dumnissus",Kirchberg-Denzen GER,-30,640,49.9463425,7.41176245
P.O. Spann,Epora,"An ancient place, cited: BAtlas 27 A3 Epora",Montoro,-330,640,38.026033,-4.381896
"J. Fossey, J. Morin",Oiantheia/Euantheia?,"A town of the Ozolian Locrians, situated at the western entrance of the Crissaean Gulf.","Tolofon, formerly Vitrinitsa",-750,640,38.342137,22.191004
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Salmalasso,"An ancient place, cited: BAtlas 89 B1 Salmalasso",Gelengeç,300,640,39.929108,39.864859
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Resaina/Theodosiopolis,A Roman garrison town located near the Chaboras that was later renamed Theodosiopolis.,Tell Fakhariya near Ras al-Ain SYR,-750,640,36.824461,40.043231
N. Purcell,Beneventum/Maleventum,Beneventum/Maleventum (modern Benevento) was an ancient city of Campania of Samnite origin.,Benevento,-330,2100,41.130437,14.781161
W.V. Harris,Peltuinum,Peltuinum was a settlement of the Vestini located along the Via Claudia Nova. The town is notable as the birthplace of the Roman general Gnaeus Domitius Corbulo.,Civita Ansidonia,-330,640,42.2847521355,13.622182098
M.U. Erdosy,Pidarikulam,"An ancient place, cited: BAtlas 5 inset Pidarikulam","Pidarikulam, SRI",300,640,8.832238,80.014065
W.V. Harris,Cluviae,A city of the Carricini Samnites.,Piano Laroma,-550,640,42.1271415,14.2764295
"M. Pearce, P. Tozzi",Augusta Taurinorum,"Augusta Taurinorum (modern Turin), the settlement of indigenous Celto-Ligurian peoples, was re-settled as a Roman veteran colony in 28 BC.",Turin,-30,2100,45.0717795,7.685998
J.J. Wilkes,Gromshin,"An ancient place, cited: BAtlas 21 F6 Gromshin","Gromshin, BUL",-30,640,43.525638,23.491842
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Nuarsak?,"An ancient place, cited: BAtlas 89 G2 Nuarsak?",Shurik village IRN,300,640,38.892777,44.913611
H. Bender,Lopodunum,"An ancient place, cited: BAtlas 12 B3 Lopodunum",Ladenburg,-30,2100,49.47416,8.614162
R.B. Hitchner,Civitas Furc(...),"An ancient place, cited: BAtlas 32 F3 Civitas Furc(...)",Henchir-Ben-Hassen,-30,640,36.803818,10.177525
S. Mitchell,Isaura Vetus/Isauropolis?,"An ancient settlement, modern Bozkır in Turkey.",Bozkır,-330,640,37.190126,32.24503
"J. Fossey, J. Morin",Chaleion,"An ancient place, cited: BAtlas 55 C4 Chaleion",Galaxidi,-750,2100,38.378004,22.38728
R.B. Hitchner,Ruspina,"An ancient place, cited: BAtlas 33 G1 Ruspina",Henchir-Tenir,-330,640,35.7742245,10.8291825
"M. Šašel Kos, P. Kos",Pharus,"Pharus (Stari Grad, Croatia) is a fourth century BC Greek colonial foundation on Pharus Ins. in the Adriatic Sea.",Stari Grad on Hvar CRO,-550,640,43.184286,16.601041
