title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
"Таиландский шэн пуэр с диких деревьев, полностью ручное производство, Moychay Tea Forest Project, batch-First-2022, (limited 72 pieces), 357 г",puer,80,14970,"357-граммовый блинчик средней плотности, легко разделяется на бурые жгутики скрученных листиков и серебристо-бежевые почки. Аромат нежный, пряно-травянистый. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, многогранный, пряно-травянистый с цветочными, бальзамическими и фруктовыми нотками. Аромат сложный, пряно-травянистый. Вкус плотный, очень мягкий, маслянистый, чуть вяжущий, с фруктовой кислинкой, нюансами специй и долгим мятным послевкусием. Заваривать горячей водой (90°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 9 заварок. Превосходный молодой шэн пуэр с насыщенным, мягким вкусом и мощным медитативным воздействием. При правильном хранении с годами обещает быть только лучше (если избежит участи быть выпитым немедленно).",3,6,,,,60,40,80,,,,,60,,,,,,80,,,,,,,,,,,,,,,,,,,,,
"Даньцун Чао Ча, 2017",ulun,100,3850,"Сделан в округе Мэйчжоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат интенсивный, пряно-цветочный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, пряно-цветочный, с древесными и ягодными нотками. Аромат высокий, сложный, цветочно-ягодный. Вкус плотный, терпкий, сладковатый, с легкой горчинкой грейпфрута, ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,60,100,,80,,,60,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Хуа Ган Улун,ulun,60,5700,"В сухом виде: среднего размера, оливково-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградного оттенка, в процессе заваривания желтеет. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат яркий, пряно-цветочный. Вкус плотный, мягкий и сладкий, маслянистый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 10 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие освежающее, умеренно тонизирующее",3,6,,,,80,60,,60,,,,,,,,,80,,,,,,,,,,,80,,,,,,,,,,,
"Аньхуа Шоу Чжу Фу Чжуань (Moychay.ru, 2014), 500 г",black,92,5150,"«Чайный кирпич долголетия, сделанный вручную» из Аньхуа (провинция Хунань).В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. Помимо чая Золотые Цветы живут на Грибах Долголетия, Фу Лин (Poria cocos, Пория кокосовидная), что неслучайно и в некотором смысле роднит их. 500-граммовый чайных брикет из спрессованных чайных листьев с одеревенелыми черенками. Аромат спокойный, древесно-бальзамический. Настой прозрачный, оттенка желтой охры. Букет готового чая зрелый, многогранный, пряно-древесный, с нотками дубового мха, осенних листьев, грибов и сухофруктов. Аромат глубокий и теплый, пряно-древесный. Вкус мягкий, маслянистый, сладковатый, с легкой древесной терпкостью и фруктовой кислинкой. Приятное, освежающее послевкусие Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Хорошо подходит для варки и заварки в термосе. Воздействие согревающее, умеренно тонизирующее.",2,6,,,,,40,60,,,80,,,,60,,,,60,,,,,,,,,,,,,,,,,,,,,
Бадашань Шу Пуэр (2019),puer,92,650,"В сухом виде: небольшие, коричневые, скрученные листики и их фрагменты, рыжие почки и тонкие черенки. Аромат интенсивный, древесно-ореховый. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными, осенними и бальзамическими нотками. Аромат теплый, орехово-древесный. Вкус мягкий, гладкий, сладковатый, с легкой горчинкой какао-бобов и нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6 завариваний. Воздействие согревающее, умеренно тонизирующее.",3,7,,,,,,,40,,80,,,,60,,,80,,,,,,60,,,,,,,,,,,,,,,,
Юньнань Бай Хао Бай Ча,puer,88,1470,"В сухом виде: большие, буро-бежевые, пушистые почки. Аромат сдержанный, древесный с цветочной ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, пряно-травянистый, с цветочными, древесными, мятными и фруктовыми нотками. Аромат нежный, пряно-цветочный. Вкус плотный, шелковистый, сладковатый, с легкой терпкостью виноградной кожицы, ягодной кислинкой и сочным послевкусием. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, после чего, начиная с экспозиции в 3-5 секунд и доведя время до 3 минут, можно заварить 8 раз. Воздействие освежающе, тонизирующее.",5,7,,,,80,60,80,,,60,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ту Шуйсянь Чао Ча, 2018",ulun,100,1680,"Сделан в округе Мэйчжоу из весенних побегов сорта Шуйсянь по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат тонкий, древесно-ягодный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, цветочно-ягодный, с пряными, цитрусовыми и ореховыми нотками. Аромат нежный, теплый, цветочно-ягодный. Вкус плотный, терпкий, сладковатый, с легкой цитрусовой горчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,40,80,,60,,,,100,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch02-2022 (limited 180 pieces), 357 г",red,96,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, бежевые и рыжие почки. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-цветочный, с нотками осенних листьев, свежих ягод, лугового меда, игристых вин и пряных трав. Аромат теплый, нежный, фруктово-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,80,,,,,,100,60,,,,,,,,,,,,,,,,,,,,,,,,,
Гаошань Уи Хун,red,88,2390,"Красный чай «Высокогорный» (чайный район Уишань, провинция Фуцзянь). Урожай: весна 2021. В сухом виде: среднего размера, темно-лиловые жгутики скрученных чайных листьев. Аромат интенсивный, фруктово-древесный с цветочной ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая многогранный и яркий, хлебно-пряный, с цветочными, медовыми, бисквитными и цитрусовыми нотками. Аромат нежный и теплый, хлебно-пряный с нотками цветов и цитрусов. Вкус тонкий, объемный, маслянистый, сладковатый, приятно вяжущий, с лимонной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 9 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и очень ароматный.",2,5,,60,80,80,,60,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,
Да шу Юцзи Шэн (2019),puer,100,1850,"Шэн пуэр «Органический», в качестве сырья использованы побеги больших чайных деревьев. В сухом виде: большие, бурые, скрученные листья с длинными, тонкими черенками, серебристо-бежевые почки. Аромат сдержанный, фруктово-древесный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая многогранный, пряно-древесный, с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладковатый, с легкой терпчинкой виноградной кожицы, фруктовой кислинкой и сочным послевкусием. Заваривать горячей водой (87-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, после чего, начиная с экспозиции в 5 секунд и доведя время до 3 минут, можно заварить 8 раз. Превосходный шэн пуэр с насыщенным, маслянистым вкусом и гармоничным, медитативным воздействием.",5,7,,,,80,60,60,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
Сяо Чжун Улун,red,90,690,"Красный чай «Сяо Чжун» из чайного региона Уишань. В качестве сырья использованы осенние побеги сорта Улун. В сухом виде: среднего размера, тонкие, темно-коричневые жгутики чайных листьев. Аромат интенсивный, фруктово-пряный. Настой прозрачный, красно-каштанового оттенка. Букет готового чая теплый и яркий, фруктово-пряный, с бисквитными, медовыми и цитрусовыми нотками. Аромат густой и глубокий, фруктово-пряный; холодный аромат – сладкий, фруктово-цветочный. Вкус сочный, плотный, шелковистый, чуть вяжущий, сладковатый, с легкой фруктовой кислинкой. Сочное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Прекрасный выбор для эмоциональной перезагрузки во второй половине дня – яркий, сочный, ароматный. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",2,5,60,40,60,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Те Гуаньинь Лао Ча (2009),ulun,100,890,"В сухом виде: небольшие, красно-коричневые комочки скрученных чайных побегов с тонкими черенками. Аромат интенсивный, фруктово-бисквитный с копченой ноткой. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая теплый, многогранный, фруктово-древесный, с копчеными, бисквитными и пряными нотками. Аромат нежный, фруктово-бисквитный. Вкус плотный, гладкий, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Воздействие согревающее, расслабляющее.",10,7,80,,,,,60,,,80,,,80,,,,,,,,,,,40,,,,,,,,,,,,,,,
Вэньшань Баочжун,ulun,90,4100,"Знаменитый тайваньский улун из района Пинлинь в Северо-восточной части острова. В сухом виде: крупные, сине-зеленые жгутики скрученных листиков. Аромат интенсивный, травянисто-цветочный с ореховой ноткой. Настой прозрачный, желто-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с ореховыми, фруктовыми и пряными нотками. Аромат нежный, травянисто-цветочный. Вкус плотный, шелковистый, сладковатый, с легкой травянистой терпчинкой, фруктовой кислинкой и нюансами специй. Сочное, освежающее послевкусие. Заваривать горячей водой (80-85°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат до 10 завариваний. Воздействие освежающее, легкое тонизирующее. Чайные хозяйства региона Пинлинь – в нашем видео-репортаже, снятом во время путешествия на Родину чая Вэньшань Баочжун",3,6,,,,60,40,,60,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
Шуйсян Мэйчжоу Чао Ча (2017),ulun,98,1560,"«Нарцисс из Мэйчжоу» сделан по аутентичной технологии чао ча в неизменном виде сохранившейся с эпохи Мин до наших дней. Суть метода сводится к длительному обжариванию чайных листьев и почек в котлах при относительно низких температурах, с перерывами на охлаждение. В сухом виде: небольшие, серо-бурые жгутики скрученных листиков. Аромат густой, пряный с ореховой ноткой. Настой прозрачный, оттенка темного янтаря. Букет готового чая яркий, многогранный, хлебно-пряный, с ореховыми, древесными, сливочными, табачными, цитрусовыми и черносливовыми нотками. Аромат глубокий и теплый, сложный, орехово-пряный с легким «дымком». Вкус очень плотный, мягкий, бархатистый, приятно вяжущий (в избыточной концентрации – терпкий), сладковатый, с тонкой фруктовой кислинкой. Послевкусие долгое и сочное. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 3-4 г на 100 мл (чай обладает очень плотным телом, поэтому для первого раза возьмите чуть меньше заварки, чем обычно). Пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Оригинальный, интересный чай с ярким, многогранным вкусом и мощным энергетическим воздействием.",1,3,,,,,,,,,60,,,,,,60,80,,,,,,,,60,,,,60,,,,,,,,,,
Любао Люй Ча 2021,black,84,2760,"Зеленый чай весеннего урожая 2021 г. из провинции Гуанси. В сухом виде: небольшие, изогнутые, темно-зеленые жгутики скрученных почек. Аромат интенсивный, пряно-травянистый, с копченой ноткой. Настой прозрачный, светлого виноградно-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с нотками свежих ягод и печеных каштанов. Аромат нежный, травянисто-цветочный. Вкус плотный, маслянистый, сладковатый, с терпкостью виноградной кожицы, сочной ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (75-80°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Отличный зеленый чай с ярким, многогранным вкусом и энергичным, бодрящим воздействием.",2,5,,,,80,,80,,,,60,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Хуасян Бай Му Дань,white,0,1830,"«Белый Пион – Цветочный Аромат» из провинции Фуцзянь весеннего урожая 2023 г. В сухом виде: оливково-зеленые листики с тонкими черенками и тонкие, пушистые почки. Аромат сдержанный, травянисто-цветочный. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с нотками свежих ягод, мяты и цитрусов. Аромат свежий, высокий, цветочно-ягодный. Вкус плотный, мягкий, шелковистый, с ягодной кислинкой и мятной прохладой, переходящий в долгое, освежающее послевкусие. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 7 завариваний. Отличный выбор для церемониального чаепития – многогранный вкус, чарующий аромат, раскрепощающее воздействие.",7,6,,,60,80,,,,,,80,80,,,,,,,,,,,,,,,,60,,,,,,,,,,,
Янь Лун Чэнь Янь Ча,ulun,86,2300,"«Выдержанный Утёсный» от фермера по имени Янь Лун (Дракон Утесов), настоящий «Янь Ча», выросший на ограниченной территории в природном заповеднике Уишань. В процессе выделки чайный лист прошел многократную скрутку, глубокую ферментацию и длительный прогрев (огонь высокий, но не избыточный). В сухом виде – крупные, изогнутые жгутики темно-коричневых листиков. Аромат интенсивный, хлебно-пряный. Настой прозрачный, оттенка лугового меда. Букет готового чая яркий, теплый, хлебно-пряный, с древесной ноткой. Аромат глубокий и теплый, слегка копченый. Вкус сочный, объемный, шелковистый, сладковатый, с легкой кислинкой и нюансами специй. Послевкусие освежающее и устойчивое. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Прекрасный церемониальный улун – огненный, яркий и мягкий. Воздействие согревающее, умеренно расслабляющее, очень гармоничное.",2,5,,,,,,60,,,40,,,,,,,,,80,,,,,40,,,,,,,,,,,,,,,
Юцзи Шэн Ча (2021),puer,100,1580,"В сухом виде: большие, бурые, скрученные листья с длинными, тонкими черенками, серебристо-бежевые почки. Аромат сдержанный, фруктово-древесный с легкой копченой ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая многогранный, пряно-древесный, с грибными, цветочными, ореховыми и фруктовыми нотками. Аромат нежный, фруктово-пряный. Вкус плотный, маслянистый, сладковатый, с легкой терпчинкой виноградной кожицы, цитрусовой кислинкой и сочным послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 10 секунд, после чего, начиная с экспозиции в 2-3 секунды и доведя время до 3 минут, можно заварить 8 раз. Воздействие освежающе, тонизирующее.",3,7,,,,,80,80,,,60,,,,,40,,80,,,,,,,,,,,,,,,,,,,,,,
Любао Люй Ча 2021,green,84,2760,"Зеленый чай весеннего урожая 2021 г. из провинции Гуанси. В сухом виде: небольшие, изогнутые, темно-зеленые жгутики скрученных почек. Аромат интенсивный, пряно-травянистый, с копченой ноткой. Настой прозрачный, светлого виноградно-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с нотками свежих ягод и печеных каштанов. Аромат нежный, травянисто-цветочный. Вкус плотный, маслянистый, сладковатый, с терпкостью виноградной кожицы, сочной ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (75-80°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Отличный зеленый чай с ярким, многогранным вкусом и энергичным, бодрящим воздействием.",2,5,,,,80,,80,,,,60,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Наньтоу Баочжун Ча,ulun,90,1970,"Высокогорный улун из округа Наньтоу, весенний урожай 2023. В сухом виде: скрученные буро-зеленые чайные побеги с длинными черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, многогранный, пряно-цветочный с древесными и фруктовыми нотками. Аромат высокий и нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладковатый, немного терпкий, пряный, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Отличный выбор для церемонии гунфуча.",3,6,,,,80,60,80,60,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Габа Шу Ча (Габа шу пуэр, Мойчай.ру, 2020)",gaba,84,2760,"Экспериментальная партия шу пуэра, изготовленная в округе Дали (чайное хозяйство Юньлун, высота более 2500 метров) по специальному заказу компании Мойчай.ру при участии специалистов Куньминского университета из сырья весеннего урожая 2020 года. В сухом виде: темно-коричневые жгутики скрученных листиков и рыжих почек. Аромат сдержанный, сливочно-бисквитный. Настой слегка мутный, каштаново-желтого оттенка. Букет готового чая зрелый, многогранный, орехово-древесный с молочными, бисквитными и грибными нотками. Аромат спокойный, низкий, ореховый с грибной ноткой. Вкус плотный, гладкий, приятно вяжущий, с легкой горчинкой бобов какао. Приятное, мягкое послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-8 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Отличный шу пуэр – насыщенный, многогранный, одновременно мягкий и сочный. Утром поможет проснуться и гармонично влиться в поток нового дня, а вечером – выдохнуть все лишнее и со вкусом расслабиться.",1,7,40,,,,,,,,60,,,,,40,60,80,,,,,,,,,,,,,,,,,,,,,,
Сяо Тай Вэньшань Лао Ча (1978),ulun,100,12500,"В сухом виде: среднего размера бордово-коричневые жгутики скрученных листьев, их фрагменты и тонкие черенки. Аромат интенсивный, древесный с ноткой сухофруктов. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, древесно-бальзамический, с коньячными, фруктовыми и пряными нотками. Аромат теплый, сложный, фруктовый. Вкус очень мягкий, шелковистый, сладковатый, с легкой фруктовой кислинкой и нюансами специй – сильно меняется на протяжении чаепития. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после, начиная с экспозиции в 10 секунд и доведя время до 2 минут, можно заварить 12 раз. Отличный выдержанный чай, с многогранным вкусом и согревающим, расслабляющим воздействием.",10,6,,,,,80,60,,,100,,,,,,,,60,,,,,,,,,,,,,60,,,,,,,,
Тяньчи Улун,ulun,100,6900,"Высокогорный улун «Небесное озеро», весенний урожай 2023. В сухом виде: небольшие, оливково-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат яркий, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладковатый, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 10 завариваний. Воздействие освежающее, легкое тонизирующее, самое позитивное.",3,6,,,,80,80,80,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
"Лао Хунань Люй Ча, 2005",green,90,1560,"Выдержанный зеленый чай из провинции Хунань. Урожй 2005 года. В сухом виде: мелкие, изогнутые, бурые, пушистые почки. Аромат сдержанный, древесный с копченой ноткой. Настой прозрачный, виноградно-желтого оттенка. Букет готового чая выдержанный, пряно-древесный с фруктовыми, копчеными и ореховыми нотками. Аромат спокойный, пряно-травянистый. Вкус плотный, маслянистый, сладковатый, с легкой терпкостью виноградной кожицы, холодком мяты и освежающим послевкусием. Заваривать горячей водой (70-75°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 завариваний. Воздействие освежающее, легкое тонизирующее.",2,4,,,,,40,80,,,60,,,,,,,60,,,,,,,40,,,,,,,,,,,,,,,
Фэнхуан Улун Бай Ча,white,80,4800,"Белый чай, сделанный из побегов тайваньского культивара Улун. В сухом виде: крупные, легкие листья песочно-бурых оттенков с длинными черенками. Аромат сдержанный, травятисто-цветочный. Настой прозрачный, светло-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с нотками мяты, малинового листа и цитрусов. Аромат нежный, травянисто-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой и долгим лимонно-мятным послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Воздействие освежающее, тонизирующее.",7,6,,,80,80,,,,,,40,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
"Чао Люй, 2022",ulun,66,650,"Cделан в округе Мэйчжоу по аутентичной технологии чао ча. В сухом виде: мелкие, лилово-коричневые фрагменты скрученных листиков. Аромат интенсивный, острый, пряно-травянистый. Настой прозрачный, лилово-коричневого оттенка. Букет готового чая яркий, многогранный, пряно-цветочный, с фруктовыми, ореховыми, табачными и бисквитными нотками. Аромат высокий, свежий, сложный, фруктово-пряный. Вкус плотный, сочно-терпкий, маслянистый, сладковатый, с легкой горчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 3-4 г на 100 мл (чай обладает очень плотным телом, поэтому для первой дегустации возьмите чуть меньше заварки, чем обычно). Залейте чай горячей водой и дайте настояться в течение 8-10 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Отличный выбор для повседневных чаепитий. Воздействие освежающее, выраженное тонизирующее.",1,4,,,,80,80,80,,,,,,,,,,60,,,,,,,,,,,,40,,,,,,,,,,
Бай Му Дань,white,100,2540,"В сухом виде: среднего размера фисташково-зеленые листики с тонкими черенками и тонкие почки с серебристым ворсом. Аромат сдержанный, травянисто-цветочный. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с нотками ягод, зеленых яблок и специй. Аромат свежий, травянисто-цветочный. Вкус плотный, шелковистый, чуть пряный, с тонкой кислинкой, мятной прохладой и освежающим послевкусием. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Воздействие освежающее, легкое тонизирующее.",10,6,,,,80,,80,,,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,60
