country,year_of_discovery,find_spot_id,find_spot_name,total_number_of_coins,terminal_year_earliest,terminal_year_latest,lat,long,summary,disposition,century
Bulgaria,1946,10400,GRADISHTE,2000,244,249,43.3287,26.8389,2000 silver coins found during road repairing works: Trajan - Philip I (AD 244-249).,NA,III century
Bulgaria,1960,12105,BLATNITSA,56,211,217,42.3733,24.4046,Unknown number of denarii. 56 coins entered the museum collection in Plovdiv: Nero - Caracalla (AD 211-217).,"Museum of Archaeology, Plovdiv, Bulgaria; inv.no. 2590",III century
Georgia,1942,16070,UREKI 1942,7,275,276,41.995809,41.761906,"One aureus of Tacitus, one gold barbarous imitation of an aureus, 4 drachms Hadrian, 1 denarius Septimius Severus were found in a grave together with jewelry.",NA,III century
Belgium,1870,3343,MORIALMÉ,137,241,243,50.277,4.564,"(169) 137 coins: 5 denarii, 1 antoninianus (radiate), 1 as: Domitian - Gordian III (AD 241-243); silver weight: 10.0-16.2 g","Archaeological Museum, Namur, Belgium (137, maybe 169 coins)",III century
France,1889,4097,NEUVILLE-SUR-AIN,9,287,287,46.1,5.393,"The hoard comprised a greyware vessel containing 9 aurei, some gold jewellery and a jet amulet. Gold: 9 coins; Gold weight: 45.4-46.0g. The entire hoard was acquired by Dr. E. Poncet for his private collection.",Dr E. Poncet private collection,III century
Bulgaria,1956,3220,DRAGOSINOVO,12,244,249,42.367,23.561,"30 silver coins, denarii and antoniniani. 12 pieces were recovered: 5 antoniniani, 7 denarii: Septimius Severus - Philip I (AD 244-249); silver weight: 39.0-70.0 g.",NA,III century
Egypt,1907,7899,EGYPT A103,1128,270,275,26.821,30.802,"1,126 billon Alexandrian tetradrachms, 2 Ptolemaic bronze coins: Ptolemaic dynasty - Aurelian (AD 270-275). 'Acquired in Egypt by Dattari, who sold it to Milne and Currelly'.","Partly in Oxford, partly in Toronto. Detailed list in Oxford",III century
Bulgaria,1960,10255,KOPRIVETS 1960-1961 2,42,243,244,43.406,25.879,Unknown number of silver coins. 42 pieces are kept in the Regional History Museum in Ruse: Caracalla - Gordian III (AD 243-244).,"Ruse Regional Museum of History, Bulgaria; inv.no. 1600 1-43",III century
Bulgaria,1968,10056,LUKOVIT 1968,2,211,217,43.208,24.163,Unknown quantity of provincial bronze coins. 2 pieces of Caracalla minted in Serdica are known,NA,III century
Romania,1942,2630,DRĂGĂŞANI,155,238,239,44.63,24.297,"154 silver coins: 149 denarii, 5 antoniniani (radiates): Vespasian - Gordian III (AD 238-239); silver weight: 217.9-454.5 g.",NA,III century
Romania,2012,18895,CRAIOVA - METRO,10,241,243,44.3137,23.8858,"Unknown original number of coins. Only 10 pieces were recovered: 8 denarii, 1 antoninianus (radiate), 1 plated denarius: Trajan - Gordian III (AD 241-243).","Muzeul Olteniei, Craiova, Romania",III century
Romania,1962,7744,BÂRCA 1962,1931,244,249,43.969,23.61,"The hoard comprises 1,931 denarii and antoniniani (radiates) from Vespasian to Philip I, as well as a single drachm of Geta from Caesarea in Cappadocia. Found with a ceramic vessel.","Museum of Oltenia, Craiova, Romania (inv.nos. 3557/1-1918; 29150-29195)",III century
Germany,1925,17735,MAINZ 1925,21,244,249,49.9956,8.2595,"18 (?) silver coins, found 1925 on the street 'Am Römerwall'. 21 coins are mentioned in the inventory of the Altermusmuseum, but the coins are now lost.",NA,III century
Bulgaria,1925,2748,LIPNIK 1925,170,238,244,43.59,26.53,"170 provincial coins: Nicopolis ad Istrum 77, Marcianopolis 69, Hadrianopolis 6, Odessos 4, Anchialus 9, Philippopolis 1, Pautalia 1: Caracalla - Gordian III (AD 238-244).","History Museum, Razgrad, Bulgaria",III century
Italy,1979,13871,ISOLA ROSSA,17,276,282,41.013091,8.874893,17 antoniniani (radiates) found while building a house: Valerian I and Gallienus (Gallienus) - Probus (AD 276-282).,"Museo Nazionale ""G.A. Sanna"", Sassari, Italy",III century
Bulgaria,1921,3395,POLSKI SENOVETZ,45,249,251,43.303,25.603,45 silver coins: Caracalla - Trajan Decius (AD 249-251); silver weight: 63.1-128.9 g.,NA,III century
Bulgaria,1954,12066,GOLYAMO KONARE 1954,80,222,235,42.27,24.54,Hoard found in a ceramic vessel consisting of 80 denarii. One denarius of Severus Alexander is known.,NA,III century
Serbia,1952,2785,SIKIRICA 1952,292,247,249,43.782,21.411,"(303) 292 silver coins: 240 denarii, 52 antoniniani (radiates): Vespasian - Philip I (AD 247-249); silver weight: 380.4-892.2 g.","National Museum Belgrade, Serbia, (292 coins) - 1981",III century
Switzerland,1935,9331,OLTEN - DÜNNERN SO 1935,1101,270,275,47.352,7.898,"Scattered hoard, found in the Dünnern river bed during correction works of the river bed. Over 1100 coins reported, 906 of them preserved. 8 coins from the 1st/2nd c. AD, the others range from Septimius Severus to Aurelian and Postumus to Tetricus II. Mostly antoniniani, except for the 1st/2nd c. coins and a denarius of Gordian III. Large numbers of coins from Gallienus and Claudius II.","Kantonsarchäologie, Solothurn",III century
Germany,1913,19959,BRECKERFELD,15,251,253,51.259473933929,7.4673332513817,"The 15 (lost) coins, ""mostly poorly preserved middle bronzes from Augustus to Trebonianus Gallus"", were found in 1913/14 during earthworks on the edge of a ravine near the Bühren estate. ""The coins were scattered over 100 m, 1 m deep.""",NA,III century
Belgium,1938,3656,DENDERLEEUW,20,260,269,50.88,4.07,(40) 20 silver coins: Septimius Severus - Postumus (AD 263); silver weight: c.14.6-84.0 g.,"Collection Derjicke, Iddergem, Belgium (20 coins), in 1965",III century
Romania,1931,3496,VÂRTOP,53,239,241,44.209543,23.346049,Few hundreds coins found with a large ceramic vessel and wonderful jewelry. 53 coins were studied: Trajan - Gordian III (AD 239-241); silver weight: 75.8-153.3 g.,"Museum of Oltenia, Craiova, Romania (53 coins).",III century
France,1826,7349,SAINT-BEAUZIRE,600,253,260,45.85,3.182,The hoard was found in a small wooden box and comprised between 5 and 600 antoniniani (radiates) from Gordian III to Valerian I and Gallienus (AD 253-260).,NA,III century
Germany,1898,3442,SPESBACH,42,260,268,49.4266998,7.5052019,"In 1898 42 coins (1 denarius and 41 antoniniani, Macrinus - Postumus) coins came into view during peat digging on the field 'Am Schachen' in the area of Spesbach. The coins were concealed together in a clump, 70-80 cm below the surface. The coins were lost during WWII.",NA,III century
Austria,1990,13277,ZILLINGTAL-STEINBRUNN,61,255,257,47.815,16.408,"61 coins found during fieldwalking and research at the place: 59 antoniniani, 2 denarii: Elagabalus - Valerian I and Gallienus (AD 255-257).",NA,III century
"England, United Kingdom",2013,14836,SWAFFHAM AREA 2013,4,258,260,52.642789,0.5259386,Four radiates foundfused together.,NA,III century
Greece,2004,6908,DION 2004,14,244,249,40.17724,22.49293,"14 bronze coins, ranging from Caracalla to Philip, found in a clay vessel in the destruction layer of a building in the north section of the Agora. More than 100 bronze (provincial, judging from those ill. in fig. 4 in AEMTh 18, 2004, p. 382) coins were also found in the same layer.",NA,III century
France,1878,7042,CHAMBRY,20,271,274,49.591,3.655,The hoard comprised Roman coins dating to the third century AD.,NA,III century
Bulgaria,1964,2757,IGNATICA,332,253,259,43.068,23.592,"332 silver coins: 45 denarii, 287 antoniniani: Septimius Severus - Valerian I (AD 253-259); silver weight: 383-758.6 g. Found in a ceramic vessel.","Regional History Museum, vratsa, Bulgaria; inv.no. M II 3011-3330 (320 coins)",III century
Austria,1879,2868,WIEN 1879,8,222,235,48.208,16.374,8 denarii found stuck together within a necropolis: Elagabalus - Severus Alexander (AD 222-235).,NA,III century
France,1908,3199,CLÈRES,230,251,253,49.5998,1.11,The hoard comprised more than 230 denarii and antoniniani (radiates): Septimius Severus (Geta and Julia Domna) - Trebonianus Gallus (AD 251-253); silver weight: 288.1-596.9 g.,Musée des Antiquités de Rouen (198 coins; inv.nos. III 2099-2102); Musée d'Avranches (32 coins),III century
Bosnia-Herzegovina,1885,3393,PODASTINJE,160,258,259,43.958,18.078,160 silver coins: Septimius Severus - Valerian I (AD 253-260).,AM Zagreb (41); ZM Sarajevo (114); Fojnica monastery; dispersed,III century
Germany,1832,3307,LANDSTUHL,11,244,247,49.4141464,7.5709052,"in 1852 on a hoard was dug out on a hill in a peat deposit of the Landstuhl municipality, on the island called Krimm. 11 silver coins (denarii and antoniniani, Geta - Philip) were published, but it remains unclear if this is the entire find or not.",NA,III century
Italy,2019,20622,VARZI,1300,270,275,44.822928303438,9.1948541350563,"1,300 antoniniani (radiates). ""Due to the poor state of preservation of the radiates hidden in Varzi, which were completely covered by corrosive elements… The first group of 95 radiates were restored between 2020 and 2021 […] The issuing authorities are Gallienus (3%), Claudius II (64%), Quintillus (8%) and Aurelianus (3%). The remaining part (22%) consists of unidentifiable specimens. Only 43 radiates can be attributed (for now) to a specific mint: the majority to the Siscia one (86%), followed by Rome (11%) and Mediolanum (3%).""","Soprintendenza Archeologia Belle Arti e Paesaggio, Pavia, Italy",III century
Portugal,1956,4820,BORBA,600,271,274,38.807,-7.458,"The hoard comprised approximately 600 coins. However, only 268 coins were catalogued: . The rest were sold: Valerian I and Gallienus - Aurelian /Tetricus I (AD 271-274).","Instituto Arqueologia de la Universidade de Coimbra, Portugal (200 coins); Mário de Castro Hipólito collection (68 coins)",III century
Italy,1930,14442,CASSANO MAGNAGO 1930,30,284,293,45.675951,8.826694,Hoard of antoniniani (radiates). Only 30 coins were seen: Gallienus (sole) - Maximian I (AD 284-293),NA,III century
Egypt,1760,7947,UPPER EGYPT A129,65,292,293,25.687,32.64,65 billon Alexandrian tetradrahms: Nero - Diocletian/Maximian (AD 292-293). 'Presented to the owner by Felix Cary in Marseilles and reported to have been found in Upper Egypt in 1760.','Probably now in Gotha as the rest of Schachmann's collection',III century
Italy,1979,13885,AOSTA 1979,11,241,244,45.740168,7.315757,11 bronze coins: Hadrian - Gordian III (AD 241-244).,"Museo Archeologico Regionale, Aosta, Italy",III century
Netherlands,1997,9991,PASSEWAAIJ 1997 - 2,27,205,205,51.871,5.4,27 denarii: Vespasian for Titus (Caesar) - Septimius Severus (AD 205).,"scattered in post pole - interpreted as save hoard, not ritual construction votive",III century
Turkey,2000,4751,ZEUGMA 2000 - I,462,243,244,37.057,37.869,"462 coins, mostly provincial issues of Caesarea in Cappadocia (150 coins) and imperial bronzes (130 coins), other bronze provincial issues and some imperial silver, closing with Gordian III, found in a deposit associated with the mid-third-century destruction of Zeugma.",NA,III century
Bulgaria,1962,2794,BELO POLE 1962,101,251,253,43.651,22.902,"101 coins: 16 denarii, 85 antoniniani: Caracalla - Trebonianus Gallus (AD 251-253); silver weight 122.1-240.8 g.","Regional Historical Museum, Vidin, Bulgaria; inv.no. 591",III century
Spain,1975,12937,LEÓN  - ARCO DE ‘LA CÁRCEL’,72,271,274,42.599,-5.567,Unknown originally number of coins. 72 antoniniani (radiates) were available for study: Valerian I and Gallienus - Aurelian (AD 270-275).,Museo de León,III century
France,1972,7200,ARLEUF 1972,24,249,249,47.059,4.008,"On the site of the Roman theatre, a hoard of 24 sestertii wrapped in cloth was found .",NA,III century
Bulgaria,1972,3401,PROLESHA,54,244,249,42.778,23.149,"54 silver coins: 26 antoniniani, 28 denarii: Commodus - Philip I (AD 244-249); silver weight: 72.6-130.1 g.","National Archaeological Institute with Museum, Sofia, Bulgaria; inv. no. CCXX",III century
Romania,1969,2692,ADAMCLISI 1969,1548,204,204,44.091,27.944,"1,548 denarii found with a ceramic vessel: Nero - Septimius Severus (AD 204); silver weight: 2,788.4-4,765.7 g.","Institute of Archaeology, Bucharest, Romania",III century
France,1953,5523,BAVAY 1953,8,240,243,50.259,3.801,The hoard comprised 8 dupondii from Titus to Gordian III.,NA,III century
Italy,1950,16206,NAVE,14,244,247,45.978,12.5036,The hoard includes 6 denari and 8 antoniniani (radiates) from Trajan to Philip I (AD 103-247) kept in a private collection.,Private collection,III century
Italy,1926,14377,MONTIGLIO MONFERRATO,60,268,270,45.067082,8.097209,"Hoard of circa 60 antoniniani (radiates) with coins from Gallienus, Salonina, Claudius II (AD 268-270).",NA,III century
Italy,1913,4040,GIGNOD,600,284,293,45.781812,7.297278,"600 antoniniani (radiates), of which 122 were recovered: Valerian I and Gallienus - Diocletian (AD 284-293); silver weight: 22.3-146.6 g.",NA,III century
France,1922,7428,ETRIGNY 1922,4066,275,276,46.592,4.804,"The hoard comprised a red ceramic vessel containing 4,066 radiates of Postumus, Macrianus, Tetricus I, Tetricus II, Victorinus, Gallienus, Claudius II, Aurelian and Tacitus.",NA,III century
Croatia,1952,3728,IMBRIOVEC,420,259,268,46.256,16.821,"Originally were 420 silver coins. 274 pieces were recovered: 1 denarius, 273 antoniniani (radiates): Caracalla - Gallienus/Postumus (AD 259-268).","Town Museum Koprivnica, Croatia (274 coins); partly dispersed - 1982",III century
Italy,1854,14256,GATTINARA,230,260,268,45.613645,8.36542,230 antoniniani (radiates): Gordian III - Gallienus (sole) (AD 260-268).,NA,III century
France,1801,7578,MISSERY,52,271,274,47.31,4.373,"The hoard comprised an unknown number of small radiates (officials or imitations?), from Victorinus to Tetricus I (AD 271-274).",NA,III century
Bulgaria,1942,3311,LEŠTA-HAN,5,238,244,42.386,23.874,"25 silver coins, 5 recovered: Septimius Severus Gordian III (AD 238-244); silver weight: 7.1-9.3 g.",NA,III century
Belgium,1872,3779,LOMPRET,370,269,269,50.064,4.378,370 antoniniani (radiates): Elagabalus - Marius (AD 269); silver weight: 102.2-959.7 g.,"Archaeological Museum Charleroi, Belgium (245 coins)",III century
"Scotland, United Kingdom",2000,18585,EAST WEMYSS,6,218,222,56.1592,-3.0677,"Six denarii ""fairly close together, possibly a small purse hoard. Not possible to obtain details of 2 of these, but the remaining 4 consists of: Hadrian, Antoninus Pius, Marcus Aurelius for Faustina II, Elagabalus (AD 218-222).",NA,III century
Spain,2005,12922,BENALMÁDENA,100,251,253,36.599,-4.517,100 sestertii found together on an opus signinum floor: Hadrian - Trebonianus Gallus (Volusian Augustus) (AD 251-253).,NA,III century
Spain,1920,12964,PEAL DEL BECERRO,1325,276,282,37.913,-3.125,"1,325 antoniniani (radiates) found with a ceramic vessel: Philip I - Probus (AD 276-282).",NA,III century
"Russia, Ukraine",1958,18241,SUDAK,1016,242,291,44.850516811101,34.975261674744,"A hoard of 1,016 of coins was found with an amphora. The majority of coins were bronze issues of the Bosporus kingdom. A billon antoninianus (radiate) of Gordian III was found among the coins.","Institute of Archaeology of the Academy of Sciences, Simferopol",III century
Bulgaria,1968,10318,ZVEZDA,105,244,249,43.279,26.236,Unknown number of provincial bronze coins. 105 pieces entered the museum collection in Popovo and Targovishte: Trajan - Philip I (AD 244-249).,"History Museum, Popovo, Bulgaria; inv.no. 306 (92 coins); History Museum, Targovishte, Bulgaria; inv.no. 689 (13 coins)",III century
Belgium,1944,8537,TOURNAI IX,1938,276,282,50.606,3.388,"1889 antoniniani, 43 imitations, 6 forgeries and some fragments: Elagabalus - Probus (AD 276-282).",NA,III century
"England, United Kingdom",1979,14735,"IVY CHIMNEYS, WITHAM 1979",329,275,285,51.786376,0.62280373,"254 radiate imitations and a single radiate found as a dispersed hoard over 4x1.5m area, within depth of up to 0.20m of soil. No sign of a container. No further contextual details.",NA,III century
Turkey,1954,3438,SMYRNA 1954,1244,257,257,38.419,27.129,1243 antoniniani (radiates) and one denarius from Caracalla to Valerian I.,unidentified US based private collector.,III century
Germany,1938,3540,ALZEY 1938,382,268,268,49.7462012,8.1171135,"A hoard of 381 silver coins (denarii and antoniniani ranging from Geta to Postumus) and 1 provincial coin, found in a vessel surrounded by fire rubble in a building located in front of the SE corner of the Roman fort. The coins had been contained in a bag made of hemp. A large number of ornaments had been placed on top to the vessel.",Alzey museum,III century
Hungary,1918,7501,PÉLIFÖLDSZENTKERESZT II,244,251,253,47.709,18.588,"244 silver coins: 117 denarii, 127 antoniniani: Nero - Trebonianus Gallus (AD 251-253). Found in a bronze vessel.",NA,III century
Bulgaria,1982,10341,TARGOVISHTE - COUNTY 1982-1983,38,238,244,43.359,26.315,Unknown number of Roman provincial bronze coins were found in unknown circumstances. 38 pieces are kept in the museum collection in Ruse: Septimius Severus - Gordian III (AD 238-244).,"National History Museum, Sofia, Bulgaria; inv. nos. 22168-22205",III century
Netherlands,1942,10010,SINT-OEDENRODE 1942,167,295,295,51.566,5.459,"167 silver coins: 97 denarii, 70 antoniniani (radiates): Septimius Severus - Diocletian (AD 295).",formerly Regional museum Tiel (destroyed during WWII),III century
France,1954,3668,DOUVRES,7656,270,275,49.295238,-0.376078,"Around 25 kg = 7,656 antoniniani (radiates): Elagabalus - Aurelian (AD 270-275).",NA,III century
Egypt,1933,7982,KOM AUSHIM A147,1486,295,296,29.51983,30.90204,"1,486 tetradrahms of Alexandria: Aurelian - Diocletian-Maximian (AD 295-296) in a disintegrated cloth bag on the floor of underground room J during excavations of a house.",Ann Arbor,III century
France,1837,8605,JARDIN,113,293,294,45.497,4.908,"(1000-1200) 113 antoniniani: Gordian III - Tetrarchy (AD 293-294); silver weight: 217.1-1,499.1 g.",NA,III century
Bulgaria,2003,10132,BEKLEMENTO,19,276,282,42.781,24.6062,"19 antoniniani found during archaeological excavations: Aurelian, Tacitus, Probus","Local museum, Troyan, Bulgaria; inv.no. 467",III century
Bulgaria,1959,10227,OPAKA 1959,30,218,222,43.447,26.174,Unknown number of denarii and antoniniani. 30 pieces were seen by V. Haralanov: Vespasian - Elagabalus (AD 218-222).,NA,III century
Germany,1837,3124,UNTERDIGISHEIM,143,228,235,48.161,8.907,"In 1837, 143 denarii and antoniniani were found on a field (Mühlen) next to the lime kiln, during excavation of an old boundary stone. No trace of a container was seen. Of these 143 coins, only 32 (Tiberius - Severus Alexander) have been described.",NA,III century
Bulgaria,1923,3415,SADINA 1923,2000,249,251,43.483,26.289,(2000) 167 silver coins: Trajan - Trajan Decius (AD 249-251); silver weight: 39.3-79.5 g.,NA,III century
"England, United Kingdom",1964,532,PUNCKNOWLE 1964,30,260,296,50.680749,-2.6665974,"On the site of a Roman temple or shrine (?) in a field: 30 coins, significantly limited to the inner recessed area. The number joined by corrosion suggests the possibility of a disturbed hoard. They are mainly debased antoniniani covering the same period as the hoard found during the last century. Undated. Late 3rd century AD",NA,III century
Netherlands,1962,12675,AARDENBURG 1962,146,271,274,51.273,3.441,"146 coins: 1 denarius, 91 antoniniani (radiates), 49 antoniniani (radiates) imitations, 3 sestertii, 2 dupondii/asses: Marcus Aurelius - Tetricus I (AD 271-274).",ROB,III century
Bulgaria,1973,10286,PODAYVA,349,222,228,43.672,26.916,349 denarii: Vitellius - Severus Alexander (AD 222-228),"History Museum, Razgrad, Bulgaria; inv.no. IF, hoard 9",III century
Greece,1978,6798,TENOS,7,268,270,37.552,25.1424,"A hoard of 7 antoniniani (Gallienus and Claudius II), found in a destruction layer of Monument H in the Sanctuary of Poseidon and Amphitrite.",NA,III century
France,1850,12482,OULCHES 1850-1900,33,235,236,46.614,1.296,The hoard was found in an earthen pot in the forest. It comprised 33 denarii from Marcus Aurelius to Maximinus I Thrax (AD 235-236). Only 29 are now recorded.,NA,III century
France,1994,12787,REIGNAC 1994,1937,263,263,45.232,-0.524,"1,937 antoniniani (radiates) found in a cooking pot: Caracalla - Postumus (AD 263).",NA,III century
Bulgaria,1937,3473,TETEVEN 1937,1310,253,259,42.919,24.259,1310 silver coins: Antoninus Pius - Valerian I/Gallienus (AD 253-259) coins; silver weight: 1496-3124.7 g.,"National Museum, Sofia, Bulgaria",III century
Romania,1936,2755,CAMENA,137,251,253,44.811,28.607,"137 silver coins: 112 antoniniani, 25 denarii: Clodius Albinus - Trebonianus Gallus (AD 251-253); silver weight: 176.8-335.2 g.",National History Museum of Romania,III century
Luxembourg,1500,3896,SEPTFONTAINES 1500-1600,23,271,274,49.7002746,5.966883,Unknown original number of coins. Thre is some scarce information on 23 antoniniani (radiates): Claudius II - Tetricus I (AD 271-274).,Collège des Jésuites à Luxembourg,III century
Italy,1894,4118,SAN PIERO IN BAGNO,204,283,284,43.858453,11.978465,A large hoard of antoniniani (radiates). Only 204 coins were noticed: Gallienus (sole) - Carinus (AD 283-284); silver weight: 36.8-65.2 g.,NA,III century
Greece,1981,5401,KAVALA 1981,55,238,244,40.9369,24.406,"55 silver coins, ranging from Antoninus Pius to Gordian III, found during construction work.",NA,III century
Germany,1959,16991,TRIER AND SURROUNDINGS II,158,270,275,49.750076,6.637089,"In 1959, D. Kienast may have investigated the listed series of coins in art-dealing, which reportedly were picked up as a hoard find in the city area.",NA,III century
France,1837,5855,LA QUINTE,96,241,243,48.059517,0.037043,"The hoard comprised a greyware vessel containing 275 sestertii and dupondii or asses, arranged in piles from Domitian to Gordian III. Two thirds of the hoard were unidentifable because of a thick layer of corrosion products. The hoard was found in a wood on the Tesnières wood in the roots of an oak tree. Fragments of the ceramic vessel and part of the hoard were acquired by the Musée du Mans",Musée de Mans,III century
Bulgaria,1928,10073,GRADETS 1,260,249,251,42.7938235,26.5410484,Unknown initial number of silver coins. 260 coins: Septimius Severus - Trajan Decius (AD 2449-251),NA,III century
France,1993,12736,THIMERT-GÂTELLES,269,260,261,48.57,1.251,"269 bronze coins found in a ceramic vessel during metal detecting: 252 sestertii, 4 dupondii, 13 asses: Domitian - Postumus (AD 260-261).",NA,III century
France,1979,9721,SEVEUX 1979,992,276,282,47.556,5.749,The hoard comprised coins from Gallienus to Probus. There are some doubts on the real number of coins from this hoard!,"Cabinet des médailles, Paris, France",III century
Bosnia-Herzegovina,1902,2829,OŠTRA LUKA 1902 A,34,253,260,45.002,18.581,The hoard comprised 34 antoniniani (radiates) from Gordian III to Valerian and Gallienus; Silver weight: 33.8g.,NA,III century
Spain,1995,4775,POLLENTIA 1995-1997,27,253,253,39.85,3.12,27 sestertii found together in a room from a Roman building considered to shave served as a warehouse.,NA,III century
Croatia,1982,6961,OSIJEK 1982 A,98,268,268,45.555,18.696,Few hundred coins. Only 98 denarii and antoniniani (radiates) are recovered: Elagabalus - Gallienus (sole) (AD 267-268).,"Museum Osijek, Croatia (98 coins)",III century
Croatia,1878,3946,VIRJE,1000,268,270,46.056,16.989,Silver: 1000+ (83) antoniniani/radiates: Philip I - Claudius II (AD 268-270); silver weight: 271.0-1249.0 g.,"Archaeological Museum Zagreb, Croatia (978 coins); dispersed",III century
France,1884,12466,JUSSY-LE-CHAUDRIER,150,238,244,47.1152,2.9069,It comprised c. 150 sestertii. 145 had been studied from Trajan to Gordian III.,NA,III century
France,1951,7293,LA CHAPELLE-SOUS-BRANCION,6,253,260,46.551,4.792,"The hoard was found in a wooden box measuring 30cm by 30cm which was hidden in a cavity under a large stone. It comprised 6 antoniniani (radiates) of Gordian III, Philip, Gallienus and Divus Valerian II (AD 253-260).",NA,III century
France,1877,7516,CHANTENAY-SAINT-IMBERT 1877,1764,284,293,46.733,3.184,"1,764 coins, probably antoniniani (radiates), found with two ceramic vessels: Valerian I - Diocletian and Maximian I (AD 284-293).",NA,III century
Bulgaria,1960,3474,TETEVEN 1960,1140,253,268,42.918,24.265,"(1500) 1140 silver coins: 463 denarii, 677 antoniniani: Vespasian - Valerian I/Gallienus (AD 253-268); silver weight: 1639.0-3601.0 g.","History Museum, Teteven, Bulgaria (1288 coins)",III century
Germany,1953,3076,HEIDELBERG-NEUENHEIM 1953,87,222,235,49.4137,8.6793,"In 1953 a hoard was salvaged between Jahn and Gerhart-Hauptmannstraße. Only part of the hoard could be saved. Coins include 87 denarii, sestertius and dupondii, ranging from Nero (?) to Severus Alexander.",NA,III century
Italy,1892,14385,GAMBOLO,1401,270,275,45.257752,8.859169,"1,401 antoniniani (radiates) found with a ceramic vessel: Gallienus (sole) - Aurelian (AD 270-275).",NA,III century
Bulgaria,1957,10126,SUHACHE 1957,21,238,244,43.3169587,24.0067262,21 antoniniani. T. Gerasimov saw 2 of Gordian III,NA,III century
France,1964,3756,LANDEBAËRON,5056,270,275,48.6353,-3.2102,"5,056 silver coins found in one or more ceramic vessels: 17 denarii, 5,039 antoniniani (radiates): Septimius Severus (Geta) - Tetricus I (AD 271-274); silver weight: 966.5g.","Cabinet des Médailles, Paris, France",III century
France,1980,5590,ARDRES 1980-1982,30,260,269,50.854,1.977,"The hoard is composed of 10 poorly preserved Antonine bronzes. It was found during three archaeological(?) surveys of Noires-Terres in the Bois-en-Ardres in February 1980, at the end of 1981 and in early 1982) and interpreted as the remains of a dispersed hoard, as they were all found in the same place.",NA,III century
Bulgaria,1925,10243,STRAZHITSA 1925,121,238,244,43.229,25.96,(250) 121 denarii found within an ancient settlement: Republic - Gordian III (AD 238-244),"Town museum, Strazhitsa, Bulgaria",III century
Italy,1853,13756,ORISTANO 1853,9,253,268,39.902812,8.5902,"A big vessel full of Roman imperial coins, bronzes and antoniniani (radiates): Marcus Aurelius - Valerian and Gallienus/Gallienus (sole) (AD 253-268).",Lost,III century
Italy,1847,15021,FORNOVO SAN GIOVANNI,1500,260,268,45.497122,9.677024,"Hoard of 1,500 denarii and antoniniani (radiates) found in several amphoras: Clodius Albinus - Gallienus (AD 260-268). Found together with a gold chain.",NA,III century
Iraq,1849,20620,NINEVEH 1849-1851,89,201,201,36.3619922856,43.1588553345,"A hoard of 89 denarii (Vespasian to Septimius Severus, AD 201) found during the second excavations conducted by A.H. Layard at Kouyunjik, one of the two mounds within the ancient walls of Nineveh.",British Museum (part?),III century
Romania,1929,2634,SĂPATA DE JOS,44,243,244,44.767,24.717,"44 silver coins: 16 denarii, 28 antoniniani: Septimius Severus - Gordian III (AD 243-244); Silver weight: 57.8-100.7g","Institutul de Arheologie, Bucharest, Romania",III century
Romania,1940,2652,PREAJBA MARE,7,246,248,45.08,23.346,"(30) 7 silver and bronze coins: 2 denarii, 1 antoniniani; 1 provincial bronze; 3 bronze unid. denom: Commodus - Philip I (AD 244-249).","Private collection Andrei Pănoiu - architect, Bucharest, Romania",III century
France,1862,3886,SAULT-BRÉNAZ,494,260,269,45.8557,5.4108,"494 coins found with a bronze vessel: 2 gold medallions, 6 aurei, 486 denarii and antoniniani (radiates): Nero - Postumus (AD 260-269); gold weight: 63.6 g.; silver weight: 133.8-1515.2 g. The hoard was found by a farmer. The multiple of Gallienus was acquired by the Kunsthistorisches Museum in Vienna.","Kunsthistorisches Museum, Vienna, Austria (Gold medallion)",III century
Spain,1977,4783,POLLENTIA 1977,21,253,254,39.852,3.12,"The only information given about this hoard is that it 'begins with an issue of Domitian, there are a few issues of 2nd-century emperors with the majority of coins dating the first half of the third century AD.",NA,III century
Germany,1906,3791,MAINZ 1906,100,270,274,50.0064,8.2688,"Ca. 100 antoniniani (Gallienus to Tetricus II) found in a pot behind the wall of a Roman house, close to the Schloßplatz. 65 have been described in FMRD, the others are lost.",NA,III century
Bulgaria,1962,9810,MEZDRA 1962,6,211,217,43.144,23.708,6 Roman provincial bronze coins were found in an ancient wall: Commodus and Caracalla. Mints of Serdica and Hadrianopolis.,"Regional History Museum, Vratsa; inv.no. 410, 414, 416, 419",III century
Germany,1964,7433,XANTEN 1964,389,260,268,51.6678,6.4425,"The hoard was found within the temple temenos in Insula 20 at Colonia Ulpia Traiana. It comprised 390 denarii and radiates from Marcus Aurelius to Postumus with a tpq of AD 260 to 269, as well as a gold finger ring, two silver finger rings, a pair of gold earrings, a silver bowl, three silver spoons, some silver fragments and a copper-alloy vessel. A silver denarius of Hadrian was set into one of the silver finger rings.",NA,III century
France,1789,7212,ÉLINCOURT-SAINTE-MARGUERITE,77,260,269,49.526,2.816,The hoard comprised a broken ceramic vessel containing approximately 400 Roman sestertii from Nerva or Trajan to Postumus. 77 coins were examined.,NA,III century
France,1907,5807,SAINTE-GENEVIÈVE-LÈS-GASNY,40,276,282,49.082,1.581,"'The hoard comprised an earthenware vessel filled with approximately 40 gold, silver and bronze coins with portraits of Trajan, Claudius II and Probus. The composition of this hoard is thought to be suspect.' The hoard was found in a small valley on the Guillet property.",Guillet,III century
