title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
"Грузинский ароматный зелёный чай, май 2023, batch05-07",green,90,1750,"В сухом виде: крупные, изогнутые жгутики темно-зеленых и оливково-желтых чайных листочков с длинными черенками. Аромат сдержанный, травянистый. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, травянистый, с нотками полевых цветов и молочных орешков. Аромат нежный, травянистый. Вкус чистый, гладкий и сладкий, маслянистый, с легкой фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 6 завариваний. Воздействие освежающее, легкое тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",5,6,,,,40,,,,,,,,,,,,40,,,,,,,,,,,100,,,,,,,,,,,
Му И Хун Улун,red,0,860,"В сухом виде: среднего размера, темно-коричневые листики, скрученные вдоль оси. Аромат сдержанный, древесно-ягодный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-древесный, с медовыми, хлебными и пряными нотками. Аромат нежный, фруктово-древесный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Воздействие согревающее, мягкое тонизирующее.",10,6,,60,,,,,40,,80,,,80,,,,,,60,,,,,,,,,,,,,,,,,,,,
"Шу Пуэр ""Дивный"" (сырье 2019, пресс 2021), 100 г",puer,96,756,"Сделан из сырья, собранного в чайном регионе Мэнхай. 100-граммовый блинчик средней плотности, состоящий из рыжих почек, темно-коричневых скрученных листиков и черенков. Аромат сдержанный, древесно-бальзамический. Настой прозрачный, темного, красно-коричневого оттенка. Букет готового чая зрелый, орехово-древесный, с нотками сухофруктов, прелых осенних листьев и пряных трав. Аромат густой, низкий, сложный, орехово-древесный. Вкус плотный, терпкий, сладковатый, с сочной горчинкой и кислинкой сухих ягод. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Отличный шу пуэр с ярким, бодрящим вкусом.",2,7,,,,,40,60,,,100,,,,,,,80,,,,,,60,,,,,,,,,,,,,,,,
Чэнь Нянь Тан Бэй Лао Ча (2014),ulun,100,4600,"Выдержанный улун, в процессе изготовления прогретый на углях. В сухом виде: небольшие темно-коричневые комочки скрученных чайных побегов. Аромат сдержанный, фруктово-пряный. Настой прозрачный, охристо-желтого оттенка. Букет готового чая зрелый, многогранный, пряно-древесный, с фруктовыми, ореховыми и коньячными нотками. Аромат теплый, сложный, пряно-древесный. Вкус плотный, шелковистый, сладковатый, немного пряный, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего, начиная с экспозиции в 10 секунд и доведя время заваривания до 2 минут, можно заварить 10 раз. Воздействие согревающее, мягкое тонизирующее.",10,6,,,,,60,60,,,80,,,,,,,40,,,,,,,,,,,,,,40,,,,,,,,
Чэнь Чжэньян Лао Цун Шуйсянь (2019),ulun,0,12300,"Выдержанный улун «Старый куст Шуйсянь». Сильный огонь. В сухом виде: темно-коричневые листочки среднего размера, скрученные вдоль оси. Аромат сдержанный, древесный. Настой прозрачный, светлого каштанового оттенка. Букет готового чая теплый, пряно-древесный, с фруктовыми, грибными, минеральными, бисквитными и копчеными нотками. Аромат сложный, фруктово-пряный. Вкус плотный, маслянистый, немного терпкий, сладковатый, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Отличный выбор для эмоциональной перезагрузки во второй половине дня. Упорядочивает мысли, гармонизирует чувства, согревает тело.",7,7,,,,,,,60,,80,,,60,,,,,,,,,,,60,,,60,,,,,,,,,,,,
"Чжун Ча Хун Инь Тэбин (1998), 360 г",puer,86,13860,"В период монополии государства на производство чая в середине ХХ века продукцию всех крупных юньнаньских чайных фабрик украшал иероглиф «Чай» в окружении кольца из восьми иероглифов «Чжун», логотип красного цвета, получивший название «Хун Инь», «Красная Печать». В 80-е годы влияние госструктур на производство ослабло и чайные фабрики обрели независимость, но продолжили выпуск лимитированных «винтажных» блинов, пользующихся спросом в среде любителей. «Тэбин» или «Железный блин» появился в 1950 г., когда Сягуаньский чайный завод был оборудован механическими прессами. Первая опытная партия блинов машинной прессовки была признанная неудачной: из-за избыточной плотности их трудно было разломать. Потом пресс модернизировали и блины стали получаться более рыхлыми. Однако с течением времени блины той первой, опытной партии приобрели выдающийся выдержанный вкус и аромат. Поэтому традиция плотной прессовки «Тэ Бин» осталась. Чайный блин 360 г, спрессован плотно, ломается с усилием (лучше воспользоваться ножом для пуэров). Аромат сдержанный, бальзамический. Настой прозрачный, красно-каштанового оттенка. Букет готового чая зрелый, сложный, пряно-бальзамический, с нотками осенних листьев, древесных смол, дубового мха, влажной земли и сухих ягод. Аромат густой и глубокий, многогранный, пряно-бальзамический. Вкус сочный и мягкий, насыщенный, чуть сладковатый, с ягодной кислинкой и нюансами специй – меняется на протяжении чаепития, увлекая игрой тонких оттенков. Послевкусие сочное и долгое. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины для шэнов. Пропорция заварки к воде: 5-6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 15 заварок. Эксклюзивный пуэр тайваньского хранения для тех, кто хочет попробовать многогранный и сильный «вкус времени». Подробнее о лао ча читайте в статьеhttps://moychay.ru/articles/Lao-cha-aromat-stariny",2,6,,,,,,80,,,60,40,,,60,,,,80,,,,,,,,,,,,,,,,,,,,,
Хулянь Шу Ча (2020),puer,100,830,"В сухом виде: мелкие, коричневые, скрученные листики и рыжие почки. Аромат сдержанный, древесный. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными и осенними нотками. Аромат теплый, орехово-древесный. Вкус плотный, мягкий и гладкий, сладковатый, с нюансами специй и бархатистым послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Отличный шу пуэр с насыщенным, мягким вкусом и согревающим, умеренно тонизирующим воздействием.",5,7,,,,,,,40,,80,,,,60,,,60,,60,,,,,,,,,,,,,,,,,,,,
Тэ Гун Люань Хэй Ча (2019),black,92,2785,"Черный чай «Тэ Гун» («Дворцовый, высшее качество») из Люань (провинция Аньхой) урожая 2019 г. В сухом виде: небольшие, изогнутые темно-коричневые жгутики чайных почек. Аромат сдержанный, пряно-древесный, с фруктовой ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая многогранный, пряно-древесный с нотками осеннего леса, древесных смол и печеных фруктов. Аромат тонкий, фруктово-бальзамический. Вкус плотный, сочный, сладковатый, немного терпкий, с легкой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Воздействие согревающее, тонизирующее. Идеальный кандидат для закладки на многолетнюю выдержку и развитие.",3,5,,,,,60,60,,,80,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,
"Цзе Чжэн Шэн Ча Бин (2007), 345 г.",puer,90,10247,"345-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки. Аромат сдержанный, фруктово-бальзамический. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный, с нотками пряных трав и осенних листьев. Аромат теплый, сложный, фруктово-древесный. Вкус плотный и гладкий, приятно вяжущий, сладковатый, с фруктовой кислинкой, нюансами специй и долгим, освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Прекрасный образец выдержанного шэн пуэра с многогранным вкусом и медитативным воздействием.",3,6,,,,,80,60,,,60,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
Миланьсян Даньцун,ulun,100,1160,"Сильно-ферментированный улун «Миланьсян» («Аромат медовой орхидеи»,) урожай 2023 года. В сухом виде: крупные, лилово-коричневые жгутики скрученных чайных листьев. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая яркий, цветочно-ягодный с древесными, цитрусовыми и пряными нотками. Аромат нежный, цветочно-ягодный. Вкус плотный, терпкий, пряный, сладковатый, с цитрусовой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-92°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 8 завариваний. «Миланьсян» — отличный выбор для эмоциональной перезагрузки — сильный, бодрящий, согревающий.",3,5,,,60,80,,,80,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Циньсинь улун, Вьетнам (весна 2023)",ulun,100,1650,"Сделан из весенних побегов тайваньского сорта Циньсинь в небольшом фермерском хозяйстве провинции Ламдонг. В сухом виде: крупные, оливково-зеленые комочки скрученных чайных побегов с маленькими коричневыми черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградно-зеленого оттенка. Букет готового чая свежий, многогранный, травянисто-цветочный, с древесными, фруктовыми, пряными и ореховыми нотками. Аромат интенсивный, пряно-цветочный. Вкус плотный, гладкий и сладкий, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 9 завариваний. Отличный выбор для церемонии гунфуча – яркий, многогранный, ароматный, долгий.",5,6,,,,80,60,,80,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
Ляоми Баовэй Лао Ча,ulun,90,12480,"Выдержанный улун «Драгоценный аромат» был сделан в чайном хозяйстве Ляоми (округ Наньтоу) в середине 2000-х. В сухом виде: среднего размера коричневые жгутики скрученных чайных листьев с длинными, тонкими черенками. Аромат густой, пряно-древесный. Настой прозрачный, оттенка махагони. Букет готового чая выдержанный, многогранный, фруктово-древесный с нотками ванили, бисквита, пряных трав и экзотических смол. Аромат сложный, пряно-древесный. Вкус плотный, сочный, с легкой древесной терпкостью, сладковатый, с ягодной кислинкой – сильно меняется на протяжении чаепития, играя разными гранями. Долгое, запоминающееся послевкусие. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 12 завариваний. Отличный выбор для церемониального чаепития – долгий, многогранный и яркий. Воздействие согревающее, успокаивающее, центрирующее.",1,5,40,,,,80,40,,,80,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,
Фуцзянь Фошоу Улун Ча,ulun,70,1230,"Сделан из весенних побегов сорта Фошоу по технологии цинсян (легкая ферментация, умеренный прогрев). В сухом виде: среднего размера ярко-зеленые комочки скрученных чайных побегов. Аромат сдержанный, травянистый. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, пряно-травянистый, с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус плотный, маслянистый, сладковатый, с легкой фруктовой кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (85-87°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 6-7 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 7 завариваний. Отличный выбор, чтобы снять усталость, оживить ум и освежить восприятие.",3,6,,,,,40,40,,,,,,,,,,40,,,,,,,,,,,80,,,,,,,,,,,
Лишань Улун Циньвэй,ulun,0,5900,"Высокогорный улун с горы Лишань, весенний урожай 2023. В сухом виде: небольшие темно-зеленые комочки скрученных чайных побегов. Аромат интенсивный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, многогранный, пряно-цветочный с фруктовыми и ореховыми нотками. Аромат высокий и нежный, пряно-цветочный. Вкус плотный и гладкий, маслянистый, сладкий, с нюансами специй, легкой терпкостью виноградной кожицы, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Превосходный чай, выбор гурманов и искушенных любителей.",2,6,,,,80,60,,80,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
Бай Мао Хоу Улун Бай Ча,white,100,7900,"Сорт Бай Мао Хоу 白毛猴 (Беловолосая обезьяна) родом из уезда Чжэнхэ провинции Фуцзянь. На Тайвань он был вывезен в конце эпохи Цин и интродуцирован в северном чайном регионе. Из-за низкой урожайности и подверженности заболеваниям сорт не был популярен у фермеров и его плантации постепенно вытесняли другие культивары; в настоящее время сохранилось лишь несколько старых садов в районе Пинлинь. Однако в последние годы внимание чайного рынка привлекла сделанная на основе этого сорта «Восточная красавица». Пушистая почка, нежные листья, медовый аромат и высокое качество готового чая быстро сделали его востребованным и дефицитным. Да, на Тайване Беловолосых обезьян выращивать нелегко, они не подходят для приготовления весеннего и зимнего чая, зато идеальны для летнего сбора и технологии «Восточной красавицы». Данный образец является в некотором роде экспериментальным, так как в процессе обработки были применены элементы технологии производства белого чая. В сухом виде: среднего размера, бордово-коричневые листики слабой скрутки, тонкие черенки и серебристые почки. Аромат тонкий, древесно-цветочный. Настой прозрачный, в процессе чаепития оттенок меняется с виноградного на желтый и затем на янтарный. Букет готового чая утоненный, многогранный, цветочно-ягодный, с нотками меда, сухофруктов, шампанских вин и специй. Аромат нежный, сложный, цветочно-ягодный. Вкус чистый, мягкий, шелковистый, сладковатый, пряный, с ягодной кислинкой – раскрывается постепенно и сильно меняется на протяжении чаепития. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 12 завариваний. Великолепный церемониальный чай для гурманов и искушенных ценителей.",10,6,,60,,80,,,60,,,80,,,,,,,,,,,,,,,,,,,,,60,,,,,,,
Бай Му Дань,white,100,2540,"В сухом виде: среднего размера фисташково-зеленые листики с тонкими черенками и тонкие почки с серебристым ворсом. Аромат сдержанный, травянисто-цветочный. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с нотками ягод, зеленых яблок и специй. Аромат свежий, травянисто-цветочный. Вкус плотный, шелковистый, чуть пряный, с тонкой кислинкой, мятной прохладой и освежающим послевкусием. Заваривать горячей водой (85-92°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Воздействие освежающее, легкое тонизирующее.",10,6,,,,80,,80,,,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,60
Ци Лань Сань Фэнь Хо,ulun,100,5100,"Улун «Цилань» («Чудесная орхидея»), в процессе обработки запеченный на углях, умеренный огонь. «Сань фэнь хо» буквально означает «три части огня» - так чайные технологи часто называют умеренный прогрев (полная фраза звучит как «три части огня на семь частей чая», а в случае сильного прогрева – «три части чая на семь частей огня», таким образом вкус готового продукта определяется через их соотношение). В сухом виде: среднего размера коричневые жгутики скрученных листьев. Аромат интенсивный, хлебно-пряный с ноткой сухофруктов. Настой прозрачный, виноградного оттенка. Букет готового чая яркий, многогранный, пряно-цветочный, с ореховыми, бисквитными и ягодными нотками. Аромат интенсивный, теплый, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладкий, с легкой фруктовой кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, умеренно тонизирующее.",3,6,60,,,100,,80,,,,80,,,,,,100,,,,,,,,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch03-2022 (limited 178 pieces), 357 г",gaba,88,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, серебристо-бежевые почки. Аромат интенсивный, медово-цветочный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, медово-цветочный, с нотками игристых вин, осенних листьев, свежих ягод, мяты и специй. Аромат теплый, нежный, медово-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,,80,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
Сюэ Басянь,ulun,50,1740,"Сильно-ферментированный улун «Сюэ Басянь» («Восемь Бесссмертных»,) осенний урожай 2022 года, средний огонь. В сухом виде: крупные, лилово-коричневые жгутики скрученных чайных листьев. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, светлого оттенка красного дерева. Букет готового чая яркий, цветочно-ягодный с нотками меда, пряных трав и древесных смол. Аромат нежный и теплый, цветочно-ягодный. Вкус плотный, в меру терпкий, пряный, сладковатый, с ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 9 завариваний. Воздействие согревающее, тонизирующее.",3,6,,80,,80,,,60,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,
Сы Цзи Чунь,ulun,92,690,"В сухом виде: мелкие, буро-зеленые комочки скрученных чайных побегов. Аромат сдержанный, пряно-цветочный. Настой прозрачный, светлого, зеленовато-желтого оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, ореховыми и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус легкий, мягкий, маслянистый, сладковатый, немного пряный, с легкой фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-92°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 10 завариваний. Воздействие освежающее, легкое тонизирующее, самое позитивное.",10,6,,,,60,40,,60,,,,,,,,,60,,,,,,,,,,,100,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch04-2022 (limited 69 pieces), 357 г",gaba,100,16950,"357-граммовый блин, средней плотности, легко разбирается на бурые жгутики скрученных листьев с тонкими черенками и золотистые почки. Аромат интенсивный, фруктовый. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-древесный с нотками ржаного хлеба, специй и цитрусов. Аромат сложный, фруктово-древесный. Вкус плотный, сочный и сладкий, шелковистый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний.",10,6,,,60,,100,,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Пуэр Шу 58,8",puer,88,8470,"Выдержанный шу Пуэр из коллекции «Клуб Чайной Культуры». Год сбора - 1996. В сухом виде: тонкие, темно-коричневые и рыжие жгутики скрученных почек. Аромат выдержанный, древесно-бальзамический с ноткой чернослива. Настой прозрачный, насыщенного красно-каштанового оттенка. Букет готового чая зрелый, многогранный, хлебно-пряный с ореховыми, древесными, бальзамическими и черносливовыми нотками. Аромат глубокий и теплый, сложный, пряный. Вкус тонкий и мягкий, объемный, бархатистый, сладковатый, с легкими нюансами специй. Долгое, бархатистое послевкусие. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 6-8 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 8-9 заварок. Превосходный образец коллекционного шу пуэра для настоящих гурманов и ценителей лао ча.",1,6,,,,,,60,,,,,,,,,,60,60,60,,,,,,60,,,,,,,,,,,,,,
"Мэнхай Лаошу, 1998",puer,68,14400,"В сухом виде: мелкие жгутики темно-коричневых листиков и рыжих почек. Аромат сдержанный, орехово-древесный. Настой темного, красно-каштанового оттенка. Букет готового чая зрелый, многогранный, ореховый, с бисквитными, фруктовыми и бальзамическими нотками. Аромат густой и теплый, ореховый. Вкус плотный, гладкий, очень мягкий, сладковатый, с кислинкой сухих ягод и бархатистым послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Превосходный выдержанный чай для особого случая.",5,5,40,,,,,,,,60,,,80,,,,100,40,,,,,,,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch01-2022 (limited 42 pieces), 357 г",red,92,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, бежевые и рыжие почки. Аромат интенсивный, фруктово-медовый. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, пряно-цветочный, с нотками осенних листьев, свежих ягод, игристых вин, сухофруктов и меда. Аромат теплый, нежный, пряно-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,80,,,,,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,
Мэнхай #99 Шу (2022),puer,90,790,"В сухом виде: мелкие, коричневые, скрученные листики и рыжие почки. Аромат сдержанный, орехово-древесный. Настой темного красно-каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с фруктовыми, хлебными, осенними и пряными нотками. Аромат теплый, орехово-древесный. Вкус мягкий, бархатистый, сладковатый, с нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 15 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,7,,,,,,,40,,80,,,40,80,,,60,,,,,,,,,,,,,,,,,,,,,,
"Шэн Пуэр вьетнамский, тысячелетние деревья (апрель 2023)",puer,96,6960,"В сухом виде: крупные, изогнутые, бурые жгутики скрученных чайных листиков и почек с тонкими черенками. Аромат сдержанный, древесно-бальзамический с ягодной ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, многогранный, древесно-бальзамический с цветочными, ореховыми, пряными и ягодными нотками. Аромат интенсивный, сложный, пряно-цветочный. Вкус плотный, гладкий и сладкий, маслянистый, с ягодной кислинкой, нюансами специй и сочным, лимонно-мятным послевкусием. Заваривать горячей водой (90-92°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Превосходный молодой шэн – яркий, многогранный, мощный, медитативный.",5,6,,,,80,,80,,,80,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,
