creators,title,description,geoContext,minDate,maxDate,latitude,longitude
N. Purcell,Calatia,"An ancient place, cited: BAtlas 44 F3 Calatia",S. Giacomo delle Galazze,-750,640,41.044283,14.3562465
"J.P. Brown, P.-L. Gatier",Sekla,"An ancient place, cited: BAtlas 68 C2 Sekla",Bsaqla,300,640,35.636724,36.579052
M.U. Erdosy,Jaffna,"An ancient place, cited: BAtlas 5 inset Jaffna","Jaffna, SRI",300,640,9.661533,80.044986
H. Bender,Bilitio,"Bilitio (modern Bellinzona, Switzerland) is an ancient settlement in proximity to both the Po and Ticino rivers. A Roman settlement was established there during the Augustan period.",Bellinzona SWI,-30,640,46.193329,9.018035
E.W. Haley,Iuliobriga,"An ancient place, cited: BAtlas 24 G2 Iuliobriga",Retortillo (Reinosa),-30,640,42.985111,-4.113918
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Arade,"An ancient place, cited: BAtlas 89 C3 Arade","Arade, SYR",-330,640,36.733333,40.266666
J.J. Wilkes,Višegrad,"An ancient place, cited: BAtlas 21 B6 Višegrad","Višegrad, BOS",-30,640,43.785361,19.293184
"M. Roaf, St J. Simpson",Tulul al-Hibir,"An ancient place, cited: BAtlas 91 F4 Tulul al-Hibir",Tulul al-Hibir,-30,640,33.972235,44.24975
C. Foss,*Kobara,"An ancient place, cited: BAtlas 86 D3 *Kobara",Doğantepe,300,640,40.558037,33.6158945
"I.E.M. Edlund Berry, A.M. Small",Montella,"An ancient place, cited: BAtlas 45 B3 Montella",Montella,-330,640,40.844874,15.018793
A. Bernand,Naucratis,"Naucratis was a city of the Nile river delta, located on the Canopic branch. Capital of Ptolemaic Egypt, Naucratis was the site of permanent Greek habitation from the sixth century BC onward.",Kom Gaief,-750,2100,30.900508,30.5919275
"M. Pearce, P. Tozzi",Parma,"The site of a Bronze Age terramare settlement, Parma was re-founded first by Etruscans and later by the Romans when a colony was established there in 183 B.C. The city was rebuilt by Augustus and was eventually sacked by Attila.",Parma,-30,2100,44.801507,10.327967
"J. Bennet, G. Reger",Ialysos,Ialysos was an ancient city located on the north coast of the island of Rhodes. Together with Lindus and Kamiros it was one of the three ancient cities of Rhodes.,on Rhodos,-750,640,36.41451,28.15629
S.T. Parker,Loueitha,"An ancient place, cited: BAtlas 71 B3 Loueitha",Kathrabba,-30,640,31.134975,35.624282
R.B. Hitchner,Henchir-Ali-ben-Amara,"An ancient place, cited: BAtlas 32 E4 Henchir-Ali-ben-Amara",Henchir-Ali-ben-Amara,-30,640,36.157256,9.90359
M. Roaf,Veh Ardashir/[Bardasir]/[Govasir],"An ancient place, cited: BAtlas 3 G3 Veh Ardashir/[Bardasir]/[Govasir]",Kirman IRN,-1200,2000,30.273015,57.068581
David Braund,Zalissa,"An ancient place, cited: BAtlas 88 C3 Zalissa",Dzalisi,-30,640,41.960835,44.606382
N. Purcell,Saepinum,"An ancient town of Samnium captured by the Romans in 293 B.C., located on the road between Beneventum and Corfinium.","Altilia, near Sepino",-550,2100,41.433541,14.617557
M.U. Erdosy,(H)Eorta/Sageda,"An ancient place, cited: BAtlas 6 E4 (H)Eorta/Sageda",Faizabad? Skt.: Ayodhya,-30,640,26.953896,81.857671
A. Bernand,Bouto,"Modern Tell/Kawm el-Fara’in, located in Egypt's Nile delta. The site was a locus of human settlement and activity from the prehistoric period through the early Islamic period.",Kom el-Farain,-4500,640,31.19576545,30.74351315
C. Foss,Hierion,"An ancient place, cited: BAtlas 53 A2 Hierion",above Galata,300,640,41.031189,28.975806
"C. Foss, S. Mitchell",Arykanda,"An ancient place, cited: BAtlas 65 D4 Arykanda (1)",Arif,-750,640,36.5146036,30.0588594
E. Bertrand,*Biliomagus,"An ancient place, cited: BAtlas 17 A2 *Biliomagus",Billom,-330,640,45.722777,3.338573
"E.J. Keall, M. Roaf",Anau tepe/Gathar?,"An ancient place, cited: BAtlas 97 D2 Anau tepe/Gathar?","Anau tepe, TKM",-30,640,38.186619,58.477309
R.B. Hitchner,Place near Taparura,Unnamed minor settlement or villa in the territory of the Machounoi,Sfax,-330,640,34.758702,10.68762
J.J. Wilkes,Vučitrn,"An ancient place, cited: BAtlas 21 C7 Vučitrn","Vučitrn, YUG",-30,640,42.827753,20.960184
"J. Kunow, C. Haselgrove",Argentovaria?,"An ancient place, cited: BAtlas 11 H4 Argentovaria?",Biesheim-Kunheim,-30,640,48.0512685,7.545778
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Urgellum,"An ancient place, cited: BAtlas 25 G3 Urgellum",Urgell,300,640,42.356297,1.459471
"Jr., F.H. Stanley, R.C. Knapp",Asido,"An ancient place, cited: BAtlas 26 E5 Asido",Medina Sidonia,-330,640,36.467791,-5.927867
E.W.B. Fentress,Untitled,"An ancient place, cited: BAtlas 31 F4 unnamed unlabeled (settlements)",settlements,-30,640,36.480636,6.502609
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Uxama (Argaela),Uxama Argaela was a Celtiberian settlement of the Arevaci. The site was subsequently conquered by the Romans.,Cerro del Castro (Burgo de Osma),-550,2100,41.5750018,-3.0947549
"E.M. Meyers, J.P. Brown",Roob,Site of an important Bronze Age and Iron Age city located in the Bet She'an Valley about 5 km south of Beit She'an and 3 km west of the Jordan River.,Rehov/Tell es Sarem ISR,-30,640,32.455839,35.497814
"C. Haselgrove, J. Kunow",Dourges,"An ancient place, cited: BAtlas 11 C2 Dourges","Dourges, Noyelles-Godault",-30,640,50.437279,2.98836
S. Mitchell,*Anzoulada,"An ancient place, cited: BAtlas 63 C4 *Anzoulada",probably at Oğuzeli,300,640,38.339036,33.075334
N. Purcell,Casinum,A Volscian hilltop settlement that became a Roman colony in 312 B.C.,Cassino,-330,2100,41.492907,13.830583
W.V. Harris,Cupra Montana,"An ancient place, cited: BAtlas 42 E2 Cupra Montana",Cupramontana,-330,640,43.446878,13.116404
"J. Fossey, J. Morin",Charadra,"An ancient place, cited: BAtlas 55 C3 Charadra",Mariolates,-550,640,38.640939,22.489574
R.B. Hitchner,Henchir-el-Guellali,"An ancient place, cited: BAtlas 33 C2 Henchir-el-Guellali",Henchir-el-Guellali,-30,640,35.150592,8.801766
E.N. Borza,Komotene,"An ancient place, cited: BAtlas 51 E2 Komotene",Komotene,300,640,41.11702,25.445868
M.U. Erdosy,Peukelaotis/Kaspatyros?,Peukelaotis/Kaspatyros? was an ancient city in Gandhāra located along the trade route connecting Bactria to India.,Charsada Skt.: Puṣkalāvatī,-550,640,34.143959,71.616854
M. Roaf,Kuh-i Khwaja,"An ancient place, cited: BAtlas 3 H3 Kuh-i Khwaja","Kuh-i Khwaja, IRN",-330,640,30.582929,61.449416
"E.M. Meyers, J.P. Brown",Porphyreon Polis,"An ancient place, cited: BAtlas 69 B2 Porphyreon Polis",Khan Nebi Yunas LEB,-330,2100,33.663081,35.428727
"J. Bennet, G. Reger",Lissos,An ancient settlement and harbor on the southwest coast of the island of Crete at Ag. Kyrkos.,Ag. Kyrkos,-330,640,35.2406412,23.7865776
H. Bender,Iuvavum,"An ancient place, cited: BAtlas 19 F2 Iuvavum",Salzburg,-30,2100,47.7991735,13.0455165
"J.P. Brown, E.M. Meyers",Dabbura,"An ancient place, cited: BAtlas 69 C3 Dabbura","Dabbura, SYR",300,640,33.048985,35.66516
"J.P. Brown, E.M. Meyers",Gaba?,"An ancient place, cited: BAtlas 69 B4 Gaba?",Jaba' ISR,-30,640,32.730365,35.106902
R.B. Hitchner,Thaenae,"An ancient place, cited: BAtlas 33 G3 Thaenae",Henchir-Thina,-330,640,34.6553465,10.670659
M.U. Erdosy,Kapuhenvala,"An ancient place, cited: BAtlas 5 inset Kapuhenvala","Kapuhenvala, SRI",300,640,8.022877,80.273603
"C. Foss, S. Mitchell",Morka,"An ancient place, cited: BAtlas 65 E3 Morka",Asıkaraman?,300,640,37.11455,30.79518
S.M. Burstein,Tachompso,"An ancient place, cited: BAtlas 81 C2 Tachompso",Djerar Eg.: Tekemsi,-750,640,23.079712,32.69612
W.V. Harris,Ostia Aterni,"An ancient place, cited: BAtlas 42 G4 Ostia Aterni",Pescara,-30,640,42.46482,14.214093
D.J. Mattingly,Plateia,"An ancient place, cited: BAtlas 38 E1 Plateia",Gasr el-Bomba?,-750,640,32.396464,23.122173
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Hiaspis,"An ancient place, cited: BAtlas 89 D3 Hiaspis","Yarbaşı, formerly Isfis/Hespist",300,640,37.407482,41.889894
"A. Hausleiter, M. Roaf, R. Wenke",Ateshkade,"An ancient place, cited: BAtlas 94 C5 Ateshkade","Ateshkade, near Firuzabad",-30,640,28.8978665,52.522015
E.N. Borza,Rhodolivos,"An ancient place, cited: BAtlas 51 B3 Rhodolivos",Rhodolivos,-30,640,40.968167,23.915297
"M. Roaf, St J. Simpson",Tell Hussain,"An ancient place, cited: BAtlas 91 B2 Tell Hussain","Tell Hussain, SYR",-750,640,35.643074,40.71494
J.J. Wilkes,Herakleia,Herakleia or Herakleia Lynkestis was an ancient city of Macedonia founded by Philip II of Macedon in the middle of the fourth century B.C.,near Bitola MAC,-550,640,41.011,21.342
H. Bender,Lopodunum,"An ancient place, cited: BAtlas 12 B3 Lopodunum",Ladenburg,-30,2100,49.47416,8.614162
T. Drew Bear,Hasanlar,"An ancient place, cited: BAtlas 62 B3 Hasanlar","Hasanlar, town",-30,640,39.257153,29.181245
"C. Foss, S. Mitchell",Melanippion,"An ancient place, cited: BAtlas 65 D5 Melanippion",on Karaöz Limanı,-550,640,36.251878,30.4047845
"E.M. Meyers, J.P. Brown",Thena,"An ancient place, cited: BAtlas 69 B5 Thena",Khirbet T'ana el Fauqa WBK,-30,640,32.170166,35.401419
"M. Šašel Kos, P. Kos",Varvaria,A Roman municipium of the first century A.D.,Bribir CRO,-30,640,43.9256794615,15.8427167301
C. Foss,Thymena/Teuthrania?,"An ancient place, cited: BAtlas 86 D2 Thymena/Teuthrania?",Timne/Uğurlu,-30,640,41.958253,33.189074
S. Mitchell,Holmoi/Hermia?,"An ancient place, cited: BAtlas 66 D4 Holmoi/Hermia?",around Taşucu,-550,640,36.3203745,33.8805755
M.U. Erdosy,Pandirippu,"An ancient place, cited: BAtlas 5 inset Pandirippu","Pandirippu, SRI",300,640,7.317621,81.794841
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Anzita,"An ancient place, cited: BAtlas 89 B2 Anzita",Tilenzit (renamed Korluca),-30,640,38.840505,39.338508
"M. Šašel Kos, P. Kos",Scarbantia,"An ancient place, cited: BAtlas 20 D2 Scarbantia",Sopron HUN,-30,2100,47.684893,16.583036
S.L. Dyson,‘Luguidunec’,"An ancient place, cited: BAtlas 48 B2 ‘Luguidunec’",Nostra Signora di Castro,-30,640,40.7053693673,9.03880203641
T. Drew Bear,Klaneos?,"An ancient place, cited: BAtlas 62 G4 Klaneos?",Turgut,-30,640,38.623418,31.834923
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Ercavica,"An ancient place, cited: BAtlas 25 C5 Ercavica",Castro de Santaver (Cañaveruelas),-330,640,40.4317729,-2.6698636
G. Wagner,Ain Tauleib,"An ancient place, cited: BAtlas 79 D2 Ain Tauleib",Ain Tauleib,-30,640,25.69244,30.624032
"C. Foss, G. Reger",Alabanda/Antiocheia Chrysaoron,Alabanda/Antiocheia Chrysaoron was an ancient city of Caria.,Araphisar,-550,640,37.596986,27.982969
D.J. Mattingly,Bir Tuwaysay,"An ancient place, cited: BAtlas 37 C2 Bir Tuwaysay",Bir Tuwaysay,-30,640,30.849966,17.416669
David Braund,Vinogradnyy,"An ancient place, cited: BAtlas 84 D4 Vinogradnyy","Vinogradnyy, W Gelendzhik",-550,640,44.705432,38.007184
T.W. Potter,Tigava Municipium,"An ancient place, cited: BAtlas 30 C4 Tigava Municipium",el Kherba/Ksar Soltane,-330,640,36.2410273688,1.64184446588
T.B. Mitford,Serm(o)usa,"An ancient place, cited: BAtlas 64 B1 Serm(o)usa",near Kadışehir,-30,640,39.992919,35.784297
"H.S. Sivan, S.J. Keay, R.W. Mathisen",Puig de S. Andreu,"An ancient settlement, lying on a hill east of the modern village of Ullastret in Catalonia.","Puig de S. Andreu, Ullastret",-550,640,42.0068029816,3.07869833866
R.B. Hitchner,Djebel Zid,"An ancient place, cited: BAtlas 32 F4 Djebel Zid",Djebel Zid,-330,640,36.483273,10.333311
B. Isaac,Beth Dagon,"An ancient place, cited: BAtlas 70 F1 Beth Dagon",Beth Dagan,-720,640,32.010099,34.832044
A.S. Esmonde Cleary,Durobrivae (Water Newton),"Durobrivae was a fortified Roman garrison town that was located at what is now Water Newton, Cambridgeshire. The fort was placed at the point where Ermine Street crossed the River Nene. The name Durobrivae may be a Latinisation of the Brythonic term *Durobrīwās that translates to""fort (by the) bridges"".",Chesterton/Water Newton,-30,640,52.55899,-0.34821
"David Braund, T. Sinclair",Libiopolis,"An ancient place, cited: BAtlas 87 E3 Libiopolis",Yuvabolu,-30,640,41.068855,39.198236
E. Bertrand,Rigomagus,"An ancient place, cited: BAtlas 17 H5 Rigomagus",Barcelonnette,-330,640,44.386142,6.648039
gmckee,Jrvezh,"Village east of Yerevan in Armenia. The town, which has been settled since at least the 5th century CE, contains a 7th-century chapel.",NA,300,2100,40.1882940589,44.634843023
E.W.B. Fentress,*Saddar,"An ancient place, cited: BAtlas 31 F4 *Saddar",Ain el Bey,-30,640,36.253097,6.611396
E.W. Haley,*Civitas Aravorum,"An ancient place, cited: BAtlas 24 D4 *Civitas Aravorum",Marialva POR,-30,640,40.9095085,-7.2305835
"R.W. Mathisen, H.S. Sivan",Dolus,"An ancient place, cited: BAtlas 14 F1 Dolus",Dolus-le-Sec?,300,640,47.18047,0.863485
S. Mitchell,[Tamisos],"An ancient place, cited: BAtlas 63 F3 [Tamisos]","Taşkınpaşa Köy, formerly Damsa",300,640,38.541716,34.737796
M. Drew Bear,Thynis/Thone,"An ancient place, cited: BAtlas 77 D1 Thynis/Thone",Tuna el-Gebel,-330,2100,27.774692,30.736688
"Jr., F.H. Stanley, R.C. Knapp",Curiga,"An ancient place, cited: BAtlas 26 D3 Curiga",Covalca (Monesterio),-330,640,38.086816,-6.27437
D.J. Mattingly,Tansoluch,"An ancient place, cited: BAtlas 38 B1 Tansoluch",Tansoluch,-30,640,32.382969,20.366641
"C. Foss, S. Mitchell, G. Reger",Argiza,"An ancient place, cited: BAtlas 56 E2 Argiza",Pazarköy,-30,640,39.843503,27.409336
S. Mitchell,Aydoğmuş,"An ancient place, cited: BAtlas 66 B2 Aydoğmuş","Aydoğmuş, possible site of Isauropolis, formerly Dorla",-30,640,37.318546,32.668658
gmckee,Tel Yarmut,Bronze Age site near Tel Beit Shemesh in Israel. The site shows signs of habitation from the 17th century BCE-4th century CE.,NA,-2000,2100,31.7086148,34.9750593
S. Loseby,Apta Iulia,"Once the most important town of the Gallic Vulgientes, Romans destroyed the site ca. 125 BC and Iulius Caesar re-founded it as Apta Iulia.",Apt,-30,640,43.876571,5.393684
H. Bender,Rapis?,"An ancient place, cited: BAtlas 12 D4 Rapis?",Schwabmünchen,-30,640,48.185612,10.755043
"M. Roaf, St J. Simpson",Tell Abqa,"An ancient place, cited: BAtlas 91 G3 Tell Abqa",Tell Abqa,-30,640,34.381619,44.933965
S.T. Parker,Livias,"An ancient place, cited: BAtlas 71 B2 Livias",Tell er-Rama,-330,640,31.833847,35.672514
M.U. Erdosy,Ora,"An ancient place, cited: BAtlas 6 C3 Ora",Udegram,-330,640,34.770568,72.315461
M. Roaf,Niriz/Narezzash?,"An ancient place, cited: BAtlas 3 F4 Niriz/Narezzash?",IRN,-550,640,29.193851,54.319643
W.V. Harris,Auximum,Auximum (modern Osimo) is an ancient settlement of Picenum. The original foundation was likely carried out by Greeks from Ancona. The Romans made it a base for military operations from 174 B.C.,Osimo,-550,640,43.486124,13.482435
"L. Quilici, S. Quilici Gigli",Muraccio dell’Omo,"An ancient place, cited: BAtlas 43 C2 Muraccio dell’Omo",Muraccio dell’Omo,-330,640,41.890653,12.616376
M.U. Erdosy,Gintota,"An ancient place, cited: BAtlas 5 inset Gintota","Gintota, SRI",300,640,6.057983,80.180261
"S.E. Kroll, M. Roaf, St J. Simpson, T. Sinclair",Rasuh tepe,"An ancient place, cited: BAtlas 89 H4 Rasuh tepe","Rasuh tepe, near Pazveh IRN",-30,640,36.796193,45.335716
S. Mitchell,*Pithoi,"An ancient place, cited: BAtlas 63 A4 *Pithoi",probably Kadınhan,300,640,38.240292,32.213204
"J. Kunow, C. Haselgrove",Tres Tabernae,"An ancient place, cited: BAtlas 11 H4 Tres Tabernae",Saverne-Usspann,-30,640,48.741963,7.361647
E.W.B. Fentress,*Castellum Caldis,"An ancient place, cited: BAtlas 31 E4 *Castellum Caldis",Mechta Nahar,-30,640,36.488417,6.464885
T.W. Potter,Blad Guitoun,"An ancient place, cited: BAtlas 30 G3 Blad Guitoun",Blad Guitoun,-30,640,36.724859,3.617225
E.N. Borza,Doljani,"An ancient place, cited: BAtlas 50 B1 Doljani","Doljani, fortified settlement MAC",-30,640,41.720712,22.196451
"J. Fossey, J. Morin",Coronea,"An ancient settlement of Boeotia, located about 4 km north of the modern Greek city that now bears its name.",Palaia Koroneia/Pyrgos,-750,640,38.391204,22.957112
"I.E.M. Edlund Berry, A.M. Small",Matera,"Matera is an ancient settlement in the Basilicata region of Italy where human occupation is evident beginning from 9,000 years BP.",Matera,-750,640,40.668888,16.606281
D.J. Mattingly,Tablamum,"An ancient place, cited: None",Tablamum,-30,640,28.015971,28.736263
E.W.B. Fentress,Ubaza Castellum,"An ancient place, cited: BAtlas 34 F3 Ubaza Castellum",Terebaza,-30,640,34.912061,7.734771
R.B. Hitchner,Ksar-el-Guellal,"An ancient place, cited: BAtlas 33 C2 Ksar-el-Guellal",Ksar-el-Guellal,-30,640,35.283657,8.933123
"C. Foss, G. Reger, S. Mitchell",Hierakome/Hierokaisareia,"An ancient place, cited: BAtlas 56 F4 Hierakome/Hierokaisareia",near Sazoba,-330,640,38.756891,27.787742
A.G. Poulter,Abritus,"Abritus was the site of a Roman fortress and settlement, located near modern Razgrad, Bulgaria.",Razgrad BUL,-330,640,43.524975,26.523115
D. Rupp,Arsinoe?/Ammochostos?,"An ancient place, cited: BAtlas 72 D2 Arsinoe?/Ammochostos?",CYX,-330,640,35.118911,33.943765
"P.-L. Gatier, T. Sinclair",Déhès,"An ancient place, cited: BAtlas 67 D4 Déhès","Déhès, SYR",-30,640,36.192631,36.663794
"T. Sinclair, P.-L. Gatier",Niara,"An ancient place, cited: BAtlas 67 E4 Niara",Nijara? SYR,-1000,640,36.432643,37.144391
gmckee,Saranta Ekklēsiai,"A town in Eastern Thrace with signs of habitation dating from the Paleolithic period; it became a major city in European Turkey in the Ottoman period, and is now the capital of Kırklareli Province.",NA,300,2100,41.7324,27.2514
"J.P. Brown, E.M. Meyers",Na'aran,"An ancient place, cited: BAtlas 69 C3 Na'aran","Na'aran, ISR",-30,640,33.030482,35.688844
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke","U1213, 1214","An ancient place, cited: BAtlas 93 B1 U1213, 1214","U1213, 1214, IRQ",-30,640,32.08211,45.541762
E.W.B. Fentress,Tucca?/Fines Africae et Mauretaniae?,"An ancient place, cited: BAtlas 31 E3 Tucca?/Fines Africae et Mauretaniae?",Henchir el Abiod,-30,640,36.6088383241,6.27278460293
"T. Sinclair, David Braund",Archaiopolis,"An ancient place, cited: BAtlas 87 H2 Archaiopolis",Nokalakevi GEO,-330,640,42.357222,42.193889
"H.S. Sivan, R.W. Mathisen",‘Sermanicomago’?,"An ancient place, cited: BAtlas 14 E3 ‘Sermanicomago’?","Les Bouchauds, Cm. St-Cybardeaux",-30,2100,45.7817,-0.0062
"David Braund, T. Sinclair",Bathys Limen/Portus Altus,"An ancient place, cited: BAtlas 87 G3 Bathys Limen/Portus Altus",Batumi GEO,-750,640,41.643326,41.661384
D.F. Graf,Ain Hudera,"An ancient place, cited: BAtlas 76 E4 Ain Hudera",Ain Hudera,-330,640,28.907113,34.399694
R.B. Hitchner,Gumis?,"An ancient place, cited: BAtlas 32 F3 Gumis?",Bordj-Cedria,-30,640,36.7023075,10.4032705
"E.M. Meyers, J.P. Brown",Paneas/Caesarea Philippi,"An ancient settlement at the southwest foot of Mount Hermon, located in the Israeli-occupied Golan Heights, just across the Lebanese border.",Banias SYR,-30,2100,33.2475255,35.6934605
David Braund,Aghaiani,"An ancient place, cited: BAtlas 88 C3 Aghaiani",Aghaiani,-330,640,41.915435,44.505555
"P.-L. Gatier, T. Sinclair",Kara Kozak,"An ancient place, cited: BAtlas 67 G3 Kara Kozak","Kara Kozak, E bank of Euphrates; fort on opposite bank SYR",-30,640,36.636898,38.212595
"Jr., F.H. Stanley, R.C. Knapp",(B)Aesuris/Esuris,"An ancient place, cited: BAtlas 26 C4 (B)Aesuris/Esuris",Castro Marim POR,-30,640,37.21845,-7.441717
"S.J. Keay, R.W. Mathisen, H.S. Sivan",Berniquaut,"An ancient place, cited: BAtlas 25 H2 Berniquaut","Berniquaut, Cm. Sorèze",-330,640,43.450459,2.064955
David Braund,Tyras/Ophioussa,A Black Sea colony founded by Miletus.,Belgorod-Dnestrovskiy (Akkerman),-550,2100,46.2007555,30.350134
"C. Haselgrove, J. Kunow",Castellum Menapiorum,"An ancient place, cited: BAtlas 11 C2 Castellum Menapiorum",Cassel,-30,640,50.799218,2.486896
R.B. Hitchner,Thibari,"An ancient place, cited: BAtlas 32 D4 Thibari",Thibar,-330,640,36.505393,9.083041
"J.P. Brown, P.-L. Gatier",Tell Sarin,"An ancient place, cited: BAtlas 68 B4 Tell Sarin",Tell Sarin,300,640,34.669206,36.232186
R.B. Hitchner,Avensa,"An ancient place, cited: BAtlas 32 D3 Avensa",Bordj-Hamdouna,-30,640,36.58353,9.099738
A.G. Poulter,Ljutibrod,"An ancient place, cited: BAtlas 22 A5 Ljutibrod","Ljutibrod, BUL",-30,640,43.105387,23.629268
"C. Foss, S. Mitchell",Arnabanda,"An ancient place, cited: BAtlas 65 C5 Arnabanda",Alacahisar,300,640,36.32843,29.91431
D.J. Mattingly,Settlement near Magrusa,An ancient settlement near modern site of Magrusa,Magrusa,-330,640,30.959084,14.193826
H. Bender,Iuliomagus,"An ancient place, cited: BAtlas 19 A2 Iuliomagus",Schleitheim SWI,-30,640,47.7449743,8.4815153
"Jr., F.H. Stanley, R.C. Knapp",Caetobriga,"An ancient place, cited: BAtlas 26 B3 Caetobriga",Setúbal POR,-750,640,38.524512,-8.893066
"S. Loseby, R. Häussler",Vintium,"An ancient place, cited: BAtlas 16 D2 Vintium",Vence,-30,640,43.722738,7.113504
E.N. Borza,Šopur,"An ancient place, cited: BAtlas 50 B1 Šopur","Šopur, fortified settlement and mine MAC",-30,640,41.605265,22.316931
M. Drew Bear,Manbalot,"An ancient place, cited: BAtlas 77 D2 Manbalot",Manfalut,300,640,27.312131,30.970717
"C. Haselgrove, J. Kunow",Liffol-le-Grand,"An ancient place, cited: BAtlas 11 F4 Liffol-le-Grand",Liffol-le-Grand,-30,2100,48.316173,5.579562
E.W.B. Fentress,Lesbi?,"An ancient place, cited: BAtlas 31 C4 Lesbi?",Tirermine Oulemouta,-30,640,36.457201,5.129934
David Braund,Palaia Achaia,"An ancient place, cited: BAtlas 84 E4 Palaia Achaia",Tuapse?,-30,640,44.092516,39.063264
"H.S. Sivan, R.W. Mathisen",Iuliomagus,"An ancient place, cited: BAtlas 14 E1 Iuliomagus",Angers,-30,2100,47.469175,-0.549081
"C. Foss, S. Mitchell",Korykos,"An ancient place, cited: BAtlas 65 D5 Korykos",on bay below Chimaera,-30,640,36.435722,30.465671
G.D. Woolf,Lousonna,Lousonna began as a Roman military establishment on the site of a Celtic center.,Lausanne SWI,-330,640,46.522586,6.6353401
David Braund,Isiakon Limen,"An ancient place, cited: BAtlas 23 D2 Isiakon Limen",Odessa,-550,640,46.530976,30.778144
"E.M. Meyers, J.P. Brown",Horvat Gid'ona,"An ancient place, cited: BAtlas 69 B4 Horvat Gid'ona","Horvat Gid'ona, ISR",300,640,32.553469,35.363078
"A. Hausleiter, M. Roaf, St J. Simpson, R. Wenke",U092,"An ancient place, cited: BAtlas 93 B2 U092","U092, part of Ishin al-M'ammar IRQ",-750,640,31.632631,45.70778
T. Drew Bear,Arra,"An ancient place, cited: BAtlas 62 G4 Arra",3 miles SE Harunlar,-30,640,38.61636,31.939387
C. Foss,Dr(o)usipara,"An ancient place, cited: BAtlas 52 B2 Dr(o)usipara",near Karıştıran,-30,640,41.300089,27.543955
"T. Sinclair, P.-L. Gatier",Dabana/Tharrana/Mannouorra,"An ancient place, cited: BAtlas 67 H3 Dabana/Tharrana/Mannouorra",Ain el-Arous SYR,-30,640,36.663746,38.951714
R.B. Hitchner,Membressa,"An ancient place, cited: BAtlas 32 E3 Membressa",Medjez-el-Bab,-330,640,36.648688,9.613446
G.D. Woolf,Aballo,"An ancient place, cited: BAtlas 18 A2 Aballo",Avallon,-330,2100,47.492513,3.907961
"B. Siewert-Mayer, W. Röllig, H. Kopp",Ṣanʿāʾ,"Ṣanʿāʾ is the largest city in Yemen. Its ""Old City"" was listed as a UNESCO World Heritage Site in 1986.",NA,-1200,2100,15.342101,44.2005197
R. Müller Wollermann,Oxyrhynchus/Pemje,"A city of Upper Egypt, Oxyrhynchus/Pemje is particularly well known as an archaeological site that has produced important papyrus manuscripts of ancient texts.",el-Bahnasa,-550,640,28.542574,30.65172
R.B. Hitchner,Henchir-Oulad-Slim,"An ancient place, cited: BAtlas 33 H2 Henchir-Oulad-Slim",Henchir-Oulad-Slim,-30,640,35.166766,11.012786
"M. Roaf, St J. Simpson",Tell Ishnayt/Awana?,"An ancient place, cited: BAtlas 91 F4 Tell Ishnayt/Awana?",Tell Ishnayt,-30,640,33.853599,44.404396
W.V. Harris,Faesulae,"Faesulae (modern Fiesole) was an Etruscan foundation called Viesul, Viśl, or Vipsul. The city was conquered by Romans in 283 B.C. Sulla would settle Roman veterans there. Citizens of the town supported the conspiracy of Catiline.",Fiesole,-750,640,43.8070785,11.2926275
D.J. Mattingly,Oea,"Phoenicians established Oea in the seventh century B.C. and it later became a Roman–Berber colony. Modern-day Tripoli, Libya.",Tripoli,-750,640,32.897586,13.175266
"M. Roaf, St J. Simpson",Abu Jilaj,"An ancient place, cited: BAtlas 91 F4 Abu Jilaj",Abu Jilaj,-330,640,33.260584,44.817362
R. Müller Wollermann,Temseu Skordon,"An ancient place, cited: BAtlas 75 D4 Temseu Skordon",Dimshaw,-30,640,28.023569,30.708324
"M. Pearce, P. Tozzi",Coeba,"An ancient place, cited: BAtlas 39 C5 Coeba",Barrington Atlas grid 39 C5,-30,640,44.387325,8.034988
"M. Roaf, T. Sinclair, S.E. Kroll, St J. Simpson",Eriza,"An ancient place, cited: BAtlas 89 B1 Eriza","Erzincan, old town",-1750,2000,39.75,39.5
R.B. Hitchner,Henchir-Chelga,"An ancient place, cited: BAtlas 32 E3 Henchir-Chelga",Henchir-Chelga,-30,640,36.807753,9.519243
R.B. Hitchner,Thigibba Bure,"An ancient place, cited: BAtlas 32 D4 Thigibba Bure",Djebba,-330,640,36.475683,9.081467
"I.E.M. Edlund Berry, A.M. Small",Turenum,"An ancient place, cited: BAtlas 45 D2 Turenum",Trani,-30,640,41.275544,16.417622
"H.S. Sivan, R.W. Mathisen",Puy-de-Gaudy,"An ancient place, cited: BAtlas 14 G2 Puy-de-Gaudy","Puy-de-Gaudy, Cm. St-Feyre",-550,640,46.160305,1.897489
