title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
Цилай Шань Улун,ulun,90,3500,"«Улун с горы Цилай» сделан в районе Жэньай (уезд Наньтоу, центральный Тайвань). Гора Цилай – одна из самых высоких на острове, ее высота составляет 3600 м, чайные сады располагаются на уровне 1800-2000 м. «Улун с горы Цилай» обработан по технологи цин сянь (многократная скрутка, неглубокая ферментация и прогрев на углях при относительно низких температурах). В сухом виде: крупные, глянцевые, темно-зеленые комочки скрученных чайных побегов с крохотными черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, золотисто-желтого оттенка. Букет готового чая яркий, многогранный, травянисто-цветочный с нотками фруктов молочных орешков и специй. Аромат нежный, пряно-цветочный. Вкус плотный, мягкий, маслянистый, сладковатый, чуть пряный, с легкой ягодной кислинкой. Послевкусие сочное и долгое. Заваривать горячей водой (85-92°С) в гайвани или в чайнике из пористой глины. Пропорция сухого чая к воде: 6 на 100 мл. Для первого раза настоять 20 секунд, а затем, начиная с экспозиции в 5-10 секунд и постепенно доведя время выдержки до 3 минут, можно заварить 12 раз. Превосходный тайваньский улун для гурманов и искушенных любителей – одновременно яркий и утонченный, освежающий и опьяняющий.",7,6,,,,80,60,,60,,,,,,,,,80,,,,,,,,,,,80,,,,,,,,,,,
"Цзе Чжэн Шэн Ча Бин (2007), 345 г.",puer,90,10247,"345-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки. Аромат сдержанный, фруктово-бальзамический. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный, с нотками пряных трав и осенних листьев. Аромат теплый, сложный, фруктово-древесный. Вкус плотный и гладкий, приятно вяжущий, сладковатый, с фруктовой кислинкой, нюансами специй и долгим, освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Прекрасный образец выдержанного шэн пуэра с многогранным вкусом и медитативным воздействием.",3,6,,,,,80,60,,,60,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
"Бэй Доу Цинцао Сян (""Северный ковш"", травянистый аромат)",ulun,96,2700,"Видеообзор с участием этого чая. «Северный Ковш, Травянистый Аромат» сделан из весенних побегов чайного куста Бэй Доу в природном заповеднике Уишань. В процессе изготовления к листу были применены средняя ферментация и умеренный огонь. Никаких дополнительных ароматизаторов не использовали. В сухом виде: крупные, изогнутые, темно-коричневые жгутики скрученных листиков. Аромат теплый, хлебно-пряный. Настой прозрачный, оттенка золотистого миндаля. Букет готового чая теплый, хлебно-пряный с цветочными, древесными и бисквитными нотками. Вкус тонкий, мягкий, маслянистый, сладковатый, чуть вяжущий, с нюансами пряностей. Аромат многогранный, глубокий и теплый. Сочное послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Отличный церемониальный чай с мягким, объемным вкусом и согревающим, расслабляющим воздействием.",2,4,,,,40,,80,,,40,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
Гуйчжоу Те Гуаньинь,ulun,0,1860,"Весенний урожай 2023 года. В сухом виде: среднего размера комочки скрученных чайных побегов, оливково-зеленого оттенка, с небольшими черенками. Аромат сдержанный, цветочный. Настой прозрачный, светло-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с пряными, молочными и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус плотный, шелковистый, сладковатый, с легкой терпкостью виноградной кожицы, ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 8 завариваний. Воздействие освежающее, мягкое тонизирующее.",5,6,,,,80,60,,40,,,,,,,,,,,,,,,,,,,,100,,40,,,,,,,,,
Сиху Лунцзин,green,92,1860,"«Колодец дракона Западного озера» сделан в районе Ханчжоу (провинция Чжэцзян) из весенних почек В сухом виде: отборные, крупные, плоские, блестящие почки фисташково-зеленых оттенков. Аромат свежий, яркий, травянистый с ореховой ноткой. Настой прозрачный, очень светлого виноградного оттенка. Букет готового чая свежий, яркий, травянистый с ореховыми и цветочными нотками. Аромат нежный, орехово-цветочный. Вкус сочный, маслянистый, сладковатый, чуть терпкий, с легкой ягодной кислинкой. Освежающее, сочное послевкусие. Заваривать горячей водой (80°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 3-4 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6 завариваний. Воздействие освежающее, легкое тонизирующее.",1,4,,,,40,,,,,,20,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
"Фо Шоу Сюэли Вэй (Рука Будды, Аромат Снежной Груши)",ulun,88,3205,"Видеообзор с участием этого чая. «Аромат Снежной Груши» сделан из весенних побегов чайного куста Фо Шоу (Рука Будды). История сорта восходит ко временам династии Северная Сун. По легенде, послушник из горного монастыря у Львиного пика, Ши Фэн Янь Сы (округ Юнь Чунь, уезд Аньси, Южная Фуцзянь), скрестил чайное деревце с цитрусом, привив чайный черенок стволу растения Цитрон, плоды которого имеют форму причудливо раскрытой кисти руки. Монах вложил все силы своей души в это дело, молился день и ночь, и росток принялся. Он унаследовал от своего «приемного родителя» тонкие цитрусовые нотки букета готового чая и схожую форму листа. Прозаическая хроника династии Цин, периода Канси (1662 — 1722 г.) действительно упоминает «знаменитый чай из Юн Чунь». В наши дни этот довольно популярный сорт чайного куста распространен повсеместно в Фуцзяни, а также на о.Тайвань. В сухом виде – изогнутые, буро-коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, фруктово-пряный. Настой прозрачный, оттенка темного янтаря. Букет готового чая утонченный, хлебно-пряный с цветочными, древесными и цитрусовыми нотками. Вкус мягкий, сочный, плотный, чуть вяжущий, сладковатый, с легкой цитрусовой кислинкой и «минеральностью», свойственной лучшим образцам утёсных улунов. Аромат глубокий и теплый, пряно-цветочный, холодный аромат – сладкий, медовый. Сочное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7-8 завариваний. Отличный церемониальный чай – элегантный, многогранный и очень ароматный. Понравится любителям тонких вкусов и состояний. Согревает и расслабляет тело, освежает восприятие, вызывает лёгкую эйфорию.",2,4,,,40,60,,60,,,40,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
Дун Дин Улун,ulun,94,4100,"Сделан в районе Лугу (округ Наньтоу) по традиционной технологии (длительный прогрев на древесных углях). В сухом виде: мелкие, коричневые шарики скрученных чайных побегов. Аромат густой, пряный. Настой прозрачный, светлого орехового оттенка. Букет готового чая теплый, многогранный, пряно-древесный с ореховыми, бисквитными и фруктовыми нотками. Аромат густой и теплый, сложный. Вкус плотный, мягкий, сладковатый, немного пряный, с фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Держит вкус и аромат 12 завариваний. Прекрасный выбор, чтобы переключить внимание, успокоить ум и согреться душой и телом.",10,6,60,,,,60,80,,,80,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,
Наньтоу Улун,ulun,88,1200,"Сделан в высокогорном округе Наньтоу из весенних побегов сорта Улун. Урожай 2023 года. В сухом виде: мелкие, желто-зеленые, глянцевые комочки скрученных чайных побегов. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с ореховыми, пряными и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус мягкий, маслянистый, сладковатый, с легкой травянистой горчинкой, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 30 секунд, затем пить проливом, постепенно увеличивая время выдержки. Выдерживает 10 завариваний. Воздействие освежающее, легкое тонизирующее.",5,6,,,,80,60,,40,,,,,,,,,60,,,,,,,,,,,100,,,,,,,,,,,
Чжэнь Шань Митяосян,red,86,5980,"Красный чай «Аромат медового персика» из провинции Фуцзянь. Урожай: весна 2021. В сухом виде: тонкие, темно-коричневые жгутики скрученных почек. Аромат тонкий, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий и теплый, фруктово-древесный, с цветочными, медовыми и бисквитными нотками. Аромат теплый и нежный, фруктово-бисквитный. Вкус тонкий, сочный и сладкий, чуть вяжущий, шелковистый, с ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, после чего пить с экспозицией в 5-10 секунд, увеличивая время по мере необходимости. Держит вкус и аромат 9 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и очень ароматный.",8,6,80,60,,80,60,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Гун Цзянь Люань Хэй Ча (2019),black,88,1390,"Черный чай «Гун Цзянь» («Дворцовые пики») из Люань (провинция Аньхой) урожая 2019 г. В сухом виде: небольшие темно-коричневые жгутики чайных листиков и их фрагменты, тонкие черенки. Аромат сдержанный, фруктово-древесный, с ноткой сена. Настой прозрачный, оттенка желтой охры. Букет готового чая многогранный, древесный с нотками осеннего леса, пряных трав и печеных фруктов. Аромат многогранный, фруктово-древесный. Вкус плотный, сочный, сладковатый, немного терпкий, с легкой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Хороший выбор для повседневных чаепитий: насыщенный вкус, глубокий аромат, тонизирующее воздействие. Содержит высокий потенциал для многолетней выдержки и развития. Вес целой корзинки варьируется от 250 до 300 грамм. Если вы желаете приобрести целую корзинку, пожалуйста, укажите это в комментарии к заказу.",3,5,,,,,60,60,,,80,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
Чунь Люй Чао Ча,ulun,74,880,"Cделан в округе Мэйчжоу по аутентичной технологии чаоча. В сухом виде: небольшие, лилово-коричневые фрагменты скрученных листиков, тонкие черенки. Аромат интенсивный, теплый, бисквитно-ягодный. Настой прозрачный, красно-каштанового оттенка, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, пряно-ягодный, с фруктовыми, ореховыми, табачными и бисквитными нотками. Аромат теплый, сложный, ягодно-бисквитный. Вкус плотный, сочно-терпкий, сладковатый, с ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 3-4 г на 100 мл (чай обладает очень плотным телом, поэтому для первой дегустации возьмите чуть меньше заварки, чем обычно). Залейте чай горячей водой и дайте настояться в течение 5-10 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, выраженное тонизирующее.",2,4,80,,,,,80,,,,80,,,,,,60,,,,,,,,,,,,,,,,,80,,,,,
"Moychay Teabar Special (сырье 2016, пресс 2021), 100 г",puer,92,1070,"Сделан из сырья, собранного в чайном регионе Мэнхай. 100-граммовый блинчик средней плотности, состоящий из спрессованных, темно-коричневых и рыжих почек. Аромат сдержанный, древесно-бальзамический. Настой прозрачный, темного, красно-коричневого оттенка. Букет готового чая зрелый, орехово-бальзамический, с нотками сухофруктов, прелых осенних листьев, темного солода и шоколада. Аромат густой, низкий, сложный, орехово-бальзамический. Вкус очень плотный, гладкий, сладковатый, с легкой шоколадной горчинкой, кислинкой сухих ягод, нюансами специй и долгим, бархатистым послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Прекрасный выбор для ценителей качественного шу пуэра: насыщенный вкус, многогранный аромат, согревающее воздействие.",2,7,,,,,60,,,,,,,,,,,100,100,,,,60,,,,60,,,,,,,,,,,,,
"Циньсинь улун, Вьетнам (весна 2023)",ulun,100,1650,"Сделан из весенних побегов тайваньского сорта Циньсинь в небольшом фермерском хозяйстве провинции Ламдонг. В сухом виде: крупные, оливково-зеленые комочки скрученных чайных побегов с маленькими коричневыми черенками. Аромат интенсивный, пряно-цветочный. Настой прозрачный, виноградно-зеленого оттенка. Букет готового чая свежий, многогранный, травянисто-цветочный, с древесными, фруктовыми, пряными и ореховыми нотками. Аромат интенсивный, пряно-цветочный. Вкус плотный, гладкий и сладкий, с фруктовой кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 9 завариваний. Отличный выбор для церемонии гунфуча – яркий, многогранный, ароматный, долгий.",5,6,,,,80,60,,80,,,,,,,,,60,,,,,,,,,,,80,,,,,,,,,,,
Лишивэй Милань,ulun,94,1890,"«Милань» или «Медовая орхидея» – один из самых популярных сортов даньцунов Чаочжоу. Сбор – весна 2019 года, хунбэй – осень 2019 года. Средний огонь. В сухом виде: крупные, темно-лиловые жгутики скрученных чайных листьев с тонкими черенками. Аромат интенсивный, цветочно-ягодный. Настой прозрачный, оттенка красного дерева. Букет готового чая многогранный и яркий, цветочно-ягодный, с нотками древесных смол, пряных трав, молочного шоколада и сухофруктов. Аромат нежный, фруктово-цветочный. Вкус тонкий, сочный и сладкий, шелковистый, чуть вяжущий, с ягодной кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (85-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 4-5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 10 завариваний. Отличный выбор для церемониального чаепития: тонкий, многогранный и ароматный.",3,5,,,,100,80,40,,,,100,,,,,,,,,,,40,,,,,,,,,,,,,,,,,
Чуантун Тунму Сяочжун Цзюньмэй SHQ,red,100,6300,"Красный высокогорный чай из района Уишань (провинция Фуцзянь). В сухом виде: мелкие, тонкие жгутики коричневых и рыжих почек. Аромат интенсивный, медово-ягодный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий и теплый, древесно-ягодный, с цветочными, пряными, бисквитными и цитрусовыми нотками. Аромат глубокий и теплый, нежный, цветочно-ягодный. Вкус тонкий, объемный, шелковистый, сладковатый, чуть пряный, с легкой горчинкой и лимонной кислинкой. Долгое, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Отличный выбор для церемониального чаепития: тонкий, душистый, умиротворяющий.",2,5,80,,80,,,60,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Аньси Хуан Цзиньгуй,ulun,94,1068,"Улун «Хуан Цзинь Гуй» («Золотой османтус») сделан поздней осенью 2021 г. в уезде Аньси по технологии цин сян (легкая ферментация, умеренный огонь). В сухом виде: среднего размера, сине-зеленые комочки скрученных чайных побегов. Аромат интенсивный, травянисто-цветочный. Настой прозрачный, светлого виноградного оттенка. Букет готового чая свежий, травянисто-цветочный с фруктовыми нотками. Аромат нежный, высокий, травянисто-цветочный. Вкус мягкий, плотный, шелковистый, сладковатый, с легкой фруктовой кислинкой и сочным послевкусием. Заваривать горячей водой (80-85°С) в фарфоровой гайвани или чайнике из пористой глины или селадона. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9-10 завариваний. Воздействие легкое расслабляющее, освежающее, самое позитивное.",2,6,,,,80,60,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Айцзяо Улун,ulun,88,2050,"Cделан из осенних побегов чайного куста Ай Цзяо. История сорта Ай Цзяо или Низкорослый (высота куста не превышает 120 см) ведет свое начало из сунских императорских Северных садов Бэй Юань (ныне уезд Цзяньоу, Фуцзянь). В 90-е годы ХХ века сорт был клонирован на основе материала, взятого с вековых материнских деревьев из старого сада поселка Дунфэн чжэнь. В сухом виде: изогнутые, буро-коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, пряный. Настой прозрачный, оттенка лугового меда. Букет готового чая теплый, пряно-древесный с ореховыми, фруктовыми и цветочными нотками. Аромат теплый, пряно-древесный, холодный аромат сладкий, цветочный. Вкус сочный, шелковистый, чуть вяжущий, с легкой кислинкой. Сочное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Отличный выбор для психо-эмоциональной перезагрузки во второй половине дня. Согревает, снимает усталость и переключает внимание. Понравится тем любителям яньча, кто ценит в них тонкую, цветочную составляющую.",1,6,,,,60,60,60,,,60,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,
"Аньхуа Фу Чжуань (Moychay.ru, 2017), 800 г",black,86,3808,"«Брикет долголетия» из Аньхуа (провинция Хунань).В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы, разновидность), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. Помимо чая Золотые Цветы живут на Грибах Долголетия, Фу Лин (Poria cocos, Пория кокосовидная), что и отражено в названии. 800-граммовый чайных брикет из спрессованных бурых чайных листьев с одеревенелыми черенками. Аромат интенсивный, пряно-древесный с фруктовой ноткой. Настой прозрачный, оттенка желтой охры. Букет готового чая зрелый, многогранный, пряно-древесный, с осенними, фруктовыми, медовыми и бальзамическими нотками. Аромат глубокий и теплый, фруктово-пряный. Вкус мягкий, сочный, сладковатый, с легкой древесной терпкостью и фруктовой кислинкой. Приятное, освежающее послевкусие. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 8-10 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Хорошо подходит для варки и заварки в термосе. Отличный выбор для повседневных чаепитий – мягкий вкус, глубокий аромат, согревающее, умеренно тонизирующее воздействие. Особенно будет актуален в сырую, холодную погоду, во время сезонных инфекций.",2,8,,40,,,60,60,,,80,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,
Чэнь Жоу Гуй (2018),ulun,100,4700,"Выдержанный сильно-ферментированный улун из побегов сорта Жоугуй. В сухом виде: крупные, темно-коричневые чайные листья продольной скрутки. Аромат сдержанный, копченый. Настой прозрачный, оттенка темного янтаря. Букет готового чая теплый, многогранный, пряно-древесный с фруктовыми, хлебными, копчеными и табачными нотками. Аромат глубокий, сложны, хлебно-пряный. Вкус плотный, мягкий, сладковатый, минеральный, с легкой фруктовой терпчинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (92-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, медитативное.",3,6,,,,,60,60,,,80,,,,,,,,,80,,,,,,,,,,40,,,,,,,,,,
"Грузинский красный, май 2023, batch05-01",red,100,2340,"В сухом виде: крупные, изогнутые жгутики темно-коричневых чайных листочков с длинными черенками. Аромат сдержанный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, фруктово-древесный, с пряными и цветочными нотками. Аромат нежный, фруктово-цветочный. Вкус сочный, крепкий, пряный, с нюансами специй, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 8 завариваний. Воздействие согревающее, тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",10,6,,,,60,80,80,60,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Бадашань Шу Пуэр (2019),puer,92,650,"В сухом виде: небольшие, коричневые, скрученные листики и их фрагменты, рыжие почки и тонкие черенки. Аромат интенсивный, древесно-ореховый. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными, осенними и бальзамическими нотками. Аромат теплый, орехово-древесный. Вкус мягкий, гладкий, сладковатый, с легкой горчинкой какао-бобов и нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6 завариваний. Воздействие согревающее, умеренно тонизирующее.",3,7,,,,,,,40,,80,,,,60,,,80,,,,,,60,,,,,,,,,,,,,,,,
"Зеленый вьетнамский чай, древние чайные деревья (апрель 2023)",green,100,2800,"В сухом виде: среднего размера, изогнутые, серо-зеленые жгутики скрученных чайных листиков и почек с тонкими черенками. Аромат интенсивный, пряно-травянистый с бисквитной ноткой. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, пряно-травянистый с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, пряно-травянистый. Вкус плотный, гладкий и сладкий, маслянистый, немного терпкий, с кислинкой зеленых яблок и сочным, долгим, освежающим послевкусием. Заваривать горячей водой (80-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 9 завариваний. Воздействие освежающее, легкое тонизирующее, медитативное.",3,5,,,,60,40,,,,,,,,,,,80,,,,,,,,,,,80,,,,,,,,,,,
Мэнхай #99 Шу (2022),puer,90,790,"В сухом виде: мелкие, коричневые, скрученные листики и рыжие почки. Аромат сдержанный, орехово-древесный. Настой темного красно-каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с фруктовыми, хлебными, осенними и пряными нотками. Аромат теплый, орехово-древесный. Вкус мягкий, бархатистый, сладковатый, с нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 15 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,7,,,,,,,40,,80,,,40,80,,,60,,,,,,,,,,,,,,,,,,,,,,
Лао Мэй Чжань (2005),ulun,80,5200,"Выдержанный, сильно-ферментированный улун из чайного региона Уишань, в качестве сырья использованы побеги сорта Мэйчжань. В сухом виде: крупные, темно-коричневые чайные листья продольной скрутки. Аромат сдержанный, древесный, с ноткой сухофруктов. Настой прозрачный, оттенка желтой охры. Букет готового чая теплый, многогранный, древесный с нотками поджаристой булочки бриошь, пряных трав, табака, орехов и сухофруктов. Аромат теплый, сложный, фруктово-древесный. Вкус плотный, шелковистый, сладковатый, минеральный, с легкой древесной терпкостью, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (92-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 5-7 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, медитативное.",3,6,,,,,,80,,,60,,,60,,,,,,80,,,,,,,,,,40,,,,,,,,,,
Хулянь Шу Ча (2020),puer,100,830,"В сухом виде: мелкие, коричневые, скрученные листики и рыжие почки. Аромат сдержанный, древесный. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными и осенними нотками. Аромат теплый, орехово-древесный. Вкус плотный, мягкий и гладкий, сладковатый, с нюансами специй и бархатистым послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Отличный шу пуэр с насыщенным, мягким вкусом и согревающим, умеренно тонизирующим воздействием.",5,7,,,,,,,40,,80,,,,60,,,60,,60,,,,,,,,,,,,,,,,,,,,
Сяо Чжун Улун,red,90,690,"Красный чай «Сяо Чжун» из чайного региона Уишань. В качестве сырья использованы осенние побеги сорта Улун. В сухом виде: среднего размера, тонкие, темно-коричневые жгутики чайных листьев. Аромат интенсивный, фруктово-пряный. Настой прозрачный, красно-каштанового оттенка. Букет готового чая теплый и яркий, фруктово-пряный, с бисквитными, медовыми и цитрусовыми нотками. Аромат густой и глубокий, фруктово-пряный; холодный аромат – сладкий, фруктово-цветочный. Вкус сочный, плотный, шелковистый, чуть вяжущий, сладковатый, с легкой фруктовой кислинкой. Сочное, освежающее послевкусие. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Прекрасный выбор для эмоциональной перезагрузки во второй половине дня – яркий, сочный, ароматный. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",2,5,60,40,60,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
