title,type,rating,price,description,preparation_time,preparation_amount,Бисквитный,Мёд,Цитрусы,Цветочный,Фруктовый,Пряные травы,Специи,Ржаной хлеб,Древесный,Ягодный,Мятный,Сухофрукты,Осенний лист,Грибной,Сливочный,Ореховый,Бальзамический,Хлебный,Овощной,Землистый,Шоколадный,Горчинка,Копченый,Черносливовый,Темный солод,Минеральный,Травянистый,Табачный,Молочный,Коньячный,Шампанское,Кислинка,Терпкость,Кофейный,Жареные семечки подсолнуха,Сладость,Хвойный,Зеленое яблоко
Таньян Гунфу Хун Ча,red,0,2870,"Красный чай «Таньян Гунфу» из уезда Фуань провинции Фуцзянь. Весенний урожай 2023. В сухом виде: темно-коричневые листочки среднего размера, скрученные вдоль оси. Аромат интенсивный, фруктово-ягодный. Настой прозрачный, светлого каштанового оттенка. Букет готового чая теплый, яркий, древесно-ягодный, с медовыми, цитрусовыми и пряными нотками. Аромат интенсивный, сложный, фруктово-ягодный. Вкус плотный, шелковистый, сладковатый, чуть вяжущий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 5-7 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Отличный выбор для эмоциональной перезагрузки во второй половине дня. Снимает нервное напряжение, согревает, стимулирует творческую активность.",7,6,,80,60,,,,60,,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Любао Люй Ча 2021,black,84,2760,"Зеленый чай весеннего урожая 2021 г. из провинции Гуанси. В сухом виде: небольшие, изогнутые, темно-зеленые жгутики скрученных почек. Аромат интенсивный, пряно-травянистый, с копченой ноткой. Настой прозрачный, светлого виноградно-зеленого оттенка. Букет готового чая свежий, травянисто-цветочный с нотками свежих ягод и печеных каштанов. Аромат нежный, травянисто-цветочный. Вкус плотный, маслянистый, сладковатый, с терпкостью виноградной кожицы, сочной ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (75-80°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 6-7 завариваний. Отличный зеленый чай с ярким, многогранным вкусом и энергичным, бодрящим воздействием.",2,5,,,,80,,80,,,,60,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
И Цзи Люань Хэй Ча (2019),black,88,1390,"Черный чай «И Цзи» («Первый сорт») из Люань (провинция Аньхой) урожая 2019 г. В сухом виде: небольшие темно-коричневые жгутики чайных листиков с тонкими черенками. Аромат сдержанный, древесный, с ноткой сена. Настой прозрачный, оттенка желтой охры. Букет готового чая многогранный, древесный с нотками осеннего леса, пряных трав и печеных фруктов. Аромат многогранный, фруктово-древесный. Вкус плотный, сочный, сладковатый, немного терпкий, с легкой кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Хороший выбор для повседневных чаепитий: насыщенный вкус, глубокий аромат, тонизирующее воздействие. Вес целой корзинки варьируется от 250 до 300 грамм. Если вы желаете приобрести целую корзинку, пожалуйста, укажите это в комментарии к заказу.",3,5,,,,,40,40,,,80,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
"Ци Лань (чжун хо, средний огонь)",ulun,94,440,"Улун «Ци Лань» («Чудесная орхидея»). В сухом виде: крупные, бордово-коричневые жгутики чайных листьев. Аромат интенсивный, пряно-цветочный. Настой прозрачный, оттенка белого винограда. Букет готового чая многогранный и яркий, пряно-цветочный, с древесными, цитрусовыми и ягодными нотками. Аромат нежный, высокий, цветочный. Вкус сочный и сладкий, плотный, чуть вяжущий, с ягодной кислинкой, нюансами специй и долгим, освежающим послевкусием. Заваривать горячей водой (80-90°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 5 секунд, после чего пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Очень приятный, «цветочный» даньцун: многогранный, достаточно мягкий и очень позитивный.",1,6,,,60,80,,60,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch04-2022 (limited 69 pieces), 357 г",red,100,16950,"357-граммовый блин, средней плотности, легко разбирается на бурые жгутики скрученных листьев с тонкими черенками и золотистые почки. Аромат интенсивный, фруктовый. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-древесный с нотками ржаного хлеба, специй и цитрусов. Аромат сложный, фруктово-древесный. Вкус плотный, сочный и сладкий, шелковистый, с ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 20 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний.",10,6,,,60,,100,,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Бай Цзи Гуань Янь Лун,ulun,88,4000,"«Белый Петушиный Гребешок» – один из самых оригинальных и редких сортов в истории Уишань, или, как говорят в Китае, сяо пин чжун, ориентированных на узкий круг искушенных любителей и гурманов. Известен со времен правления династии Цин наряду с Да Хун Пао, Шуй Цзин Гуй и Те Ло Хань. По внешнему виду чайный куст Бай Цзи Гуань сильно отличается от своих собратьев: его весенние побеги очень светлого салатового оттенка растут плотно друг к другу, листики изогнутые и направлены вверх, по форме действительно напоминают петушиные гребешки. Чайная легенда объясняет это сходство чудесным превращением погибшего в схватке с орлом белого петуха в чайный куст, спасающий от множества болезней. «Бай Цзи Гуань – Янь Лун» – авторский чай от фермера по имени Янь Лун (Дракон Утесов). В процессе обработки прошел через многократную скрутку, умеренную ферментацию и длительный прогрев при невысоких температурах. В сухом виде – красно-коричневые и зеленовато-бурые жгутики скрученных листиков среднего размера. Аромат интенсивный, хлебно-пряный с цветочной ноткой. Настой прозрачный, оттенка желтого винограда. Букет готового чая яркий, многогранный, пряно-бисквитный с древесными, ягодными и цветочными нотками. Вкус плотный, мягкий, обволакивающий, маслянистый, немного вяжущий, сладковатый, с нежной фруктовой кислинкой. Аромат интригующий, теплый, пряно-цветочный. Долгое, сочное послевкусие. Заваривать кипятком 90-95°С в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 4-5 гр. на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 7-8 завариваний. Роскошный церемониальный чай – яркий, интересный и сильный. Для того, чтобы по достоинству оценить тонкую игру его вкуса и глубину воздействия, необходим некоторый опыт взаимодействия с коллекционными сортами и два-три часа свободного времени.",1,4,80,,,60,,60,,,40,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Куприт, хэйча из Аньхуа (Moychay.ru, 2017), 1 кг",black,86,491,"Черный чай из Аньхуа (уезд Иян, провинция Хунань) урожая 2017 года. В создании этого чая принимает участие микроб Eurotium Cristatum или Цзинь Хуа (Золотые цветы, разновидность), чрезвычайно полезный для здоровья. Его колонии выглядят как жёлтые крупинки, рассыпанные по поверхности чайного листа. 1000-граммовый брикет средней плотности, легко расслаивается на крупные темно-коричневые листики с черенками. Аромат сдержанный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, фруктово-древесный с нотками прелых осенних листьев и пряных трав. Аромат глубокий, сложный, фруктово-пряный. Вкус мягкий и гладкий, сладковатый, с ягодной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 6-8 г на 100 мл. Для первого раза настоять 8-10 секунд, после чего пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Отличный образец выдержанного хэйча. Особенно рекомендуется всем тем, кто предпочитает фруктовый вкусо-ароматический профиль.",2,7,,,,,80,60,,,60,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
Чунь Дань Я Чао Ча,ulun,76,790,"Cделан в округе Мэйчжоу по аутентичной технологии чаоча. В сухом виде: мелкие, лилово-коричневые фрагменты скрученных листиков, тонкие черенки. Аромат интенсивный, острый, пряно-цветочный. Настой прозрачный, каштанового оттенка. Букет готового чая яркий, многогранный, пряно-цветочный, с фруктовыми, ореховыми, табачными и ягодными нотками. Аромат теплый, сложный, пряно-цветочный. Вкус плотный, сочно-терпкий, сладковатый, с легкой горчинкой, ягодной кислинкой и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 3-4 г на 100 мл (чай обладает очень плотным телом, поэтому для первой дегустации возьмите чуть меньше заварки, чем обычно). Залейте чай горячей водой и дайте настояться в течение 5-10 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, выраженное тонизирующее.",2,4,,,,80,,80,,,,80,,,,,,60,,,,,,,,,,,,40,,,,,,,,,,
Наньно Шу Ча (2018),puer,92,930,"В сухом виде: небольшие, коричневые, скрученные листики и их фрагменты, рыжие почки и тонкие черенки. Аромат интенсивный, древесно-ореховый. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с землистыми, хлебными, пряными и бальзамическими нотками. Аромат глубокий, теплый, сложный, древесно-ореховый с ноткой сухофруктов. Вкус плотный, мягкий, бархатистый, сладковатый, пряный, с мятной прохладой. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 8 завариваний. Воздействие согревающее, умеренно тонизирующее.",5,7,,,,,,,80,,80,,,,,,,60,,60,,60,,,,,,,,,,,,,,,,,,
"Грузинский красный, май 2023, batch05-01",red,100,2340,"В сухом виде: крупные, изогнутые жгутики темно-коричневых чайных листочков с длинными черенками. Аромат сдержанный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, фруктово-древесный, с пряными и цветочными нотками. Аромат нежный, фруктово-цветочный. Вкус сочный, крепкий, пряный, с нюансами специй, фруктовой кислинкой и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15-20 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 8 завариваний. Воздействие согревающее, тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",10,6,,,,60,80,80,60,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Юньлун Шуйсянь,ulun,90,2160,"«Нарцисс» из чайного хозяйства Юньлун (средний огонь). В сухом виде: крупные, шоколадно-коричневые, изогнутые жгутики чайных листьев. Аромат интенсивный, пряно-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, пряно-древесный, с нотками орехового печенья, цветов и фруктов. Аромат глубокий, пряно-древесный. Вкус плотный, мягкий, сладковатый, чуть вяжущий, с легкой фруктовой кислинкой. Приятное, освежающее послевкусие. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6 завариваний. Воздействие согревающее, умеренно тонизирующее, в невысокой концентрации – расслабляющее.",2,6,,,,40,40,60,,,80,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,
Е Шэн Янь Ча,ulun,90,2390,"«Дикорастущий Утёсный Чай» сделан из листьев аутентичного чайного куста, в диком виде произрастающего в разных местах уишаньского заповедника. В процессе обработки прошел через умеренную ферментацию и прогрев на углях при относительно невысоких температурах. В сухом виде: среднего размера темно-коричневые жгутики скрученных листиков. Аромат сухого чая теплый, хлебно-пряный. Настой прозрачный, оттенка гречишного меда. Букет готового чая теплый, хлебно-пряный с древесной и яблочной ноткой. Аромат спокойный, глубокий и теплый, на стенках остывающей чашки – нежный, пряно-цветочный. Вкус сочный и мягкий, шелковистый, сладковатый, с легкой лимонной кислинкой. Сочное, освежающее послевкусие. Заваривать горячей водой (95°С) в гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 гр. на 100 мл. Пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат на протяжении 7-8 заварок. Отличный церемониальный уишанец – мягкий, утонченный, эмоциональный. Понравится всем тем, кто любит утёсный чай, но буйству огня и крепости скал предпочитает их тонкую, цветочную составляющую. Видео-сюжеты, снятые во время последнего осеннего путешествия в заповедник Уишань Прогулка по горам Уишань. Часть 1, Прогулка по горам Уишань. Часть 2.",2,4,,,,,40,60,,,40,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
Жоу Гуй Ба Хао,ulun,90,3400,"Сильно-ферментированный улун из побегов сорта Жоугуй, средний огонь. В сухом виде: крупные, темно-коричневые чайные листья продольной скрутки. Аромат сдержанный, фруктово-бисквитный. Настой прозрачный, оттенка желтой охры. Букет готового чая теплый, многогранный, фруктово-пряный с цветочными, ореховыми и табачными нотками. Аромат теплый, сложный, фруктово-пряный. Вкус плотный, маслянистый, сладковатый, минеральный, с легкой фруктовой терпчинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (92-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, медитативное.",3,6,,,,80,80,80,,,,,,,,,,60,,,,,,,,,,,,40,,,,,,,,,,
Сяо Чжун Чэнь Сян Хун Ча,red,0,1380,"В сухом виде: мелкие темно-коричневые жгутики скрученных листиков и почек. Аромат интенсивный, фруктово-древесный. Настой прозрачный, янтарного оттенка. Букет готового чая теплый, многогранный, древесно-ягодный, с медовыми, цветочными, бисквитными, цитрусовыми и пряными нотками. Аромат интенсивный, медово-ягодный. Вкус плотный, гладкий и сладкий, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6-7 г на 100 мл. Для первого раза настоять 20 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 7-8 раз. Отличный выбор для церемонии гунфуча – многогранный, согревающий, расслабляющий.",10,6,60,80,,80,,,,,60,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Шу Пуэр ""Булан-Шушенский"" (2022)",puer,60,490,"В сухом виде: среднего размера, коричневые, скрученные листики, рыжие почки и тонкие черенки. Аромат сдержанный, орехово-древесный. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными, фруктовыми и пряными нотками. Аромат теплый, орехово-древесный. Вкус плотный, мягкий, бархатистый, сладковатый, с нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6-7 завариваний. Отличный выбор для повседневных чаепитий. Воздействие согревающее, мягкое тонизирующее.",5,8,,,,,,,40,,80,,,60,,,,60,,60,,,,,,,,,,,,,,,,,,,,
Пинлинь Баочжун Лао Ча (1992),ulun,80,17500,"В сухом виде: среднего размера жгутики скрученных, красно-коричневых чайных листьев тонкими черенками. Аромат интенсивный, острый, древесно-бальзамический с землистой ноткой. Настой прозрачный, янтарного оттенка. Букет готового чая зрелый, многогранный, древесно-ягодный, с бальзамическими, коньячными, пряными и ванильными нотками. Аромат сложный, теплый, древесно-ягодный. Вкус плотный, мягкий, шелковистый, сладкий, с тонкой кислинкой и долгим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция сухого чая к воде: 6 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 12 завариваний. Прекрасный выбор для церемонии гунфуча. Воздействие согревающее, умеренно тонизирующее.",3,6,,,,,,60,,,80,80,,,,,,,80,,,,,,,,,,,,,60,,,,,,,,
Чунь Ву Е Даньцун,ulun,100,1430,"Сильно-ферментированный улун «Ву Е» («Темный лист»,) весенний («Чунь») урожай 2023 года. В сухом виде: крупные, лилово-коричневые жгутики скрученных чайных листьев. Аромат интенсивный, фруктово-цветочный. Настой прозрачный, светлого оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, цветочно-ягодный с медовыми, пряными, древесными и цитрусовыми нотками. Аромат нежный и теплый, цветочно-ягодный. Вкус плотный, в меру терпкий, пряный, сладковатый, с лимонной кислинкой и освежающим послевкусием. Заваривать горячей водой (90-92°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 15 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 9 завариваний. Воздействие согревающее, тонизирующее.",3,5,,,100,100,,,80,,60,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Цяому Ци Цзы Бин Шэн Ча (2009), 360 г.",puer,92,6678,"Шэн пуэр от фабрики «Чаннин Мэнтун Иньшань». В качестве сырья использованы побеги чайных деревьев горы Иньшань (округ Баошань) урожая 2009 года. 360-граммовый блинчик средней плотности, разделяется на буро-коричневые скрученные листики, почки и тонкие черенки (незначительное количество). Аромат интенсивный, древесно-бальзамический с фруктовой ноткой. Настой прозрачный, оттенка темного янтаря. Букет готового чая зрелый, многогранный, фруктово-древесный, с бальзамическими и пряными нотками. Аромат яркий, фруктово-бальзамический. Вкус плотный, шелковистый, сладковатый, немного пряный, с сочной древесной терпкостью, травянистой горчинкой, кислинкой зеленых яблок и освежающим послевкусием. Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 5-7 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 10 завариваний. Воздействие согревающее, мягкое тонизирующее. Особенно рекомендуется любителям «фруктовых» шэнов.",2,5,,,,,80,80,40,,80,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,
Фуцзянь Фошоу Улун Ча,ulun,70,1230,"Сделан из весенних побегов сорта Фошоу по технологии цинсян (легкая ферментация, умеренный прогрев). В сухом виде: среднего размера ярко-зеленые комочки скрученных чайных побегов. Аромат сдержанный, травянистый. Настой прозрачный, светлого желто-зеленого оттенка. Букет готового чая свежий, пряно-травянистый, с цветочными, ореховыми и фруктовыми нотками. Аромат нежный, травянисто-цветочный. Вкус плотный, маслянистый, сладковатый, с легкой фруктовой кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (85-87°С) в фарфоровой гайвани, чайнике из пористой глины или селадона. Пропорция заварки к воде: 6-7 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 7 завариваний. Отличный выбор, чтобы снять усталость, оживить ум и освежить восприятие.",3,6,,,,,40,40,,,,,,,,,,40,,,,,,,,,,,80,,,,,,,,,,,
"Даньцун Чао Ча, 2017",ulun,100,3850,"Сделан в округе Мэйчжоу по аутентичной технологии чао ча. В сухом виде: лилово-коричневые фрагменты скрученных почек, тонкие черенки. Аромат интенсивный, пряно-цветочный. Настой прозрачный, оттенка красного дерева, в процессе заваривания желтеет. Букет готового чая яркий, многогранный, пряно-цветочный, с древесными и ягодными нотками. Аромат высокий, сложный, цветочно-ягодный. Вкус плотный, терпкий, сладковатый, с легкой горчинкой грейпфрута, ягодной кислинкой, нюансами специй и долгим послевкусием. Заваривать горячей водой (80-90°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4 г на 100 мл. Залейте чай горячей водой, дайте настояться в течение 5-7 секунд, далее пейте проливом с постепенным увеличением экспозиции. Выдерживает 8 завариваний. Воздействие согревающее, тонизирующее.",2,4,,,60,100,,80,,,60,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Цивэй Да Ву Е,ulun,94,890,"Сделан в мае 2018 года в чайном хозяйстве Цивэй (округ Чаочжоу) из весенних побегов сорта Да Ву Е (Большой темный лист). В процессе обработки чайный лист прошел через легкую ферментацию и слабый огонь. В сухом виде: крупные жгутики скрученных буро-коричневых листьев с тонкими черенками. Аромат интенсивный, пряно-травянистый. Настой прозрачный, виноградного оттенка (в процессе заваривания желтеет). Букет готового чая яркий, пряно-травянистый с цветочными, древесными и ягодными нотками. Аромат свежий, высокий, пряно-цветочный. Вкус сочный, чуть терпкий, с ягодной кислинкой и долгим, освежающим послевкусием. Заваривать горячей водой (80-95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 4-5 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 9 завариваний. Отличный природный энергетик с сочным, ярким вкусом и освежающим, тонизирующим воздействием.",1,4,,,,60,,60,,,40,40,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
Любао Лишивэй (2013),black,96,1715,"Выдержанный постферментированный чай Любао из провинции Гуанси. В сухом виде: небольшие, темно-коричневые жгутики скрученных почек и их фрагменты, мелкие черенки. Аромат сдержанный, древесный. Настой насыщенного красно-каштанового оттенка. Букет готового чая зрелый, древесный, с нотками какао-бобов, осенних листьев и сухих ягод. Аромат теплый, густой, древесной тональности. Вкус плотный, мягкий, бархатистый, с тонкой горчинкой какао-бобов. Заваривать горячей водой (95°С) в фарфоровой гайвани или чайнике из пористой глины. Пропорция заварки к воде: 7-8 г на 100 мл. Пить проливом с постепенным увеличением экспозиции. Выдерживает 10 завариваний. Хороший выбор для эмоциональной перезагрузки во второй половине дня. Воздействие согревающее, мягкое тонизирующее.",5,8,,,,,,,,,100,40,,,80,,,,,,,,40,,,,,,,,,,,,,,,,,
"Таиландский ГАБА Ассам красный чай, дикорастущие деревья. Moychay Tea Forest Project, batch03-2022 (limited 178 pieces), 357 г",red,88,15350,"В сухом виде: спрессованные крупные, изогнутые, бордово-коричневые жгутики скрученных листиков с тонкими черенками, серебристо-бежевые почки. Аромат интенсивный, медово-цветочный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, медово-цветочный, с нотками игристых вин, осенних листьев, свежих ягод, мяты и специй. Аромат теплый, нежный, медово-цветочный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием Заваривать горячей водой (90-95°С) в чайнике из пористой глины или в фарфоровой гайвани. Пропорция заварки к воде: 5-6 г на 100 мл. Для первого раза настоять 10 секунд, после чего пить проливом, постепенно увеличивая экспозицию. Выдерживает 10 завариваний. Превосходный чай для искушенных любителей с многогранным вкусом и мощным медитативным воздействием.",3,6,,80,,80,,,80,,,80,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
Му И Хун Улун,red,0,860,"В сухом виде: среднего размера, темно-коричневые листики, скрученные вдоль оси. Аромат сдержанный, древесно-ягодный. Настой прозрачный, янтарного оттенка. Букет готового чая яркий, фруктово-древесный, с медовыми, хлебными и пряными нотками. Аромат нежный, фруктово-древесный. Вкус плотный, шелковистый, сладковатый, с ягодной кислинкой, нюансами специй и освежающим послевкусием. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками или в керамической гайвани. Пропорция заварки к воде: 6 г на 100 мл. Для первого раза настоять 15 секунд, далее, начиная с экспозиции в 10 секунд и доведя время выдержки до 3 минут, можно заварить 6 раз. Воздействие согревающее, мягкое тонизирующее.",10,6,,60,,,,,40,,80,,,80,,,,,,60,,,,,,,,,,,,,,,,,,,,
Лао Цун Шуй Сянь,ulun,90,191,"Улун «Старый куст Шуй Сянь» сделан в сентябре 2021 г. в природном заповеднике Уишань (средняя ферментация, умеренный огонь). В сухом виде: изогнутые, буро-коричневые жгутики скрученных листиков среднего размера. Аромат интенсивный, хлебно-пряный. Настой прозрачный, янтарного оттенка. Букет готового чая многогранный, пряно-древесный с хлебными, ореховыми, фруктовыми и цветочными нотками. Аромат теплый, пряно-древесный, холодный аромат сладкий, пряно-цветочный. Вкус плотный, шелковистый, сладковатый, чуть вяжущий, с легкой фруктовой кислинкой и минеральностью, характерной для яньча. Послевкусие сочное и долгое. Заваривать горячей водой (95°С) в чайнике из пористой глины для сильно-ферментированных улунов или в гайвани. Пропорция заварки к воде: 6 г на 100 мл. Пить проливом, постепенно увеличивая экспозицию. Выдерживает 7 завариваний. Согревает тело и освежает восприятие, снимает усталость и дарит минуты чистой радости. Понравится тем любителям яньча, кто ценит в них тонкую, цветочную составляющую.",2,6,,,,60,40,,,,60,,,,,,,60,,,,,,,,,,40,,,,,,,,,,,,
Чай БЕЗ СЛОНА зеленый листовой,green,74,179,"В сухом виде: крупные, легкие фрагменты серо-зеленых чайных листочков. Аромат интенсивный, травянистый. Настой прозрачный, оттенка белого винограда. Букет готового чая свежий, травянистый, с нотками полевых цветов. Аромат интенсивный, травянистый. Вкус мягкий, маслянистый, сладковатый, с легкой кислинкой свежих ягод. Заваривать горячей водой (85-90°С) в чайнике из пористой глины или в гайвани. Пропорция заварки к воде: 5 г на 100 мл. Для первого раза настоять 10-15 секунд, далее пить проливом с постепенным увеличением экспозиции. Сохраняет вкус и аромат 6 завариваний. Воздействие освежающее, легкое тонизирующее. В чае допустимо наличие до 10-15 % мелкой фракции листа.",5,5,,,,40,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,
Буланшань Шу Пуэр (2019),puer,70,710,"В сухом виде: небольшие, коричневые, скрученные листики и их фрагменты, рыжие почки и тонкие черенки. Аромат сдержанный, древесно-ореховый. Настой темного каштанового оттенка. Букет готового чая зрелый, орехово-древесный, с хлебными, осенними и бальзамическими нотками. Аромат теплый, орехово-древесный. Вкус мягкий, бархатистый, сладковатый, с легкой горчинкой и нюансами специй. Заваривать горячей водой (95°С) в чайнике из пористой глины с толстыми стенками. Пропорция сухого чая к воде: 7-8 г на 100 мл. Для первого раза настоять 10 секунд, после пить проливом с постепенным увеличением экспозиции. Держит вкус и аромат 6 завариваний. Воздействие согревающее, умеренно тонизирующее.",3,7,,,,,,60,,,80,,,,80,,,60,,,,,,60,,,,,,,,,,,,,,,,
